month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2001-05	2.41	74.74	
2001-06	2.45	76.49	
2001-07	2.4	49.03	
2001-08	2.28	19.06	
2001-09	1.95	-29.69	
2001-10	1.7	-55.75	
2001-11	1.74	-65.62	
2001-12	1.78	-72.66	
2002-01	1.48	-88.79	
2002-02	1.51	-84.73	
2002-03	1.69	-66.79	
2002-04	1.75	-49.39	
2002-05	1.66	-62.5	
2002-06	1.54	-80.45	
2002-07	1.65	-56.87	
2002-08	1.71	-17.17	
2002-09	1.63	-23.44	
2002-10	1.55	-66.62	
2002-11	1.57	-73.55	
2002-12	1.44	-89.33	
2003-01	1.46	-79.64	
2003-02	1.65	-34.7	
2003-03	1.66	-9.65	
2003-04	1.79	23.01	
2003-05	2.14	57.92	
2003-06	2.2	79.89	
2003-07	2.1	73.1	
2003-08	2.1	74.66	
2003-09	2.15	81.62	
2003-10	2.1	59.08	
2003-11	2.13	61.74	
2003-12	2.11	36.06	
2004-01	2.28	81.32	
2004-02	2.34	88.17	
2004-03	2.27	80.47	
2004-04	2.42	90.83	
2004-05	2.11	43.64	
2004-06	1.84	-6.66	
2004-07	1.66	-53.37	
2004-08	1.63	-78.41	
2004-09	1.77	-65.18	
2004-10	1.79	-56.36	
2004-11	1.71	-65.22	
2004-12	1.52	-85.02	
2005-01	1.4	-88.97	
2005-02	1.52	-79.33	
2005-03	1.49	-80.47	
2005-04	1.58	-60.25	
2005-05	1.57	-42.23	
2005-06	1.59	-33.77	
2005-07	1.67	12.29	
2005-08	1.84	40.76	
2005-09	1.9	56.05	
2005-10	1.77	42.13	
2005-11	1.64	8.97	
2005-12	1.61	-17.65	
2006-01	1.88	36.94	
2006-02	1.9	58.93	
2006-03	1.96	73.18	
2006-04	2.3	93.88	
2006-05	2.56	98.26	
2006-06	2.68	93.3	
2006-07	2.69	91.45	
2006-08	2.61	81.6	
2006-09	2.85	90.56	
2006-10	2.94	91.6	
2006-11	2.84	79.67	
2006-12	3.45	97.53	
2007-01	4.38	98.21	
2007-02	4.61	94.41	
2007-03	5.19	97.61	
2007-04	7.18	99.32	
2007-05	9.34	98.46	
2007-06	8.21	86.48	
2007-07	7.62	75.65	
2007-08	9.83	91.81	
2007-09	12.99	95.8	
2007-10	12.45	87.2	
2007-11	11.52	76.06	
2007-12	13.06	86.43	
2008-01	14.77	92.74	
2008-02	15.12	92.68	
2008-03	14.08	79.21	
2008-04	12.31	40.22	
2008-05	14.23	68.97	
2008-06	11.86	22.72	
2008-07	10.91	-17.66	
2008-08	9.26	-44.01	
2008-09	7.02	-64	
2008-10	6.19	-79.42	
2008-11	6.62	-77.86	
2008-12	7.01	-70.85	
2009-01	7.42	-60.95	
2009-02	8.31	-37.81	
2009-03	7.53	-45.01	
2009-04	8	-15.86	
2009-05	7.33	-40.28	
2009-06	7.21	-54.26	
2009-07	8.39	-0.31	
2009-08	8.54	34.74	
2009-09	7.49	-3.45	
2009-10	7.75	6.64	
2009-11	8.41	39.41	
2009-12	8.95	66.19	
2010-01	9.79	73.35	
2010-02	8.67	52.2	
2010-03	9.7	82.03	
2010-04	9.9	86.27	
2010-05	8.29	32.45	
2010-06	7.89	-9.96	
2010-07	7.76	-31.09	
2010-08	9.23	13.84	
2010-09	9.76	47.84	
2010-10	11.18	69.42	
2010-11	11.19	79.67	
2010-12	11.24	82.18	
2011-01	10.93	75.31	
2011-02	12.05	81.61	
2011-03	14.2	97.67	
2011-04	13.82	86.47	
2011-05	12.78	70.11	
2011-06	13.66	81.38	
2011-07	15.15	92.77	
2011-08	13.32	63.51	
2011-09	10.25	-0.94	
2011-10	9.06	-36.27	
2011-11	8.7	-54.02	
2011-12	6.52	-74.59	
2012-01	6.49	-77.98	
2012-02	7.44	-68.22	
2012-03	8.1	-55.68	
2012-04	8	-51.68	
2012-05	7.73	-52.72	
2012-06	7.54	-54.51	
2012-07	6.52	-81.49	
2012-08	6.08	-85.64	
2012-09	5.34	-90.71	
2012-10	5.63	-81.15	
2012-11	5.77	-73.21	
2012-12	6.66	-38.82	
2013-01	6.91	-11.52	
2013-02	6.78	1.67	
2013-03	6.1	-37.07	
2013-04	6.44	-17.31	
2013-05	6	-47.08	
2013-06	5.87	-63.76	
2013-07	6.06	-54.77	
2013-08	5.8	-72	
2013-09	6.03	-44.83	
2013-10	5.61	-71.28	
2013-11	5.25	-84.99	
2013-12	5.45	-80.76	
2014-01	5.27	-87.59	
2014-02	5.49	-73.38	
2014-03	5.52	-55.61	
2014-04	5.68	-19.22	
2014-05	5.41	-51.79	
2014-06	5.4	-63.21	
2014-07	6.38	28.73	
2014-08	6.68	64.16	
2014-09	7.14	82.18	
2014-10	7.36	88.05	
2014-11	9	97.72	
2014-12	10.85	98.45	
2015-01	11.34	93.84	
2015-02	11.71	96.07	
2015-03	14.06	99.15	
2015-04	18.01	98.98	
2015-05	19.84	97.37	
2015-06	23.32	95.19	
