month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2007-07	16.01	0.92	
2007-08	21.23	1.49	
2007-09	27.24	2.12	
2007-10	26.09	1.92	
2007-11	24.15	1.65	
2007-12	27.38	1.94	
2008-01	30.96	2.25	
2008-02	31.71	2.24	
2008-03	29.51	1.95	
2008-04	25.8	1.53	
2008-05	29.82	1.86	
2008-06	24.86	1.35	
2008-07	22.88	1.13	
2008-08	19.41	0.79	
2008-09	14.71	0.35	
2008-10	13.06	0.19	
2008-11	13.88	0.26	
2008-12	14.69	0.33	
2009-01	15.55	0.4	
2009-02	17.42	0.57	
2009-03	15.82	0.42	
2009-04	16.78	0.5	
2009-05	15.38	0.37	
2009-06	15.12	0.34	
2009-07	17.6	0.56	
2009-08	17.91	0.58	
2009-09	15.68	0.38	
2009-10	16.25	0.42	
2009-11	17.62	0.54	
2009-12	18.76	0.63	
2010-01	20.53	0.77	
2010-02	18.17	0.55	
2010-03	20.19	0.71	
2010-04	20.84	0.75	
2010-05	17.37	0.44	
2010-06	16.53	0.36	
2010-07	16.27	0.33	
2010-08	19.35	0.57	
2010-09	20.43	0.65	
2010-10	23.43	0.87	
2010-11	23.39	0.84	
2010-12	23.64	0.84	
2011-01	22.91	0.76	
2011-02	25.27	0.92	
2011-03	29.76	1.23	
2011-04	29.03	1.14	
2011-05	26.9	0.95	
2011-06	28.63	1.05	
2011-07	31.77	1.24	
2011-08	27.84	0.93	
2011-09	21.5	0.48	
2011-10	18.99	0.3	
2011-11	18.23	0.25	
2011-12	13.68	-0.07	
2012-01	13.6	-0.07	
2012-02	15.6	0.06	
2012-03	16.98	0.15	
2012-04	16.77	0.12	
2012-05	15.95	0.06	
2012-06	10.45	-0.3	
2012-07	9.03	-0.4	
2012-08	8.42	-0.44	
2012-09	7.4	-0.51	
2012-10	7.81	-0.48	
2012-11	8	-0.47	
2012-12	9.24	-0.39	
2013-01	9.58	-0.37	
2013-02	9.4	-0.38	
2013-03	8.45	-0.45	
2013-04	8.93	-0.42	
2013-05	8.32	-0.46	
2013-06	8.04	-0.48	
2013-07	8.3	-0.46	
2013-08	7.94	-0.49	
2013-09	8.26	-0.47	
2013-10	7.68	-0.51	
2013-11	7.2	-0.54	
2013-12	7.47	-0.52	
2014-01	7.22	-0.54	
2014-02	7.52	-0.52	
2014-03	7.57	-0.52	
2014-04	7.78	-0.51	
2014-05	7.37	-0.53	
2014-06	7.27	-0.54	
2014-07	8.6	-0.46	
2014-08	9	-0.43	
2014-09	9.62	-0.39	
2014-10	9.92	-0.38	
2014-11	12.1	-0.24	
2014-12	14.59	-0.09	
2015-01	15.25	-0.05	
2015-02	15.75	-0.03	
2015-03	18.91	0.16	
2015-04	23.6	0.43	
2015-05	26.72	0.6	
2015-06	31.17	0.84	
2015-07	24.05	0.41	
2015-08	26.88	0.57	
2015-09	21.17	0.23	
2015-10	23.1	0.34	
2015-11	24.66	0.42	
2015-12	24.71	0.43	
2016-01	21.71	0.26	
2016-02	20.31	0.18	
2016-03	20.43	0.19	
2016-04	21.55	0.26	
2016-05	14.31	-0.16	
2016-06	9.2	-0.45	
2016-07	10.98	-0.34	
2016-08	11.13	-0.32	
2016-09	11.01	-0.32	
2016-10	11.07	-0.31	
2016-11	11.22	-0.3	
2016-12	10.38	-0.35	
2017-01	10	-0.37	
2017-02	10.61	-0.33	
2017-03	10.49	-0.33	
2017-04	11.3	-0.28	
2017-05	10.39	-0.34	
2017-06	10.45	-0.33	
2017-07	10.78	-0.31	
2017-08	10.48	-0.32	
2017-09	10.57	-0.32	
2017-10	12.48	-0.19	
2017-11	13.59	-0.12	
2017-12	14.68	-0.04	
2018-01	17.39	0.13	
2018-02	15.91	0.04	
2018-03	16.23	0.06	
2018-04	14.51	-0.05	
2018-05	13.61	-0.11	
2018-06	11.45	-0.25	
2018-07	10.44	-0.31	
2018-08	10.26	-0.31	
2018-09	10	-0.33	
2018-10	9.69	-0.35	
2018-11	10.18	-0.31	
2018-12	10.19	-0.31	
2019-01	9.73	-0.33	
2019-02	10.87	-0.25	
2019-03	10.81	-0.25	
2019-04	11.45	-0.19	
2019-05	9.65	-0.31	
2019-06	9.27	-0.33	
2019-07	9.19	-0.33	
2019-08	8.36	-0.38	
2019-09	8.46	-0.36	
2019-10	8.28	-0.37	
2019-11	8.97	-0.3	
2019-12	9.99	-0.21	
2020-01	10.89	-0.14	
2020-02	9.91	-0.21	
2020-03	8.62	-0.3	
2020-04	8.3	-0.33	
2020-05	9.02	-0.27	
2020-06	9.35	-0.24	
2020-07	11.12	-0.09	
2020-08	13.84	0.14	
2020-09	14.89	0.23	
2020-10	14.77	0.21	
2020-11	16.56	0.35	
2020-12	18.07	0.46	
2021-01	22.58	0.8	
2021-02	24.9	0.96	
2021-03	20.82	0.63	
2021-04	18.69	0.45	
2021-05	17.15	0.32	
2021-06	15.43	0.18	
2021-07	15.52	0.18	
2021-08	17.32	0.31	
2021-09	19.83	0.49	
2021-10	18.01	0.34	
2021-11	17.44	0.29	
2021-12	17.84	0.31	
2022-01	17.18	0.25	
2022-02	17.03	0.24	
2022-03	15.75	0.14	
2022-04	15.47	0.11	
2022-05	16.06	0.14	
2022-06	16.73	0.18	
2022-07	15.59	0.1	
2022-08	14.69	0.03	
2022-09	13.99	-0.02	
2022-10	12.55	-0.13	
2022-11	13.44	-0.07	
2022-12	14.15	-0.02	
2023-01	14.37	-0.01	
2023-02	15.14	0.04	
2023-03	14.88	0.02	
2023-04	15.05	0.03	
2023-05	14.44	-0.01	
2023-06	14.1	-0.03	
2023-07	14	-0.04	
2023-08	14.35	-0.01	
2023-09	14.07	-0.02	
2023-10	12.59	-0.11	
2023-11	11.53	-0.18	
2023-12	10.01	-0.28	
2024-01	9.3	-0.32	
2024-02	9.66	-0.29	
2024-03	10.13	-0.25	
2024-04	11.48	-0.14	
2024-05	12.45	-0.06	
2024-06	11.18	-0.15	
2024-07	10.51	-0.19	
2024-08	10.16	-0.21	
2024-09	9.58	-0.26	
2024-10	10.89	-0.16	
2024-11	11.2	-0.13	
2024-12	11.66	-0.1	
2025-01	11.09	-0.14	
2025-02	10.86	-0.16	
