month	ct_avg_Tdx收盘价	人均持股
2002-06	9.28	5552	
2002-09	10.35	6065	
2002-12	8.68	7876	
2003-03	9.51	9276	
2003-06	11.76	9757	
2003-09	9.74	9165	
2003-12	10.67	9322	
2004-03	11.06	8757	
2004-06	8.64	9972	
2004-09	9.22	10717	
2004-12	8.55	11324	
2005-03	8.56	12203	
2005-06	7.59	17812	
2005-09	6.63	16261	
2005-12	6.58	18577	
2006-03	6.32	22241	
2006-06	7.22	23214	
2006-09	9.19	17663	
2006-12	14.38	37895	
2007-06	23.01	48437	
2007-12	38.92	55703	
2008-06	25.16	58012	
2008-12	12.95	59013	
2009-06	20.66	59768	
2009-12	17.37	77370	
2010-06	13.05	90583	
2010-12	13.12	93743	
2011-06	13.07	94988	
2011-12	11.72	88219	
2012-06	11.08	80059	
2012-12	11.6	103501	
2013-06	12.13	81013	
2013-12	10.72	107525	
2014-06	10.17	109143	
2014-12	14.32	111189	
2015-06	19.31	117544	
2015-12	17.62	120918	
2016-06	17.51	121510	
2016-12	18.24	122926	
2017-06	22.44	124946	
2017-12	28.89	130124	
2018-06	28.23	134999	
2018-12	27.41	136626	
2019-06	35.73	138268	
2019-12	37.14	140107	
2020-06	34.44	141883	
2020-12	43.93	145771	
2021-02	54.03	50072	
2021-06	55.71	149873	
2021-09	51.25	151720	
2021-12	50.7	153153	
2022-03	46.62	154000	
2022-06	40.02	154931	
2022-09	34.28	156095	
2022-12	36.21	156841	
2023-03	35.32	157882	
2023-06	33.24	158783	
2023-09	32.96	159789	
2023-12	27.57	160695	
2024-03	31.66	162395	
2024-06	33.89	165557	
2024-09	32.05	166536	
