month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2011-03	39.28	4.01	3.62	92.33	4.42	92.9	
2011-04	44.2	4.52	4.01	95.02	4.79	95.58	
2011-05	43.75	4.48	3.8	89.64	4.46	90.14	
2011-06	43.7	4.45	3.63	84.12	4.24	82.19	
2011-07	41.41	4.23	3.25	66.5	3.75	65.05	
2011-08	41.48	4.24	3.12	59.32	3.61	56.79	
2011-09	32.9	3.36	2.2	9.1	2.54	6.76	
2011-10	29.52	3.04	1.81	-17.1	2.13	-19.81	
2011-11	31.3	3.18	1.92	-23.27	2.18	-28.09	
2011-12	24.54	2.5	1.26	-44.77	1.45	-53.29	
2012-01	24.43	2.5	1.22	-45	1.43	-56.37	
2012-02	26.79	2.74	1.4	-41.12	1.61	-53.17	
2012-03	27.58	2.8	1.43	-41.28	1.62	-44.36	
2012-04	22.34	2.72	0.95	-66.28	1.5	-59.72	
2012-05	19.09	3.12	0.65	-86.44	1.79	-15.54	
2012-06	17.98	2.94	0.55	-91.78	1.58	-11.25	
2012-07	17.4	2.85	0.49	-93.79	1.46	-28.08	
2012-08	18.85	3.08	0.6	-76.86	1.59	-3.42	
2012-09	19.24	3.15	0.62	-60.94	1.6	30	
2012-10	17.29	2.83	0.44	-81.3	1.3	-7.19	
2012-11	14.19	2.32	0.18	-95.86	0.86	-54.42	
2012-12	14.59	2.29	0.21	-87.67	0.82	-66.24	
2013-01	18.8	3.08	0.55	-53.88	1.41	-23.97	
2013-02	23.32	3.81	0.9	-9.82	1.89	25.12	
2013-03	22.1	3.61	0.78	5.95	1.67	47.96	
2013-04	22.63	3.7	0.81	32.49	1.68	73.76	
2013-05	25	4.09	0.97	49.68	1.9	79.26	
2013-06	23.66	3.87	0.84	52.99	1.67	78.26	
2013-07	23.42	3.83	0.8	51.09	1.59	74.57	
2013-08	19.43	3.73	0.48	7.75	1.47	49.67	
2013-09	18.64	3.97	0.41	-26.6	1.58	72.42	
2013-10	18.38	3.92	0.37	-45.64	1.48	70.29	
2013-11	21.01	4.48	0.56	-30.32	1.77	70.92	
2013-12	23.04	4.91	0.69	25.04	1.96	89.89	
2014-01	23.78	5.07	0.72	54.63	1.96	95.54	
2014-02	24.81	5.29	0.77	60.6	2.01	92.24	
2014-03	21.15	4.51	0.5	23.72	1.51	60.71	
2014-04	20.27	4.32	0.42	-20.79	1.36	28.66	
2014-05	20.25	4.32	0.4	-39.42	1.31	9.69	
2014-06	20.56	4.38	0.41	-39.11	1.29	3.12	
2014-07	21.84	4.66	0.48	8	1.38	39.05	
2014-08	22.36	4.78	0.5	42.69	1.39	56.51	
2014-09	26.08	5.57	0.72	74.74	1.7	77.3	
2014-10	28.91	6.18	0.88	85.76	1.92	85.96	
2014-11	26.3	5.63	0.68	72.59	1.59	72.9	
2014-12	28.69	6.14	0.81	83.15	1.75	83.23	
2015-01	28.35	6.06	0.76	85.22	1.65	85.49	
2015-02	27.6	5.9	0.68	72.08	1.52	72.44	
2015-03	29.46	6.3	0.77	90.42	1.61	90.18	
2015-04	32.8	7.02	0.94	98.17	1.84	98.13	
2015-05	40.36	8.63	1.33	99.51	2.37	99.46	
2015-06	43.05	9.21	1.43	92.6	2.48	92.6	
2015-07	28.25	6.04	0.57	42.12	1.23	42.47	
2015-08	29.39	6.59	0.61	32.37	1.38	39.71	
2015-09	21.37	4.58	0.16	-16.87	0.63	-17.81	
