month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2003-08	0.59	-78.97	
2003-09	0.56	-88.19	
2003-10	0.53	-92.56	
2003-11	0.48	-93.21	
2003-12	0.55	-71.2	
2004-01	0.6	-46.64	
2004-02	0.63	-24.38	
2004-03	0.58	-36.72	
2004-04	0.58	-21.51	
2004-05	0.49	-65.51	
2004-06	0.44	-81.29	
2004-07	0.46	-78.53	
2004-08	0.43	-87.7	
2004-09	0.44	-76.58	
2004-10	0.37	-85.88	
2004-11	0.33	-90.06	
2004-12	0.32	-91.23	
2005-01	0.27	-97.01	
2005-02	0.27	-93.68	
2005-03	0.24	-94.02	
2005-04	0.21	-95.92	
2005-05	0.21	-89.44	
2005-06	0.22	-80.28	
2005-07	0.18	-93.49	
2005-08	0.19	-80.08	
2005-09	0.21	-54.38	
2005-10	0.19	-75.28	
2005-11	0.18	-82.87	
2005-12	0.18	-82.39	
2006-01	0.2	-49.16	
2006-02	0.23	-6.72	
2006-03	0.22	17.35	
2006-04	0.23	31.2	
2006-05	0.26	47.97	
2006-06	0.33	71.59	
2006-07	0.32	76.36	
2006-08	0.29	62.38	
2006-09	0.29	57.61	
2006-10	0.42	89.6	
2006-11	0.36	80.52	
2006-12	0.34	69.73	
2007-01	0.37	76.07	
2007-02	0.46	93.69	
2007-03	0.58	96.79	
2007-04	0.81	98.77	
2007-05	1.11	99.01	
2007-06	0.87	82.48	
2007-07	0.71	62.18	
2007-08	0.81	66.46	
2007-09	0.88	77.59	
2007-10	0.7	37.35	
2007-11	0.66	1.18	
2007-12	0.8	19.46	
2008-01	1	61.81	
2008-02	0.93	64.64	
2008-03	0.84	54.38	
2008-04	0.5	-19.17	
2008-05	0.52	-52.81	
2008-06	0.55	-62.1	
2008-07	0.62	-53.46	
2008-08	0.72	-11.65	
2008-09	0.68	-18.99	
2008-10	0.42	-66.43	
2008-11	0.37	-81.21	
2008-12	0.45	-72.24	
2009-01	0.47	-65.3	
2009-02	0.61	-25.53	
2009-03	0.7	8.97	
2009-04	0.84	48.94	
2009-05	0.85	60.36	
2010-09	2.58	77.23	
2010-10	2.93	92.8	
2010-11	3.54	93.95	
2010-12	3.4	89.36	
2011-01	3.23	74.06	
2011-02	3.37	81.19	
2011-03	4.01	92.9	
2011-04	4.52	95.58	
2011-05	4.48	90.14	
2011-06	4.45	82.19	
2011-07	4.23	65.05	
2011-08	4.24	56.79	
2011-09	3.36	6.76	
2011-10	3.04	-19.81	
2011-11	3.18	-28.09	
2011-12	2.5	-53.29	
2012-01	2.5	-56.37	
2012-02	2.74	-53.17	
2012-03	2.8	-44.36	
2012-04	2.72	-59.72	
2012-05	3.12	-15.54	
2012-06	2.94	-11.25	
2012-07	2.85	-28.08	
2012-08	3.08	-3.42	
2012-09	3.15	30	
2012-10	2.83	-7.19	
2012-11	2.32	-54.42	
2012-12	2.29	-66.24	
2013-01	3.08	-23.97	
2013-02	3.81	25.12	
2013-03	3.61	47.96	
2013-04	3.7	73.76	
2013-05	4.09	79.26	
2013-06	3.87	78.26	
2013-07	3.83	74.57	
2013-08	3.73	49.67	
2013-09	3.97	72.42	
2013-10	3.92	70.29	
2013-11	4.48	70.92	
2013-12	4.91	89.89	
2014-01	5.07	95.54	
2014-02	5.29	92.24	
2014-03	4.51	60.71	
2014-04	4.32	28.66	
2014-05	4.32	9.69	
2014-06	4.38	3.12	
2014-07	4.66	39.05	
2014-08	4.78	56.51	
2014-09	5.57	77.3	
2014-10	6.18	85.96	
2014-11	5.63	72.9	
2014-12	6.14	83.23	
2015-01	6.06	85.49	
2015-02	5.9	72.44	
2015-03	6.3	90.18	
2015-04	7.02	98.13	
2015-05	8.63	99.46	
2015-06	9.21	92.6	
2015-07	6.04	42.47	
2015-08	6.59	39.71	
2015-09	4.58	-17.81	
2015-10	5.45	-23.42	
2015-11	5.73	-21.81	
2015-12	5.24	-51.67	
2016-01	4.24	-70.05	
2016-02	4.21	-75.06	
