month	ct_avg_Tdx收盘价	股东人数
2001-12	10.46	60457	
2002-03	9.48	54734	
2002-06	10.66	54638	
2002-09	10.11	50688	
2002-12	9.43	42809	
2003-03	10.61	41647	
2003-06	9.85	45769	
2003-09	7.56	44015	
2003-12	7.45	39252	
2004-03	7.75	37075	
2004-06	5.94	37392	
2004-09	5.87	34753	
2004-12	4.27	33629	
2005-03	3.23	33271	
2005-06	2.87	33391	
2005-09	2.76	34137	
2005-12	2.33	33306	
2006-03	2.93	32663	
2006-06	4.6	32551	
2006-09	2.87	33200	
2006-12	3.35	34178	
2007-03	5.64	32970	
2007-06	8.53	30442	
2007-09	8.58	37975	
2007-12	7.78	41477	
2008-03	8.23	43609	
2008-06	5.3	40771	
2008-09	6.61	48997	
2008-12	4.37	35498	
2009-03	6.81	26962	
2010-09	25.25	21886	
2010-12	33.26	16899	
2011-03	39.28	14444	
2011-06	43.7	12843	
2011-09	32.9	13852	
2011-12	24.54	14262	
2012-03	27.58	14326	
2012-06	17.98	14800	
2012-09	19.24	15305	
2012-12	14.59	17336	
2013-03	22.1	16711	
2013-06	23.66	17140	
2013-09	18.64	18404	
2013-12	23.04	15979	
2014-03	21.15	24028	
2014-06	20.56	24628	
2014-09	26.08	31844	
2014-12	28.69	34590	
2015-03	29.46	43335	
2015-06	43.05	42453	
2015-09	21.37	59276	
2015-12	24.45	58112	
2016-03	18.85	57848	
2016-06	18.45	54806	
2016-09	19.51	54752	
2016-12	18.89	58454	
2017-02	20.05	58112	
2017-03	19.89	55203	
2017-06	15.87	56406	
2017-09	16.57	53159	
2017-12	14.17	55496	
2018-03	14.11	56830	
2018-06	12.82	51449	
2018-09	14.22	48818	
2018-12	14.15	47989	
2019-03	16.89	50762	
2019-06	14.55	48412	
2019-09	15.21	51138	
2019-12	13.93	49840	
2020-03	13.5	50594	
2020-06	13.34	49309	
2020-09	16.52	69987	
2020-12	17.73	70377.5	
2021-01	20.62	65547	
2021-03	15.74	78481	
2021-06	16.1	79545	
2021-07	15.95	75283	
2021-09	17.77	72861	
2021-12	20.37	48494	
2022-03	19.2	52898	
2022-06	19.51	79616	
2022-09	18.91	70320	
2022-11	17.95	77828	
2022-12	17.06	77898	
2023-02	17.5	93947.33	
2023-03	17.75	92518.33	
2023-04	16.7	91300	
2023-05	15.2	234659	
2023-06	14.7	228166	
2023-09	14.72	212344.5	
2023-10	13.65	210896	
2023-11	13.54	207098	
2023-12	12.77	205531.75	
2024-01	11.95	203677.67	
2024-02	11.14	202579	
2024-03	11.81	202699.75	
2024-04	11.66	210060.33	
2024-05	12.21	209020	
2024-06	12.05	202858	
2024-07	12	198320.67	
2024-08	12.09	191763.67	
2024-09	10.96	190415.67	
2024-10	12.91	186188	
2024-12	12.42	189817.33	
2025-01	11.43	187529	
