month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2011-09	7.54	-0.17	
2011-10	6.82	-0.24	
2011-11	7.03	-0.21	
2011-12	5.68	-0.36	
2012-01	5.36	-0.39	
2012-02	6.07	-0.31	
2012-03	6.2	-0.29	
2012-04	5.68	-0.35	
2012-05	5.46	-0.37	
2012-06	5.07	-0.41	
2012-07	4.45	-0.48	
2012-08	4.47	-0.47	
2012-09	4.76	-0.43	
2012-10	4.53	-0.45	
2012-11	4.14	-0.5	
2012-12	4.02	-0.51	
2013-01	4.53	-0.45	
2013-02	5.22	-0.36	
2013-03	4.92	-0.4	
2013-04	4.58	-0.44	
2013-05	5.66	-0.3	
2013-06	5.98	-0.26	
2013-07	6.25	-0.23	
2013-08	6.72	-0.18	
2013-09	6.54	-0.2	
2013-10	6.1	-0.26	
2013-11	5.92	-0.28	
2013-12	6.49	-0.21	
2014-01	6.64	-0.19	
2014-02	8.86	0.08	
2014-03	8.44	0.02	
2014-04	8.19	-0.01	
2014-05	7.8	-0.06	
2014-06	8.45	0.02	
2014-07	9.61	0.15	
2014-08	10.4	0.24	
2014-09	11.26	0.34	
2014-10	11.25	0.33	
2015-01	13.72	0.61	
2015-02	14.06	0.64	
2015-03	15.16	0.76	
2015-04	16.85	0.94	
2015-05	24.64	1.78	
2015-06	25.8	1.86	
2015-07	19.6	1.15	
2015-08	19.41	1.12	
2015-09	13.56	0.48	
2015-10	15.32	0.67	
2015-11	18.87	1.04	
2016-05	16.67	0.8	
2016-06	18.51	0.98	
2016-07	18.95	1.02	
2016-08	17.64	0.88	
2016-09	18.65	0.98	
2016-10	20.22	1.13	
2016-11	19.08	1.01	
2016-12	18.08	0.9	
2017-01	17.4	0.83	
2017-02	17.36	0.82	
2017-03	19.11	1	
2017-04	18.02	0.86	
2017-05	16.54	0.69	
2017-06	15.75	0.59	
2017-07	15.86	0.59	
2017-08	15.71	0.55	
2017-09	17.28	0.68	
2017-10	19.49	0.87	
2017-11	23.08	1.17	
2017-12	21.8	1.01	
2018-01	19.98	0.82	
2018-02	18.09	0.63	
2018-03	20.85	0.85	
2018-04	22.21	0.94	
2018-05	19.94	0.72	
2018-06	17.49	0.49	
2018-07	16.88	0.43	
2018-08	16.15	0.35	
2018-09	13.41	0.11	
2018-10	10.68	-0.12	
2018-11	10.56	-0.13	
2018-12	9.48	-0.22	
2019-01	9.07	-0.25	
2019-02	12.36	0.02	
2019-03	14.52	0.2	
2019-04	14.05	0.15	
2019-05	12.7	0.04	
2019-06	13.22	0.08	
2019-07	12.64	0.03	
2019-08	14.36	0.17	
2019-09	18.17	0.48	
2019-10	17.31	0.41	
2019-11	19.45	0.57	
2019-12	22.67	0.81	
2020-01	23.68	0.87	
2020-02	28.57	1.23	
2020-03	23.75	0.83	
2020-04	21.89	0.67	
2020-05	29.02	1.18	
2020-06	29.26	1.17	
2020-07	41.29	1.99	
2020-08	44.61	2.14	
2020-09	36.5	1.52	
2020-10	37.04	1.5	
2020-11	42.31	1.79	
2020-12	41.47	1.67	
2021-01	44.62	1.8	
2021-02	41.08	1.53	
2021-03	35.86	1.17	
2021-04	36.49	1.16	
2021-05	33.93	0.98	
2021-06	35.62	1.04	
2021-07	38.64	1.17	
2021-08	35.62	0.97	
2021-09	32.9	0.79	
2021-10	31.85	0.71	
2021-11	32.37	0.71	
2021-12	31.72	0.65	
2022-01	28.88	0.48	
2022-02	27.78	0.41	
2022-03	26.02	0.31	
2022-04	22.9	0.14	
2022-05	23.84	0.18	
2022-06	25.13	0.23	
2022-07	25.37	0.23	
2022-08	26.87	0.29	
2022-09	23.57	0.12	
2022-10	22.05	0.04	
2022-11	24.49	0.15	
2022-12	24.1	0.12	
2023-01	25.65	0.18	
2023-02	28.03	0.28	
2023-03	30.66	0.39	
2023-04	33.74	0.51	
2023-05	29.07	0.29	
2023-06	31.89	0.4	
2023-07	33.15	0.44	
2023-08	31.82	0.37	
2023-09	31.24	0.33	
2023-10	29.48	0.25	
2023-11	31.37	0.32	
2023-12	29.32	0.23	
2024-01	25.67	0.07	
2024-02	23.92	0	
2024-03	28.49	0.19	
2024-04	25.52	0.06	
2024-05	25.89	0.07	
2024-06	29.7	0.22	
2024-07	33.23	0.36	
2024-08	30.85	0.25	
2024-09	29.87	0.21	
2024-10	38.5	0.54	
2024-11	41.33	0.64	
2024-12	39.29	0.55	
2025-01	39.16	0.53	
2025-02	39.59	0.54	
