month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2018-01	7.37	1.72	
2018-02	7.42	1.68	
2018-03	8.63	2.03	
2018-04	9.16	2.13	
2018-05	10.32	2.41	
2018-06	10.33	2.31	
2018-07	10.75	2.34	
2018-08	10.18	2.08	
2018-09	9.8	1.89	
2018-10	9.41	1.71	
2018-11	9.2	1.6	
2018-12	9.3	1.57	
2019-01	8.64	1.34	
2019-02	10.04	1.66	
2019-03	10.55	1.73	
2019-04	11.23	1.84	
2019-05	11.8	1.9	
2019-06	12.56	2	
2019-07	13.04	2.04	
2019-08	13.57	2.07	
2019-09	14.77	2.25	
2019-10	16.1	2.43	
2019-11	18.39	2.78	
2019-12	16.98	2.38	
2020-01	17.52	2.38	
2020-02	17.6	2.29	
2020-03	17.16	2.12	
2020-04	18.22	2.21	
2020-05	20.53	2.5	
2020-06	23.58	2.88	
2020-07	25.09	2.97	
2020-08	26.09	2.97	
2020-09	27.69	3.05	
2020-10	32.5	3.55	
2020-11	36.45	3.86	
2020-12	38.55	3.9	
2021-01	41.68	4.04	
2021-02	45.52	4.22	
2021-03	33.74	2.73	
2021-04	36.1	2.84	
2021-05	43.12	3.39	
2021-06	47.78	3.65	
2021-07	46.59	3.34	
2021-08	37.8	2.41	
2021-09	34.75	2.04	
2021-10	34.99	1.97	
2021-11	34.14	1.82	
2021-12	31.25	1.52	
2022-01	26.1	1.06	
2022-02	24.7	0.92	
2022-03	22.46	0.72	
2022-04	24.33	0.83	
2022-05	25.07	0.85	
2022-06	28.21	1.05	
2022-07	31.15	1.21	
2022-08	27.95	0.95	
2022-09	26.39	0.81	
2022-10	26.68	0.8	
2022-11	25.27	0.68	
2022-12	27.65	0.81	
2023-01	30.59	0.96	
2023-02	30.49	0.92	
2023-03	28.88	0.79	
2023-04	28.29	0.73	
2023-05	27.13	0.63	
2023-06	24.44	0.45	
2023-07	23.6	0.38	
2023-08	22.77	0.32	
2023-09	22.44	0.29	
2023-10	21.66	0.23	
2023-11	21.74	0.22	
2023-12	19.6	0.09	
2024-01	17.55	-0.03	
2024-02	17.29	-0.05	
2024-03	16.9	-0.08	
2024-04	15.42	-0.16	
2024-05	15.58	-0.16	
2024-06	14.08	-0.24	
2024-07	12.96	-0.31	
2024-08	12.88	-0.31	
2024-09	12.69	-0.33	
2024-10	18.54	-0.02	
2024-11	18.86	-0.01	
2024-12	17.78	-0.08	
2025-01	15.46	-0.2	
2025-02	15.56	-0.2	
