month	ct_avg_Tdx收盘价	人均持股
2002-09	13.92	4267	
2004-03	7.58	5137	
2004-12	5.24	4770	
2011-06	16.56	193261	
2011-09	15.04	207897	
2011-12	11.8	211339	
2012-03	12.21	216232	
2012-06	10.51	219769	
2012-09	11.75	222773	
2012-12	10.66	226128	
2013-03	13.2	232230	
2013-06	11.36	235153	
2013-09	13.02	236679	
2013-12	14.97	242142	
2014-03	13.69	246268	
2014-06	12.14	248505	
2014-09	14.24	251773	
2014-12	16.1	254958	
2015-03	21.25	260508	
2015-12	19.25	318062	
2016-03	16.4	319655	
2016-06	17.98	321130	
2016-09	20.07	325497	
2016-12	19.68	328006	
2017-06	26.76	339944	
2017-09	23.44	345932	
2017-12	24.43	351489	
2018-03	23.44	435373	
2018-06	24.64	446152	
2018-09	20.59	448766	
2018-12	18.02	452522	
2019-06	17.91	458848	
2019-12	17.81	464413	
2020-06	18.23	471803	
2020-12	19.36	17037	
2021-06	21.5	495992	
2021-12	18.92	510029	
2022-06	18.11	513448	
2022-09	17.01	515753	
2022-12	18.89	518079	
2023-03	20.32	522794	
2023-06	22.08	525485	
2023-09	17.84	528203	
2024-03	17.7	781524	
2024-09	19.13	539996	
