month	ct_avg_Tdx收盘价	人均持股
2010-03	70.43	1512	
2010-06	62.72	1739	
2010-09	50.36	2031	
2010-12	54.53	2613	
2011-03	45.24	4358	
2011-06	24.37	6989	
2011-09	22.19	7223	
2011-12	20.22	7193	
2012-01	18.01	7376	
2012-03	22.51	6842	
2012-06	12.72	10807	
2012-09	10.66	11726	
2012-12	8.63	12072	
2013-03	15.46	18141	
2013-06	10.54	27921	
2013-09	19	23809	
2013-12	15.87	19477	
2014-03	16.9	20692	
2014-06	11.73	30308	
2014-09	14.29	22673	
2014-12	30.1	21576	
2015-06	79.58	14685	
2015-09	34.79	9278	
2015-12	56.54	8474	
2016-03	39.37	7217	
2016-06	21.7	11927	
2016-09	19.37	11693	
2016-12	18.55	13566	
2017-02	16.39	13705	
2017-03	15.86	14106	
2017-06	12.22	15380	
2017-09	14.38	13566	
2017-12	13.3	15853	
2018-03	15.17	17186	
2018-06	12.82	18045	
2018-09	11.35	17121	
2018-12	12.72	17914	
2019-03	19.85	14432	
2019-06	13.03	15993	
2019-09	15.7	15186	
2019-12	14.9	15168	
2020-03	17.49	14546	
2020-06	16.8	18293	
2020-09	24.43	11354	
2020-12	27.56	13813	
2021-03	28.39	10415	
2021-06	31.01	13890	
2021-09	34.09	16575	
2021-12	36.95	19630	
2022-03	25.41	14200	
2022-06	24.37	18541	
2022-09	20.32	15599	
2022-12	19.47	17020	
2023-03	20.19	16305	
2023-06	14.34	15756	
2023-09	15.49	16196	
2023-12	14.18	16557	
2024-03	13.57	16667	
2024-06	12	16846	
2024-09	11.75	14718	
