month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2018-06	7.07	0.79	
2018-07	7.28	0.82	
2018-08	7.07	0.74	
2018-09	6.26	0.52	
2018-10	6.35	0.52	
2018-11	7.18	0.69	
2018-12	7.02	0.63	
2019-01	7	0.61	
2019-02	8.6	0.94	
2019-03	10.95	1.41	
2019-04	10.52	1.27	
2019-05	8.45	0.79	
2019-06	8.64	0.8	
2019-07	9.22	0.89	
2019-08	9.35	0.89	
2019-09	10.41	1.06	
2019-10	10.02	0.95	
2019-11	9.56	0.82	
2019-12	9.87	0.85	
2020-01	10.51	0.94	
2020-02	10.65	0.93	
2020-03	11.59	1.05	
2020-04	11.4	0.98	
2020-05	11.79	1.01	
2020-06	13.38	1.23	
2020-07	20.3	2.28	
2020-08	20.84	2.26	
2020-09	19.46	1.96	
2020-10	20.19	1.98	
2020-11	20.38	1.92	
2020-12	21.96	2.05	
2021-01	28.88	2.86	
2021-02	28.03	2.62	
2021-03	22.62	1.83	
2021-04	23.44	1.86	
2021-05	27.28	2.22	
2021-06	29.7	2.39	
2021-07	30.59	2.37	
2021-08	30.82	2.29	
2021-09	32.65	2.37	
2021-10	32.03	2.2	
2021-11	32.85	2.19	
2021-12	35.39	2.32	
2022-01	31.76	1.9	
2022-02	27.23	1.43	
2022-03	24.12	1.11	
2022-04	24.69	1.12	
2022-05	25.67	1.16	
2022-06	28.1	1.31	
2022-07	27.01	1.17	
2022-08	25.67	1.03	
2022-09	23.42	0.82	
2022-10	19.73	0.51	
2022-11	20.37	0.54	
2022-12	22.45	0.67	
2023-01	24.87	0.82	
2023-02	25.2	0.81	
2023-03	23.28	0.65	
2023-04	24.38	0.7	
2023-05	21.63	0.49	
2023-06	19.9	0.36	
2023-07	20.14	0.36	
2023-08	22.5	0.51	
2023-09	21.5	0.44	
2023-10	20.89	0.39	
2023-11	21.14	0.4	
2023-12	19.68	0.3	
2024-01	18.04	0.18	
2024-02	18.43	0.2	
2024-03	18.83	0.22	
2024-04	17.5	0.13	
2024-05	17.91	0.15	
2024-06	16.71	0.07	
2024-07	14.45	-0.08	
2024-08	14.7	-0.07	
2024-09	16.37	0.03	
2024-10	30.71	0.91	
2024-11	37.18	1.27	
2024-12	37.21	1.23	
2025-01	32.28	0.91	
2025-02	33.21	0.93	
