month	ct_avg_Tdx收盘价	人均持股
2010-03	60.81	630.5	
2010-06	50.93	1970	
2010-09	71.51	3001	
2010-12	104.94	3099	
2011-03	89.83	3489	
2011-06	65.33	3231	
2011-09	60.29	4822	
2011-12	53.34	4230	
2012-01	50.14	3943	
2012-03	50.41	6350	
2012-06	26.97	7266	
2012-09	30.23	7911	
2012-12	28	9346	
2013-03	35.65	31438	
2013-06	19.4	50290	
2013-09	17.71	43912	
2013-12	21.24	48862	
2014-03	20.3	36577	
2014-06	18.59	41359	
2014-09	23.49	56563	
2014-12	26.74	51084	
2015-03	29.36	35917	
2015-06	50.59	47688	
2015-09	19.41	43384	
2016-03	24	20760	
2016-06	36.73	16123	
2016-09	36.24	7622	
2016-12	27.97	7070	
2017-03	30.3	7381	
2017-04	26.49	7568	
2017-05	23.93	7045	
2017-06	24.64	7075	
2017-07	23.67	7142	
2017-08	23.52	7344	
2017-09	28.27	16766	
2017-12	38.86	12457	
2018-02	29.37	11765.5	
2018-03	38.08	12857	
2018-04	47.43	11024	
2018-05	48.42	9364.5	
2018-06	44.53	9095.67	
2018-07	52.19	9957.67	
2018-08	51.99	10344	
2018-09	48.81	10193.25	
2018-10	40.72	9901.67	
2018-11	41.99	11129	
2018-12	41.58	10608	
2019-01	42.34	12034.33	
2019-02	49.23	13657	
2019-03	68.25	12345.5	
2019-04	66.28	10332.33	
2019-05	66.36	9704.5	
2019-06	65.08	10334.67	
2019-07	66.75	10374	
2019-08	60.57	9406	
2019-09	71.21	12754.67	
2019-10	65.59	11619.5	
2019-11	73.71	12528.33	
2019-12	88.37	14337	
2020-01	103.8	13199.5	
2020-02	145.77	9989.5	
2020-03	130.79	8521	
2020-04	130.02	10010	
2020-05	160.03	9307.33	
2020-06	157.29	8527	
2020-07	192.25	9516	
2020-08	205.83	8059	
2020-09	164.02	7004	
2020-10	167.4	7020	
2020-11	180.05	6680	
2020-12	169.31	5937.67	
2021-01	211.07	7875.33	
2021-02	196.42	7780.67	
2021-03	154.99	6772.33	
2021-04	160.27	7214.67	
2021-05	170.76	7830.33	
2021-06	238.65	10450	
2021-07	335.56	10977	
2021-08	369.39	10054	
2021-09	357.92	11471.33	
2021-10	355.31	10195.67	
2021-11	397.93	10009.33	
2021-12	356.66	8156.33	
2022-01	297.31	7918.33	
2022-02	271.85	7712	
2022-03	289.73	7557.67	
2022-04	253.38	7236.33	
2022-05	250.11	8012.67	
2022-06	269.38	7238	
2022-07	277.47	6381.33	
2022-08	302.57	8011.67	
2022-09	300	8860.5	
2022-10	249.33	7726.33	
2022-11	242.13	5536	
2022-12	232.57	5749.75	
2023-01	233.89	5570.5	
2023-02	245.15	5645	
2023-03	260.24	6641	
2023-04	316.48	7286.33	
2023-05	300.04	7238.33	
2023-06	309.65	7983.5	
2023-07	285.03	6277.67	
2023-08	269.71	6466	
2023-09	252.29	5562	
2023-10	247.32	6077.33	
2023-11	247.95	6121.67	
2023-12	229.19	6445.33	
2024-01	239.75	6796	
2024-02	253.24	7422	
2024-03	299.26	8831.2	
2024-04	303.99	9023.33	
2024-05	298.87	8508	
2024-06	322.86	10115.75	
2024-07	331.85	10046.33	
2024-08	316.07	9636.67	
2024-09	303.64	8870	
2024-10	386.32	7031.67	
2024-11	428.23	6814	
2024-12	400.49	6129.33	
2025-01	384.46	6145	
