month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2018-06	3.58	0.94	
2018-07	4.19	1.23	
2018-08	4.18	1.19	
2018-09	3.92	1.02	
2018-10	3.27	0.66	
2018-11	3.37	0.69	
2018-12	3.34	0.65	
2019-01	3.4	0.67	
2019-02	3.95	0.92	
2019-03	5.48	1.61	
2019-04	5.33	1.49	
2019-05	5.33	1.44	
2019-06	5.23	1.37	
2019-07	5.37	1.39	
2019-08	4.87	1.13	
2019-09	5.73	1.46	
2019-10	5.27	1.22	
2019-11	5.93	1.45	
2019-12	7.11	1.87	
2020-01	8.35	2.27	
2020-02	11.72	3.42	
2020-03	10.52	2.84	
2020-04	10.45	2.68	
2020-05	12.87	3.36	
2020-06	12.65	3.12	
2020-07	15.46	3.82	
2020-08	16.56	3.93	
2020-09	13.2	2.78	
2020-10	13.47	2.73	
2020-11	14.48	2.87	
2020-12	13.62	2.52	
2021-01	16.98	3.21	
2021-02	15.8	2.79	
2021-03	12.47	1.91	
2021-04	12.89	1.93	
2021-05	13.74	2.03	
2021-06	19.2	3.08	
2021-07	27	4.44	
2021-08	29.72	4.67	
2021-09	28.8	4.22	
2021-10	28.59	3.94	
2021-11	32.02	4.26	
2021-12	28.7	3.51	
2022-01	23.92	2.63	
2022-02	21.88	2.22	
2022-03	23.77	2.39	
2022-04	20.39	1.83	
2022-05	20.13	1.72	
2022-06	21.68	1.86	
2022-07	22.34	1.87	
2022-08	24.36	2.04	
2022-09	24.16	1.93	
2022-10	20.08	1.38	
2022-11	19.5	1.26	
2022-12	18.73	1.13	
2023-01	18.83	1.1	
2023-02	19.74	1.16	
2023-03	20.96	1.25	
2023-04	25.49	1.67	
2023-05	24.16	1.47	
2023-06	24.94	1.49	
2023-07	22.97	1.25	
2023-08	21.75	1.09	
2023-09	20.35	0.93	
2023-10	19.95	0.86	
2023-11	20	0.83	
2023-12	18.48	0.67	
2024-01	19.33	0.72	
2024-02	20.42	0.79	
2024-03	24.13	1.07	
2024-04	24.52	1.06	
2024-05	24.1	0.99	
2024-06	26.04	1.11	
2024-07	26.82	1.13	
2024-08	25.55	0.99	
2024-09	24.55	0.88	
2024-10	31.23	1.34	
2024-11	34.62	1.53	
2024-12	32.38	1.32	
2025-01	31.08	1.18	
2025-02	32.41	1.23	
