month	ct_avg_Tdx收盘价	股东人数
2010-03	60.81	18568	
2010-06	50.93	8405	
2010-09	71.51	5519	
2010-12	104.94	5344	
2011-03	89.83	5321	
2011-06	65.33	5793	
2011-09	60.29	5045	
2011-12	53.34	5751	
2012-01	50.14	6171	
2012-03	50.41	6979	
2012-06	26.97	6147	
2012-09	30.23	5646	
2012-12	28	4779	
2013-03	35.65	4427	
2013-06	19.4	5535	
2013-09	17.71	7432	
2013-12	21.24	6679	
2014-03	20.3	9099	
2014-06	18.59	8047	
2014-09	23.49	5884	
2014-12	26.74	6515	
2015-03	29.36	9395	
2015-06	50.59	7076	
2015-09	19.41	7778	
2016-03	24	16389	
2016-06	36.73	21090	
2016-09	36.24	21455	
2016-12	27.97	23129	
2017-03	30.3	22559	
2017-04	26.49	22006.5	
2017-05	23.93	23635	
2017-06	24.64	23543	
2017-07	23.67	23322	
2017-08	23.52	22680	
2017-09	28.27	20886.33	
2017-12	38.86	28109	
2018-02	29.37	29774	
2018-03	38.08	27704	
2018-04	47.43	33333	
2018-05	48.42	38348	
2018-06	44.53	39521.33	
2018-07	52.19	36113.33	
2018-08	51.99	34731	
2018-09	48.81	35252.75	
2018-10	40.72	36290	
2018-11	41.99	32310.33	
2018-12	41.58	33873	
2019-01	42.34	30123.67	
2019-02	49.23	26400.5	
2019-03	68.25	29258.5	
2019-04	66.28	34782.33	
2019-05	66.36	37116.5	
2019-06	65.08	34982.67	
2019-07	66.75	34676.67	
2019-08	60.57	38204	
2019-09	71.21	36023.33	
2019-10	65.59	39456.5	
2019-11	73.71	36678.67	
2019-12	88.37	31991	
2020-01	103.8	34737.5	
2020-02	145.77	46526.5	
2020-03	130.79	53852.33	
2020-04	130.02	46099.33	
2020-05	160.03	49697.33	
2020-06	157.29	53829.5	
2020-07	192.25	48128	
2020-08	205.83	56832	
2020-09	164.02	65556	
2020-10	167.4	65430	
2020-11	180.05	68738	
2020-12	169.31	77418	
2021-01	211.07	59117.33	
2021-02	196.42	59072.33	
2021-03	154.99	67831	
2021-04	160.27	63676	
2021-05	170.76	58829.33	
2021-06	238.65	43997.33	
2021-07	335.56	41857	
2021-08	369.39	46121.33	
2021-09	357.92	40217.33	
2021-10	355.31	45364.33	
2021-11	397.93	47226.33	
2021-12	356.66	56475.33	
2022-01	297.31	58204.33	
2022-02	271.85	59785	
2022-03	289.73	61370.67	
2022-04	253.38	63986.33	
2022-05	250.11	61579	
2022-06	269.38	68141	
2022-07	277.47	78241.67	
2022-08	302.57	61611.33	
2022-09	300	55686	
2022-10	249.33	64018	
2022-11	242.13	89510.33	
2022-12	232.57	91513.25	
2023-01	233.89	94444.5	
2023-02	245.15	93219.67	
2023-03	260.24	79703.33	
2023-04	316.48	72809	
2023-05	300.04	72833.67	
2023-06	309.65	66176	
2023-07	285.03	84288	
2023-08	269.71	81703	
2023-09	252.29	94988	
2023-10	247.32	86973.67	
2023-11	247.95	86390	
2023-12	229.19	82197	
2024-01	239.75	77856.67	
2024-02	253.24	71230.5	
2024-03	299.26	60023	
2024-04	303.99	58755	
2024-05	298.87	62304.67	
2024-06	322.86	52432	
2024-07	331.85	52851.33	
2024-08	316.07	55070	
2024-09	303.64	59816	
2024-10	386.32	75657.33	
2024-11	428.23	77979.33	
2024-12	400.49	86570	
2025-01	384.46	86375.5	
