month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2018-09	48.81	0.25	
2018-10	40.72	0.05	
2018-11	41.99	0.09	
2018-12	41.58	0.08	
2019-01	42.34	0.1	
2019-02	49.23	0.28	
2019-03	68.25	0.77	
2019-04	66.28	0.72	
2019-05	66.36	0.73	
2019-06	65.08	0.71	
2019-07	66.75	0.77	
2019-08	60.57	0.62	
2019-09	71.21	0.91	
2019-10	65.59	0.78	
2019-11	73.71	1	
2019-12	88.37	1.39	
2020-01	103.8	1.78	
2020-02	145.77	2.81	
2020-03	130.79	2.36	
2020-04	130.02	2.28	
2020-05	160.03	2.94	
2020-06	157.29	2.78	
2020-07	192.25	3.47	
2020-08	205.83	3.62	
2020-09	164.02	2.59	
2020-10	167.4	2.57	
2020-11	180.05	2.72	
2020-12	169.31	2.4	
2021-01	211.07	3.09	
2021-02	196.42	2.68	
2021-03	154.99	1.84	
2021-04	160.27	1.87	
2021-05	170.76	1.98	
2021-06	238.65	3.02	
2021-07	335.56	4.37	
2021-08	369.39	4.61	
2021-09	357.92	4.18	
2021-10	355.31	3.92	
2021-11	397.93	4.24	
2021-12	356.66	3.5	
2022-01	297.31	2.63	
2022-02	271.85	2.22	
2022-03	289.73	2.32	
2022-04	253.38	1.83	
2022-05	250.11	1.72	
2022-06	269.38	1.85	
2022-07	277.47	1.86	
2022-08	302.57	2.03	
2022-09	300	1.93	
2022-10	249.33	1.38	
2022-11	242.13	1.26	
2022-12	232.57	1.13	
2023-01	233.89	1.1	
2023-02	245.15	1.16	
2023-03	260.24	1.24	
2023-04	316.48	1.66	
2023-05	300.04	1.47	
2023-06	309.65	1.49	
2023-07	285.03	1.24	
2023-08	269.71	1.08	
2023-09	252.29	0.91	
2023-10	247.32	0.85	
2023-11	247.95	0.82	
2023-12	229.19	0.66	
2024-01	239.75	0.71	
2024-02	253.24	0.78	
2024-03	299.26	1.07	
2024-04	303.99	1.06	
2024-05	298.87	0.99	
2024-06	322.86	1.11	
2024-07	331.85	1.12	
2024-08	316.07	0.98	
2024-09	303.64	0.87	
2024-10	386.32	1.33	
2024-11	428.23	1.53	
2024-12	400.49	1.31	
2025-01	384.46	1.18	
2025-02	400.91	1.22	
