month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2011-06	4.39	0.85	
2011-07	4.69	0.95	
2011-08	4.15	0.7	
2011-09	3.73	0.51	
2011-10	3.07	0.23	
2011-11	3.47	0.38	
2011-12	2.59	0.02	
2012-01	2.35	-0.08	
2012-02	2.76	0.07	
2012-03	3.18	0.22	
2012-04	2.89	0.1	
2012-05	2.81	0.07	
2012-06	2.64	0	
2012-07	2.16	-0.18	
2012-08	2.19	-0.17	
2012-09	2.24	-0.16	
2012-10	2.15	-0.19	
2012-11	1.96	-0.27	
2012-12	1.92	-0.28	
2013-01	2.33	-0.13	
2013-02	2.53	-0.06	
2013-03	2.52	-0.07	
2013-04	2.38	-0.12	
2013-05	2.99	0.1	
2013-06	3.29	0.2	
2013-07	3.19	0.15	
2013-08	3.59	0.29	
2013-09	3.34	0.19	
2013-10	3.27	0.16	
2013-11	3.1	0.09	
2013-12	3.22	0.12	
2014-01	3.44	0.19	
2014-02	4.17	0.43	
2014-03	3.97	0.35	
2014-04	3.91	0.32	
2014-05	3.82	0.28	
2014-06	3.89	0.3	
2014-07	4	0.32	
2014-08	4.19	0.38	
2014-09	4.4	0.44	
2014-10	4.5	0.46	
2014-11	4.32	0.39	
2014-12	4.26	0.37	
2015-01	4.13	0.32	
2015-02	4.52	0.43	
2015-03	5.03	0.58	
2015-04	5.92	0.84	
2015-05	6.59	1.02	
2015-06	8.19	1.47	
2015-07	5.32	0.6	
2015-08	5.24	0.56	
2015-09	4.05	0.21	
2015-10	4.57	0.36	
2015-11	5.4	0.59	
2015-12	5.99	0.75	
2016-01	4.25	0.24	
2016-02	4.06	0.18	
2016-03	3.93	0.14	
2016-04	4.12	0.19	
2016-05	4.23	0.22	
2016-06	5.31	0.51	
2016-07	5.23	0.48	
2016-08	4.84	0.36	
2016-09	4.75	0.32	
2016-10	4.65	0.28	
2016-11	4.7	0.29	
2016-12	4.52	0.23	
2017-01	4.25	0.15	
2017-02	4.29	0.14	
2017-03	4.49	0.19	
2017-04	4.28	0.12	
2017-05	4.28	0.11	
2017-06	4.22	0.09	
2017-07	4.22	0.08	
2017-08	4.41	0.12	
2017-09	5.57	0.4	
2017-10	6.84	0.7	
2017-11	7.77	0.9	
2017-12	10.16	1.43	
2018-01	10.78	1.52	
2018-02	9.68	1.23	
2018-03	11.08	1.5	
2018-04	10.97	1.43	
2018-05	10.28	1.24	
2018-06	8.69	0.88	
2018-07	8.81	0.88	
2018-08	8.31	0.76	
2018-09	7.12	0.5	
2018-10	6.19	0.3	
2018-11	6.5	0.36	
2018-12	6.19	0.29	
2019-01	6.37	0.33	
2019-02	7.68	0.59	
2019-03	10.4	1.14	
2019-04	11.59	1.36	
2019-05	11.19	1.25	
2019-06	11.51	1.29	
2019-07	10.78	1.12	
2019-08	9.99	0.95	
2019-09	11.56	1.22	
2019-10	10.51	1	
2019-11	10.51	0.98	
2019-12	11.23	1.08	
2020-01	11.58	1.12	
2020-02	12.34	1.22	
2020-03	11.35	1.01	
2020-04	10.19	0.78	
2020-05	10.37	0.79	
2020-06	10.17	0.73	
2020-07	11.87	0.99	
2020-08	12.62	1.09	
2020-09	12.06	0.96	
2020-10	11.34	0.82	
2020-11	11.09	0.75	
2020-12	14.87	1.31	
2021-01	18.46	1.79	
2021-02	17.77	1.62	
2021-03	17.7	1.55	
2021-04	20.44	1.87	
2021-05	25.62	2.49	
2021-06	33.24	3.35	
2021-07	43.36	4.38	
2021-08	42.83	4.06	
2021-09	39.92	3.52	
2021-10	41.68	3.52	
2021-11	44.4	3.61	
2021-12	40.75	3.08	
2022-01	35.54	2.44	
2022-02	36.67	2.44	
2022-03	39	2.54	
2022-04	29.33	1.6	
2022-05	31.08	1.69	
2022-06	32.8	1.77	
2022-07	33.03	1.72	
2022-08	30.23	1.44	
2022-09	26.09	1.07	
2022-10	22.21	0.74	
2022-11	24.85	0.91	
2022-12	24.86	0.88	
2023-01	23.86	0.78	
2023-02	24.76	0.82	
2023-03	24.44	0.77	
2023-04	26.13	0.86	
2023-05	23.28	0.64	
2023-06	21.55	0.5	
2023-07	21.6	0.48	
2023-08	19.15	0.3	
2023-09	17.7	0.2	
2023-10	16.92	0.14	
2023-11	17.7	0.18	
2023-12	16.11	0.07	
2024-01	14.56	-0.04	
2024-02	13.21	-0.14	
2024-03	14.66	-0.05	
2024-04	13.33	-0.14	
2024-05	13.27	-0.15	
2024-06	12.79	-0.18	
2024-07	13.32	-0.15	
2024-08	14.09	-0.11	
2024-09	13.07	-0.18	
2024-10	19.09	0.19	
2024-11	20.63	0.27	
2024-12	19.64	0.2	
2025-01	17.5	0.06	
