month	ct_avg_Tdx收盘价	股东人数
1993-12	9.3	35429	
1994-12	2.79	35510	
1995-12	3.25	40686	
1996-12	5.1	46691	
1997-12	4.75	54751	
1998-12	8.24	39183	
1999-12	6.81	50362	
2000-06	11.3	26527	
2000-12	18.62	13421	
2001-12	8.87	33216	
2002-06	11.38	22621	
2002-09	9.21	29059	
2002-12	7.16	27590	
2003-03	6.89	33492	
2003-06	6.49	34464	
2003-09	5.35	33248	
2003-12	4.95	35683	
2004-03	6.33	32351	
2004-06	5.9	26160	
2004-09	5.84	27403	
2004-12	5.15	31729	
2005-03	4.05	34524	
2005-06	3.16	34989	
2005-09	3.59	35337	
2005-12	3.54	31630	
2006-03	4.17	33517	
2006-06	5.71	31434	
2006-09	4.18	35434	
2006-12	4.25	38210	
2007-03	8.23	39169	
2007-06	10.99	52980	
2007-09	14.69	39675	
2007-12	28.9	24250	
2008-03	33.97	32182	
2008-06	21.61	77971	
2008-09	13.12	79385	
2008-12	14.14	90901	
2009-03	17	83166	
2009-06	19.2	100817	
2009-09	16.34	102232	
2009-12	16.73	100580	
2010-03	15.83	98077	
2010-06	12.93	93236	
2010-09	15.56	87494	
2010-12	15.24	83073	
2011-03	16.67	79190	
2011-06	14.17	78777	
2011-09	12.05	73665	
2011-12	11.3	71613	
2012-03	12.5	73103	
2012-06	7.11	69287	
2012-09	6.78	68784	
2012-12	7.97	67637	
2013-03	8.94	62106	
2013-06	10.47	52622	
2013-09	11.47	47007	
2013-12	11.57	47460	
2014-03	10.59	46436	
2014-06	11.73	41770	
2014-09	15.77	35901	
2014-12	19.39	36839	
2015-03	21.66	41155	
2015-06	27.02	84325	
2015-09	10.66	101329	
2015-12	10.78	112114	
2016-03	8.28	100237	
2016-06	8.43	97292	
2016-09	8.83	86701	
2016-12	8.85	88571	
2017-03	8.96	86770	
2017-06	9.65	78517	
2017-09	9.57	75057	
2017-12	10.02	71816	
2018-03	9.22	72254	
2018-06	9.14	64809	
2018-09	8.1	63070	
2018-12	8.29	60883	
2019-03	9.37	59441	
2019-06	9.1	57872	
2019-09	9.81	51612	
2019-12	9.78	50176	
2020-03	9.03	47082	
2020-06	9.13	45276	
2020-09	10	41944	
2020-12	10.1	42214	
2021-03	11.79	45299	
2021-06	11.91	40452	
2021-09	13.1	45577	
2021-12	12	47523	
2022-03	11.41	42158	
2022-06	11.88	38863	
2022-09	12.76	35424	
2022-12	11.66	36189	
2023-03	13.21	34799	
2023-06	14.82	35012	
2023-09	14.96	32467	
2023-12	14.66	33831	
2024-03	16.38	34159	
2024-06	18.35	34944	
2024-09	17.68	40484	
