month	ct_avg_Tdx收盘价	人均持股
1993-12	9.3	1095	
1994-12	2.79	2185	
1995-12	3.25	1907	
1996-12	5.1	1712	
1997-12	4.75	1460	
1998-12	8.24	2244	
1999-12	6.81	1920	
2000-06	11.3	3646	
2000-12	18.62	7206	
2001-12	8.87	4659	
2002-06	11.38	6841	
2002-09	9.21	5325	
2002-12	7.16	5609	
2003-03	6.89	4620	
2003-06	6.49	4490	
2003-09	5.35	4654	
2003-12	4.95	4337	
2004-03	6.33	4783	
2004-06	5.9	5915	
2004-09	5.84	5647	
2004-12	5.15	4877	
2005-03	4.05	4482	
2005-06	3.16	4423	
2005-09	3.59	4379	
2005-12	3.54	4892	
2006-03	4.17	4617	
2006-06	5.71	4923	
2006-09	4.18	5852	
2006-12	4.25	5427	
2007-03	8.23	5294	
2007-06	10.99	3914	
2007-09	14.69	5634	
2007-12	28.9	9218	
2008-03	33.97	6970	
2008-06	21.61	3740	
2008-09	13.12	3673	
2008-12	14.14	3707	
2009-03	17	4052	
2009-06	19.2	3342	
2009-09	16.34	3296	
2009-12	16.73	3350	
2010-03	15.83	5582	
2010-06	12.93	5872	
2010-09	15.56	6257	
2010-12	15.24	6590	
2011-03	16.67	6913	
2011-06	14.17	6949	
2011-09	12.05	7431	
2011-12	11.3	7644	
2012-03	12.5	9718	
2012-06	7.11	18457	
2012-09	6.78	18592	
2012-12	7.97	29166	
2013-03	8.94	31763	
2013-06	10.47	37488	
2013-09	11.47	42161	
2013-12	11.57	43402	
2014-03	10.59	44368	
2014-06	11.73	49468	
2014-09	15.77	61309	
2014-12	19.39	59748	
2015-03	21.66	53482	
2015-06	27.02	52204	
2015-09	10.66	43444	
2015-12	10.78	39265	
2016-03	8.28	43917	
2016-06	8.43	45247	
2016-09	8.83	50774	
2016-12	8.85	49702	
2017-03	8.96	50733	
2017-06	9.65	56066	
2017-09	9.57	58651	
2017-12	10.02	61297	
2018-03	9.22	60926	
2018-06	9.14	67925	
2018-09	8.1	69798	
2018-12	8.29	72305	
2019-03	9.37	74059	
2019-06	9.1	76067	
2019-09	9.81	85293	
2019-12	9.78	87734	
2020-03	9.03	93499	
2020-06	9.13	97229	
2020-09	10	104953	
2020-12	10.1	104282	
2021-03	11.79	97236	
2021-06	11.91	108921	
2021-09	13.1	96675	
2021-12	12	92716	
2022-03	11.41	104515	
2022-06	11.88	113377	
2022-09	12.76	125556	
2022-12	11.66	123258	
2023-03	13.21	128182	
2023-06	14.82	127408	
2023-09	14.96	137396	
2023-12	14.66	135383	
2024-03	16.38	142703	
2024-06	18.35	139498	
2024-09	17.68	120408	
