month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2001-12	8.87	0.25	
2002-01	7.72	0.09	
2002-02	8.21	0.17	
2002-03	9.02	0.28	
2002-04	10.53	0.5	
2002-05	11.72	0.65	
2002-06	11.38	0.59	
2002-07	9.05	0.25	
2002-08	8.72	0.2	
2002-09	9.21	0.25	
2002-10	8.33	0.13	
2002-11	6.93	-0.07	
2002-12	7.16	-0.04	
2003-01	7.18	-0.04	
2003-02	7.35	-0.03	
2003-03	6.89	-0.09	
2003-04	6.75	-0.11	
2003-05	6.49	-0.15	
2003-06	6.49	-0.16	
2003-07	6.16	-0.2	
2003-08	5.69	-0.27	
2003-09	5.35	-0.31	
2003-10	5.03	-0.36	
2003-11	4.56	-0.42	
2003-12	4.95	-0.37	
2004-01	5.35	-0.32	
2004-02	6.38	-0.19	
2004-03	6.33	-0.2	
2004-04	7.22	-0.09	
2004-05	6.88	-0.14	
2004-06	5.9	-0.26	
2004-07	5.91	-0.27	
2004-08	6.2	-0.23	
2004-09	5.84	-0.28	
2004-10	5.41	-0.33	
2004-11	5.71	-0.3	
2004-12	5.15	-0.37	
2005-01	4.4	-0.46	
2005-02	4.22	-0.48	
2005-03	4.05	-0.5	
2005-04	3.61	-0.56	
2005-05	3.15	-0.61	
2005-06	3.16	-0.61	
2005-07	2.89	-0.64	
2005-08	3.14	-0.61	
2005-09	3.59	-0.55	
2005-10	4.15	-0.48	
2005-11	3.78	-0.53	
2005-12	3.54	-0.56	
2006-01	3.94	-0.5	
2006-02	4.58	-0.42	
2006-03	4.17	-0.47	
2006-04	4.6	-0.42	
2006-05	5.55	-0.3	
2006-06	5.71	-0.28	
2006-07	4.51	-0.43	
2006-08	4.04	-0.49	
2006-09	4.18	-0.47	
2006-10	4.27	-0.45	
2006-11	4.13	-0.47	
2006-12	4.25	-0.45	
2007-01	4.94	-0.35	
2007-02	5.91	-0.22	
2007-03	8.23	0.08	
2007-04	9.6	0.26	
2007-05	12.01	0.56	
2007-06	10.99	0.42	
2007-07	9.87	0.27	
2007-08	12.61	0.61	
2007-09	14.69	0.86	
2007-10	15.64	0.96	
2007-11	24.28	1.99	
2007-12	28.9	2.46	
2008-01	32.87	2.82	
2008-02	32.85	2.71	
2008-03	33.97	2.72	
2008-04	26.39	1.83	
2008-05	29.24	2.06	
2008-06	21.61	1.23	
2008-07	23.62	1.4	
2008-08	16.42	0.66	
2008-09	13.12	0.32	
2008-10	10.91	0.1	
2008-12	14.14	0.42	
2009-01	16.31	0.63	
2009-02	17.94	0.79	
2009-03	17	0.69	
2009-04	20.29	1.02	
2009-05	19.63	0.95	
2009-06	19.2	0.91	
2009-07	19.35	0.92	
2009-08	18.4	0.83	
2009-09	16.34	0.62	
2009-10	16.2	0.6	
2009-11	17.45	0.71	
2009-12	16.73	0.64	
2010-01	15.97	0.55	
2010-02	15.32	0.48	
2010-03	15.83	0.52	
2010-04	15.52	0.48	
2010-05	14.31	0.36	
2010-06	12.93	0.22	
2010-07	13.02	0.22	
2010-08	14.27	0.33	
2010-09	15.56	0.45	
2010-10	16.81	0.56	
2010-11	16.46	0.52	
2010-12	15.24	0.4	
2011-01	14.61	0.33	
2011-02	15.71	0.42	
2011-03	16.67	0.5	
2011-04	15.95	0.42	
2011-05	15.28	0.35	
2011-06	14.17	0.25	
2011-07	14.43	0.26	
2011-08	12.86	0.12	
2011-09	12.05	0.04	
2011-10	12.13	0.04	
2011-11	12.66	0.08	
2011-12	11.3	-0.04	
2012-01	11.46	-0.03	
2012-02	11.98	0.01	
2012-03	12.5	0.05	
2012-04	11.57	-0.04	
2012-05	10.8	-0.1	
2012-06	7.11	-0.41	
2012-07	6.44	-0.47	
2012-08	6.62	-0.45	
2012-09	6.78	-0.44	
2012-10	7.05	-0.42	
2012-11	7.45	-0.38	
2012-12	7.97	-0.34	
2013-01	8.85	-0.27	
2013-02	8.97	-0.26	
2013-03	8.94	-0.27	
2013-04	9.13	-0.25	
2013-05	10.06	-0.18	
2013-06	10.47	-0.15	
2013-07	10.5	-0.15	
2013-08	11.71	-0.06	
2013-09	11.47	-0.09	
2013-10	11.66	-0.08	
2013-11	11.65	-0.08	
2013-12	11.57	-0.1	
2014-01	10.53	-0.18	
2014-02	10.81	-0.17	
2014-03	10.59	-0.19	
2014-04	11.49	-0.12	
2014-05	11.5	-0.13	
2014-06	11.73	-0.12	
2014-07	12.38	-0.07	
2014-08	12.87	-0.04	
2014-09	15.77	0.16	
2014-10	17.2	0.26	
2014-11	16.78	0.22	
2014-12	19.39	0.39	
2015-01	21.15	0.5	
2015-02	19.82	0.39	
2015-03	21.66	0.5	
2015-04	24.08	0.65	
2015-05	24.88	0.68	
2015-06	27.02	0.8	
2015-07	11.33	-0.25	
2015-08	11.78	-0.22	
2015-09	10.66	-0.3	
2015-10	10.9	-0.28	
2015-11	10.8	-0.29	
2015-12	10.78	-0.29	
2016-01	8.82	-0.42	
2016-02	7.96	-0.47	
2016-03	8.28	-0.45	
2016-04	8.49	-0.43	
2016-05	8.44	-0.42	
2016-06	8.43	-0.41	
2016-07	8.79	-0.38	
2016-08	9.29	-0.33	
2016-09	8.83	-0.36	
2016-10	8.78	-0.35	
2016-11	8.92	-0.33	
2016-12	8.85	-0.33	
2017-01	8.76	-0.33	
2017-02	8.88	-0.32	
2017-03	8.96	-0.31	
2017-04	9.31	-0.28	
2017-05	9.39	-0.27	
2017-06	9.65	-0.25	
2017-07	9.9	-0.23	
2017-08	9.81	-0.23	
2017-09	9.57	-0.24	
2017-10	9.78	-0.22	
2017-11	10.18	-0.18	
2017-12	10.02	-0.19	
2018-01	10.03	-0.18	
2018-02	9.21	-0.24	
2018-03	9.22	-0.24	
2018-04	8.93	-0.26	
2018-05	9.18	-0.23	
2018-06	9.14	-0.23	
2018-07	8.52	-0.28	
2018-08	8.44	-0.28	
2018-09	8.1	-0.31	
2018-10	8.05	-0.31	
2018-11	8.13	-0.3	
2018-12	8.29	-0.28	
2019-01	8.62	-0.25	
2019-02	9.18	-0.19	
2019-03	9.37	-0.17	
2019-04	9.24	-0.18	
2019-05	8.7	-0.22	
2019-06	9.1	-0.18	
2019-07	9.2	-0.17	
2019-08	9.51	-0.14	
2019-09	9.81	-0.1	
2019-10	9.93	-0.09	
2019-11	9.59	-0.12	
2019-12	9.78	-0.1	
2020-01	9.46	-0.12	
2020-02	8.96	-0.17	
2020-03	9.03	-0.16	
2020-04	8.97	-0.16	
2020-05	8.84	-0.17	
2020-06	9.13	-0.14	
2020-07	9.6	-0.1	
2020-08	9.86	-0.07	
2020-09	10	-0.06	
2020-10	9.84	-0.07	
2020-11	10.28	-0.04	
2020-12	10.1	-0.06	
2021-01	10.32	-0.04	
2021-02	10.84	0.01	
2021-03	11.79	0.09	
2021-04	11.91	0.1	
2021-05	11.7	0.08	
2021-06	11.91	0.09	
2021-07	11.86	0.08	
2021-08	11.24	0.03	
2021-09	13.1	0.19	
2021-10	12.89	0.17	
2021-11	11.87	0.08	
2021-12	12	0.09	
2022-01	11.62	0.05	
2022-02	12.01	0.09	
2022-03	11.41	0.03	
2022-04	10.98	0	
2022-05	11.51	0.04	
2022-06	11.88	0.08	
2022-07	13.25	0.2	
2022-08	12.96	0.17	
2022-09	12.76	0.15	
2022-10	11.84	0.07	
2022-11	11.48	0.04	
2022-12	11.66	0.05	
2023-01	12.35	0.12	
2023-02	12.66	0.15	
2023-03	13.21	0.2	
2023-04	13.9	0.27	
2023-05	14.93	0.38	
2023-06	14.82	0.37	
2023-07	14.64	0.36	
2023-08	14.88	0.4	
2023-09	14.96	0.42	
2023-10	14.75	0.42	
2023-11	14.27	0.37	
2023-12	14.66	0.4	
2024-01	14.92	0.42	
2024-02	15.78	0.49	
2024-03	16.38	0.54	
2024-04	16.79	0.57	
2024-05	17.11	0.59	
2024-06	18.35	0.69	
2024-07	19.54	0.78	
2024-08	18.29	0.65	
2024-09	17.68	0.58	
2024-10	17.46	0.55	
2024-11	16.84	0.49	
2024-12	17.14	0.5	
2025-01	15.95	0.39	
2025-02	15.6	0.35	
