month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2015-07	4.17	1.64	
2015-08	4.02	1.5	
2015-09	2.54	0.56	
2015-10	3.05	0.85	
2015-11	3.36	1	
2015-12	3.03	0.78	
2016-01	2.2	0.29	
2016-02	2.05	0.19	
2016-03	1.99	0.15	
2016-04	2.12	0.22	
2016-05	1.99	0.14	
2016-06	1.99	0.13	
2016-07	1.99	0.12	
2016-08	1.99	0.12	
2016-09	1.99	0.11	
2016-10	1.99	0.11	
2016-11	1.99	0.09	
2016-12	1.99	0.09	
2017-01	1.99	0.08	
2017-02	1.99	0.07	
2017-03	1.99	0.06	
2017-04	1.99	0.05	
2017-05	1.99	0.04	
2017-06	1.99	0.04	
2017-07	1.99	0.03	
2017-08	1.99	0.02	
2017-09	1.99	0.02	
2017-10	1.99	0.01	
2017-11	2.02	0.02	
2017-12	2.86	0.42	
2018-01	2.58	0.27	
2018-02	2.06	0	
2018-03	2.32	0.13	
2018-04	2.65	0.27	
2018-05	2.58	0.23	
2018-06	1.9	-0.1	
2018-07	2.01	-0.06	
2018-08	1.85	-0.14	
2018-09	1.82	-0.15	
2018-10	1.43	-0.33	
2018-11	1.52	-0.3	
2018-12	1.73	-0.2	
2019-01	1.8	-0.17	
2019-02	2.33	0.07	
2019-03	2.42	0.11	
2019-04	2.57	0.17	
2019-05	2.33	0.06	
2019-06	2.35	0.07	
2019-07	2.36	0.07	
2019-08	2.75	0.24	
2019-09	2.99	0.35	
2019-10	2.92	0.32	
2019-11	2.67	0.2	
2019-12	2.69	0.21	
2020-01	3.33	0.48	
2020-02	4.23	0.86	
2020-03	4.08	0.77	
2020-04	3.79	0.63	
2020-05	4.4	0.86	
2020-06	4.84	1.03	
2020-07	6.07	1.5	
2020-08	5.64	1.27	
2020-09	5.33	1.12	
2020-10	5.74	1.24	
2020-11	5.6	1.15	
2020-12	6.03	1.28	
2021-01	7.2	1.67	
2021-02	6.66	1.42	
2021-03	6.67	1.37	
2021-04	6.92	1.42	
2021-05	6.69	1.29	
2021-06	7.73	1.59	
2021-07	10.52	2.43	
2021-08	11.94	2.77	
2021-09	11.59	2.54	
2021-10	11.97	2.55	
2021-11	11.4	2.29	
2021-12	9.96	1.81	
2022-01	9.92	1.74	
2022-02	10.8	1.92	
2022-03	11.06	1.92	
2022-04	9.74	1.52	
2022-05	10.08	1.55	
2022-06	11.52	1.85	
2022-07	13.72	2.3	
2022-08	12.74	1.98	
2022-09	11.3	1.59	
2022-10	10.46	1.36	
2022-11	10.65	1.35	
2022-12	9.44	1.05	
2023-01	9.78	1.09	
2023-02	10.37	1.18	
2023-03	11.29	1.33	
2023-04	11.03	1.24	
2023-05	9.72	0.94	
2023-06	9.34	0.84	
2023-07	9.24	0.8	
2023-08	8.17	0.58	
2023-09	7.34	0.42	
2023-10	6.26	0.21	
2023-11	5.6	0.08	
2023-12	4.67	-0.1	
2024-01	4.52	-0.13	
2024-02	3.73	-0.28	
2024-03	3.98	-0.24	
2024-04	3.35	-0.36	
2024-05	3.32	-0.37	
2024-06	2.96	-0.44	
2024-07	2.64	-0.5	
2024-08	2.54	-0.52	
2024-09	2.58	-0.51	
2024-10	3.33	-0.37	
2024-11	3.5	-0.34	
2024-12	3.06	-0.42	
2025-01	2.72	-0.49	
