month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2009-08	8.12	-10.06	
2009-09	7.15	-27.76	
2009-10	7.28	-40.66	
2009-11	8.29	-18.16	
2009-12	8.92	14.75	
2010-01	9.72	37.32	
2010-02	9.85	43.27	
2010-03	11.54	68.59	
2010-04	13.16	80.54	
2010-05	12.72	80.31	
2010-06	12.11	73.66	
2010-07	12.34	70.17	
2010-08	14.91	94.34	
2010-09	16.4	97.98	
2010-10	16.48	90.51	
2010-11	22.37	99.35	
2010-12	25.86	96.55	
2011-01	26.13	89.73	
2011-02	29.74	96.25	
2011-03	33.06	96.62	
2011-04	31.02	82.83	
2011-05	27.63	59.55	
2011-06	18.71	17.01	
2011-07	21.81	3.87	
2011-08	20.35	-16.89	
2011-09	17.41	-44.86	
2011-10	13.84	-60.6	
2011-11	14.11	-65.91	
2011-12	11.91	-88.11	
2012-01	10.63	-87.32	
2012-02	13.7	-65.45	
2012-03	13.99	-53.91	
2012-04	12.56	-74.27	
2012-05	13.34	-55.63	
2012-06	13.32	-39.18	
2012-07	13.37	-44.64	
2012-08	14.45	0.62	
2012-09	13.51	-16.47	
2012-10	13.2	-34.97	
2012-11	12.02	-62.01	
2012-12	12.14	-66.47	
2013-01	13.65	-17.95	
2013-02	13.81	11.79	
2013-03	13.62	17.05	
2013-04	12.15	-39.93	
2013-05	14.95	-16.48	
2013-06	18.13	61.4	
2013-07	18.48	79.74	
2013-08	18.78	86.93	
2013-09	21.38	98.39	
2013-10	25.89	96.08	
2013-11	21.89	79.76	
2013-12	19.19	52.96	
2014-01	17.66	19.9	
2014-02	18.38	21.93	
2014-03	17.09	-10.08	
2014-04	18.91	9.52	
2014-05	17.13	-27.9	
2014-06	19.42	9.38	
2014-07	20.14	38.68	
2014-08	22.11	57.19	
2014-09	22.64	64.12	
2014-10	22.49	66.91	
2014-11	21.58	52.1	
2014-12	20.9	41.11	
2015-01	22.33	54.08	
2015-02	23.3	74.45	
2015-03	29.59	95.74	
2015-04	41.47	98.1	
2015-05	28.6	77.54	
2015-06	27.99	68.54	
2015-07	17.46	9.05	
2015-08	16.75	-14.41	
2015-09	10.56	-42.95	
2015-10	12.69	-45.59	
2015-11	13.99	-43.03	
2015-12	12.63	-75.66	
2016-01	9.16	-90.49	
2016-02	8.56	-89.46	
2016-03	8.27	-91.42	
2016-04	9.02	-74.88	
2017-11	9.52	-71.42	
2017-12	11.85	-42.9	
2018-01	10.7	-38.11	
2018-02	8.3	-64.19	
2018-03	9.59	-63.15	
2018-04	10.77	-25.52	
2018-05	10.52	-5.95	
2018-06	7.87	-61.7	
2018-07	8.32	-75.37	
2018-08	7.65	-84.67	
2018-09	7.53	-82.71	
2018-10	5.89	-93.05	
2018-11	6.28	-85.8	
2018-12	7.15	-65.22	
2019-01	7.45	-44.85	
2019-02	9.64	-5.6	
2019-03	10.01	18.96	
2019-04	10.6	48.68	
2019-05	9.65	43.35	
2019-06	9.71	49.11	
2019-07	9.75	47.4	
2019-08	11.32	84.13	
2019-09	12.32	92.81	
2019-10	12.05	86.81	
2019-11	10.99	65.52	
2019-12	11.09	51.26	
2020-01	13.71	86.16	
2020-02	17.43	96.92	
2020-03	16.82	87.18	
2020-04	15.6	77.64	
2020-05	18.15	91.47	
2020-06	19.94	95.22	
2020-07	24.97	95.15	
2020-08	23.23	82.95	
2020-09	21.95	73.78	
2020-10	23.6	84.21	
2020-11	23.02	75.26	
2020-12	24.83	83.08	
2021-01	29.61	96.29	
2021-02	27.39	83.69	
2021-03	27.44	79.97	
2021-04	28.46	86.82	
2021-05	27.53	66.37	
2021-06	31.76	88.14	
2021-07	43.2	98.86	
2021-08	49.03	96.02	
2021-09	47.57	86.65	
2021-10	49.13	85.94	
2021-11	46.81	73.62	
2021-12	40.89	39.83	
2022-01	40.74	24.77	
2022-02	44.33	39.68	
2022-03	45.37	51.13	
2022-04	39.98	1.03	
2022-05	41.39	-5.12	
2022-06	47.26	35.67	
2022-07	56.21	71.47	
2022-08	52.18	71.58	
2022-09	46.3	39.97	
2022-10	42.86	-2.29	
2022-11	43.64	-7.18	
2022-12	38.65	-34.37	
2023-01	40.05	-39.96	
2023-02	42.49	-21.79	
2023-03	46.24	10.56	
2023-04	45.18	18.89	
2023-05	39.83	-46.96	
2023-06	34.6	-76.12	
2023-07	30.21	-92.9	
2023-08	26.7	-98.87	
2023-09	23.99	-98.39	
2023-10	20.46	-99.26	
2023-11	18.3	-96.75	
2023-12	15.28	-98.47	
2024-01	14.78	-91.92	
2024-02	12.2	-96.87	
2024-03	13.01	-89.75	
2024-04	10.97	-99.15	
2024-05	10.87	-89.91	
2024-06	9.67	-96.76	
2024-07	8.44	-97.09	
2024-08	8.05	-97.08	
2024-09	8.16	-91.17	
2024-10	10.53	-51.74	
2024-11	11.08	-23.81	
2024-12	9.67	-36.65	
2025-01	8.61	-61.55	
