month	ct_avg_Tdx收盘价	股东人数
2016-06	14.91	129272.5	
2016-09	28.6	80629	
2016-12	27.69	70829	
2017-02	25.9	65041	
2017-03	26	62220	
2017-06	18.57	57976	
2017-09	21.62	51406	
2017-12	20.3	48825	
2018-03	19.1	44255	
2018-06	18.28	41806	
2018-09	16.8	38763	
2018-12	16.67	36041	
2019-03	17.2	35937	
2019-06	12.78	33698	
2019-09	13.14	31603	
2019-12	12.29	33043	
2020-03	9.29	30954	
2020-06	8.99	33813	
2020-09	8.64	28761	
2020-12	17.54	59254	
2021-03	21.82	48227	
2021-06	67.16	99805	
2021-09	72.76	57866	
2021-12	68.89	95082	
2022-03	42.15	87697	
2022-06	72.08	76167	
2022-09	64.6	85513	
2022-12	45.04	112501	
2023-03	38.86	138442	
2023-06	32.47	147723	
2023-09	46.67	138608	
2023-12	80.8	194665	
2024-03	96.85	202449	
2024-06	90.66	195879	
2024-09	77.12	208070	
