month	ct_avg_Tdx收盘价	人均持股
2016-06	14.91	554.5	
2016-09	28.6	1767	
2016-12	27.69	2012	
2017-02	25.9	2191	
2017-03	26	2290	
2017-06	18.57	3105	
2017-09	21.62	3502	
2017-12	20.3	3687	
2018-03	19.1	4067	
2018-06	18.28	4306	
2018-09	16.8	5434	
2018-12	16.67	6128	
2019-03	17.2	6146	
2019-06	12.78	27699	
2019-09	13.14	29535	
2019-12	12.29	28248	
2020-03	9.29	30154	
2020-06	8.99	27604	
2020-09	8.64	32453	
2020-12	17.54	16051	
2021-03	21.82	19985	
2021-06	67.16	9762	
2021-09	72.76	16870	
2021-12	68.89	10860	
2022-03	42.15	11774	
2022-06	72.08	13557	
2022-09	64.6	12077	
2022-12	45.04	9180	
2023-03	38.86	8450	
2023-06	32.47	10204	
2023-09	46.67	10875	
2023-12	80.8	7756	
2024-03	96.85	7458	
2024-06	90.66	7708	
2024-09	77.12	7256	
