month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2018-09	29.06	7.11	-0.22	-61.61	1.15	-53.29	
2018-10	24.37	5.96	-0.33	-78.87	0.77	-74.01	
2018-11	27.18	6.65	-0.25	-75.12	0.94	-72.69	
2018-12	27.15	6.64	-0.24	-74.73	0.91	-73.17	
2019-01	28.31	6.92	-0.19	-62.34	0.96	-59.62	
2019-02	33.64	8.23	-0.03	-22.2	1.28	-16.43	
2019-03	35.15	8.6	0.02	11.23	1.34	14.54	
2019-04	34.35	8.4	0.02	23.13	1.24	25.47	
2019-05	27.29	6.72	-0.17	-30.67	0.76	-28.75	
2019-06	25.84	6.47	-0.2	-53.06	0.68	-51.88	
2019-07	28.34	7.1	-0.11	-49.22	0.81	-45.38	
2019-08	30.15	7.55	-0.04	-23.9	0.89	-10.51	
2019-09	33.68	8.44	0.08	29.33	1.07	39.24	
2019-10	31.51	7.92	0.02	30.19	0.91	39.14	
2019-11	33.06	8.28	0.07	51.23	0.97	60.5	
2019-12	31.75	7.96	0.03	36.36	0.86	40.62	
2020-01	35.22	8.82	0.14	63.95	1.03	73.33	
2020-02	36.36	9.11	0.18	73.04	1.06	78.53	
2020-03	31.24	7.82	0.02	40.18	0.74	45.13	
2020-04	30.33	7.6	-0.01	-2.89	0.66	-0.38	
2020-05	30.24	7.59	0	-15.62	0.64	-12.05	
2020-06	29.26	7.52	-0.03	-40.45	0.6	-33.62	
2020-07	35.69	9.17	0.18	23.8	0.92	36.06	
2020-08	38.58	9.91	0.28	69.81	1.03	76.91	
2020-09	36.89	9.48	0.22	72.24	0.92	75.08	
2020-10	40.61	10.43	0.35	88.06	1.07	89.95	
2020-11	47.07	12.09	0.56	92.98	1.35	94.22	
2020-12	45.76	11.75	0.51	87.93	1.24	88.51	
2021-01	60.57	15.56	0.97	99.24	1.88	99.24	
2021-02	60.36	15.5	0.95	90.48	1.8	90.48	
2021-03	54.94	14.11	0.76	75.97	1.49	75.97	
2021-04	59.15	15.19	0.87	84.86	1.62	84.86	
2021-05	62.58	16.1	0.96	91.82	1.71	91.91	
2021-06	61.21	15.92	0.9	83.84	1.61	85.59	
2021-07	63.02	16.39	0.94	86.57	1.63	89.25	
2021-08	56.73	14.75	0.73	51.38	1.32	53.45	
2021-09	53.53	13.92	0.63	10.49	1.15	14.51	
2021-10	54.89	14.27	0.66	-1.62	1.16	2.62	
2021-11	50.68	13.18	0.53	-31.98	0.96	-29.02	
2021-12	51.34	13.35	0.54	-37.54	0.95	-35.25	
2022-01	49.5	12.87	0.47	-54.42	0.86	-53.1	
2022-02	46.91	12.2	0.38	-68.08	0.74	-65.35	
2022-03	43.35	11.24	0.27	-80.83	0.58	-81.52	
2022-04	40.31	10.48	0.18	-86.89	0.46	-87.12	
2022-05	33.56	8.78	-0.02	-92.58	0.21	-92.39	
2022-06	35.11	9.39	0.02	-82.91	0.28	-81.68	
2022-07	33.05	8.84	-0.05	-92.26	0.19	-90.69	
2022-08	31.3	8.37	-0.1	-95.07	0.12	-94.88	
2022-09	29.44	7.87	-0.15	-94.81	0.05	-94.64	
2022-10	29.71	7.94	-0.15	-88.11	0.05	-87.89	
2022-11	30.61	8.19	-0.13	-78.37	0.07	-78.37	
2022-12	34.05	9.11	-0.03	-36.89	0.18	-35.02	
2023-01	34.56	9.24	-0.02	-19.92	0.18	-18.64	
2023-02	37.2	9.95	0.05	10.58	0.26	13.35	
2023-03	40.68	10.88	0.14	33.27	0.37	35.37	
2023-04	42.3	11.31	0.17	43.42	0.4	46.57	
2023-05	35.66	9.62	-0.01	20.45	0.18	23.88	
2023-06	34.37	9.37	-0.05	-2.77	0.14	7.5	
2023-07	34.26	9.34	-0.06	-21.51	0.13	-7.31	
2023-08	35.1	9.57	-0.03	-10.87	0.15	-3.03	
2023-09	33.62	9.17	-0.08	-38.48	0.1	-31.03	
2023-10	34.44	9.39	-0.05	-47.79	0.12	-40.28	
2023-11	36.11	9.85	0	-9.78	0.16	5.64	
2023-12	33.52	9.14	-0.07	-48.47	0.07	-39.84	
2024-01	31.54	8.6	-0.13	-82.51	0	-77.39	
2024-02	33.39	9.11	-0.08	-70.98	0.05	-67.73	
2024-03	33.64	9.17	-0.07	-57.14	0.05	-54.76	
2024-04	32.12	8.76	-0.11	-84.42	0	-83.39	
2024-05	33.05	9.12	-0.09	-68.97	0.03	-55.89	
2024-06	32.23	9.03	-0.11	-72.79	0.02	-39.38	
2024-07	29.77	8.34	-0.18	-94.14	-0.07	-87.5	
2024-08	27.06	7.58	-0.25	-98.66	-0.16	-98.29	
2024-09	26.49	7.42	-0.27	-95.06	-0.18	-95.11	
2024-10	30.36	8.51	-0.16	-62.65	-0.06	-59.57	
2024-11	30.98	8.68	-0.15	-36.78	-0.05	-29.93	
2024-12	30.83	8.63	-0.15	-23.82	-0.06	-15.59	
2025-01	28.41	7.96	-0.22	-55.36	-0.13	-51.94	
