month	ct_avg_Tdx收盘价	人均持股
1996-12	14.22	3061	
1997-12	10.43	1213	
1998-12	7.62	1154	
1999-12	6.57	1684	
2000-12	10.42	2106	
2001-06	9.86	2112	
2001-09	7.71	2073	
2001-12	7.35	2153	
2002-03	5.71	2272	
2002-06	6.12	2323	
2002-09	5.84	2324	
2002-12	6.68	2829	
2003-03	7.68	0	
2003-06	7.34	0	
2003-09	6.18	0	
2003-12	5.27	0	
2004-03	6.55	0	
2004-06	5.68	0	
2004-09	5.72	0	
2004-12	4.48	0	
2005-03	3.88	0	
2005-06	3.32	0	
2005-09	4.54	0	
2005-12	4.6	0	
2006-03	4.47	0	
2006-06	6.59	0	
2006-09	6.63	0	
2006-12	6.67	0	
2008-12	10.12	3659	
2009-03	14.97	3924	
2009-06	20.47	4066	
2009-09	20.7	5163	
2009-12	26.68	7099	
2010-03	28.81	8234	
2010-06	26.92	8630	
2010-09	30.85	6270	
2010-12	33.03	4940	
2011-03	34.26	6632	
2011-06	20.23	8703	
2011-09	15.52	8631	
2011-12	13.88	20172	
2012-03	15.88	18542	
2012-06	13.64	18474	
2012-09	11.87	18753	
2012-12	11.15	19277	
2013-06	17.39	18613	
2013-09	17.37	21001	
2013-12	19.62	23333	
2014-03	22.26	23228	
2014-06	22.94	23035	
2014-09	29.49	24964	
2014-12	29.97	22048	
2015-03	34.06	23298	
2015-06	66.28	14348	
2015-09	38.99	14755	
2015-12	45.53	14786	
2016-03	38.45	14655	
2016-06	34.25	15443	
2016-09	35.46	15221	
2016-12	33.34	13940	
2017-02	34.17	15941	
2017-03	33.78	16257	
2017-06	26.77	21374	
2017-09	30.76	23138	
2017-12	27.88	24218.5	
2018-02	23.94	25051	
2018-03	26.58	22399	
2018-04	27.95	22296	
2018-06	22.91	22689	
2018-09	24.25	24047	
2018-12	22.73	24781	
2019-03	26.03	24188	
2019-06	22.46	24373	
2019-07	23.24	24106	
2019-09	23.55	23422	
2019-12	20.43	23983	
2020-03	23.47	24802	
2020-06	23.52	24837	
2020-09	40.88	25140	
2020-12	48.13	21665	
2021-03	51.31	9437	
2021-06	53.05	8259	
2021-09	57.19	10279	
2021-12	62.91	14770	
2022-03	46.47	12682	
2022-06	42.01	11750	
2022-09	46.21	15020	
2022-12	43.02	14429	
2023-03	45.49	15983	
2023-06	40.33	15840	
2023-09	38.17	17362	
2023-12	35.35	18252	
2024-03	34.91	18775	
2024-06	37.13	19892	
2024-09	35.37	20490	
