month	ct_avg_Tdx收盘价	股东人数
1996-12	14.22	15811	
1997-12	10.43	43902	
1998-12	7.62	57593	
1999-12	6.57	67706	
2000-12	10.42	54136	
2001-06	9.86	54589	
2001-09	7.71	55638	
2001-12	7.35	53554	
2002-03	5.71	50756	
2002-06	6.12	49643	
2002-09	5.84	49630	
2002-12	6.68	40758	
2003-03	7.68	40485	
2003-06	7.34	39444	
2003-09	6.18	39497	
2003-12	5.27	38878	
2004-03	6.55	40001	
2004-06	5.68	37729	
2004-09	5.72	37213	
2004-12	4.48	39208	
2005-03	3.88	40298	
2005-06	3.32	38398	
2005-09	4.54	35307	
2005-12	4.6	32083	
2006-03	4.47	34112	
2006-06	6.59	31341	
2006-09	6.63	30348	
2006-12	6.67	28435	
2008-12	10.12	33089	
2009-03	14.97	30857	
2009-06	20.47	29782	
2009-09	20.7	23454	
2009-12	26.68	20630	
2010-03	28.81	17788	
2010-06	26.92	17069	
2010-09	30.85	23493	
2010-12	33.03	30093	
2011-03	34.26	37864	
2011-06	20.23	57709	
2011-09	15.52	58256	
2011-12	13.88	53683	
2012-03	15.88	58444	
2012-06	13.64	58661	
2012-09	11.87	57786	
2012-12	11.15	56349	
2013-06	17.39	58358	
2013-09	17.37	51722	
2013-12	19.62	46553	
2014-03	22.26	46763	
2014-06	22.94	47155	
2014-09	29.49	43511	
2014-12	29.97	49267	
2015-03	34.06	46624	
2015-06	66.28	75706	
2015-09	38.99	92523	
2015-12	45.53	92326	
2016-03	38.45	93312	
2016-06	34.25	88554	
2016-09	35.46	89842	
2016-12	33.34	98098	
2017-02	34.17	85784	
2017-03	33.78	84116	
2017-06	26.77	91125	
2017-09	30.76	84177	
2017-12	27.88	80468	
2018-02	23.94	77750	
2018-03	26.58	86957	
2018-04	27.95	87356	
2018-06	22.91	85844	
2018-09	24.25	80998	
2018-12	22.73	78599	
2019-03	26.03	80523	
2019-06	22.46	79913	
2019-07	23.24	80800	
2019-09	23.55	83157	
2019-12	20.43	81214	
2020-03	23.47	78532	
2020-06	23.52	78419	
2020-09	40.88	83857	
2020-12	48.13	97305	
2021-03	51.31	223392	
2021-06	53.05	255251	
2021-09	57.19	226573	
2021-12	62.91	157684	
2022-03	46.47	183665	
2022-06	42.01	198238	
2022-09	46.21	164449	
2022-12	43.02	171176	
2023-03	45.49	154539	
2023-06	40.33	155929	
2023-09	38.17	153505	
2023-12	35.35	146018	
2024-03	34.91	141949	
2024-06	37.13	133980	
2024-09	35.37	130070	
