month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2013-01	7.15	-0.27	
2013-02	7.47	-0.24	
2013-03	7.3	-0.25	
2013-04	7.17	-0.26	
2013-05	7.48	-0.23	
2013-06	7.12	-0.27	
2013-07	6.95	-0.28	
2013-08	6.81	-0.3	
2013-09	6.8	-0.3	
2013-10	6.55	-0.32	
2013-11	6.45	-0.33	
2013-12	6.42	-0.33	
2014-01	6.03	-0.37	
2014-02	5.98	-0.37	
2014-03	5.73	-0.4	
2014-04	5.88	-0.38	
2014-05	5.92	-0.37	
2014-06	6.18	-0.34	
2014-07	6.43	-0.32	
2014-08	6.99	-0.25	
2014-09	7.64	-0.19	
2014-10	7.77	-0.17	
2014-11	8.63	-0.08	
2014-12	9.85	0.05	
2015-01	10.56	0.12	
2015-02	9.81	0.04	
2015-03	10.44	0.1	
2015-04	12.06	0.26	
2015-05	12.81	0.33	
2015-06	14.43	0.49	
2015-11	13.32	0.37	
2015-12	13.79	0.4	
2016-01	12.61	0.28	
2016-02	12.12	0.22	
2016-03	12.15	0.22	
2016-04	12.34	0.23	
2016-05	12.34	0.22	
2016-06	12.45	0.23	
2016-07	12.95	0.27	
2016-08	13.66	0.34	
2016-09	13.5	0.32	
2016-10	13.44	0.31	
2016-11	13.18	0.28	
2016-12	12.92	0.26	
2017-01	12.84	0.26	
2017-02	13.11	0.29	
2017-03	13.13	0.29	
2017-04	13.57	0.34	
2017-05	14.29	0.43	
2017-06	14.83	0.48	
2017-07	15.16	0.52	
2017-08	15.2	0.53	
2017-09	15.09	0.52	
2017-10	15.77	0.59	
2017-11	16.51	0.66	
2017-12	16.37	0.65	
2018-01	16.05	0.61	
2018-02	16.17	0.62	
2018-03	16.58	0.65	
2018-04	16.03	0.6	
2018-05	16.5	0.64	
2018-06	16.96	0.68	
2018-07	16.34	0.61	
2018-08	16.33	0.61	
2018-09	15.92	0.56	
2018-10	15.71	0.54	
2018-11	14.71	0.44	
2018-12	14.96	0.46	
2019-01	15.68	0.52	
2019-02	16.29	0.58	
2019-03	16.64	0.6	
2019-04	16.75	0.6	
2019-05	16.82	0.59	
2019-06	17.73	0.66	
2019-07	18.2	0.69	
2019-08	18.81	0.73	
2019-09	18.61	0.69	
2019-10	17.9	0.62	
2019-11	18.03	0.61	
2019-12	18.21	0.61	
2020-01	18	0.58	
2020-02	17.44	0.52	
2020-03	17.13	0.48	
2020-04	17.25	0.48	
2020-05	17.11	0.45	
2020-06	18.08	0.52	
2020-07	18.91	0.57	
2020-08	18.46	0.52	
2020-09	19.95	0.62	
2020-10	19	0.53	
2020-11	20.06	0.6	
2020-12	19.63	0.55	
2021-01	19.2	0.5	
2021-02	19.59	0.51	
2021-03	20.61	0.58	
2021-04	20.63	0.56	
2021-05	19.68	0.47	
2021-06	20.25	0.5	
2021-07	19.6	0.44	
2021-08	19.49	0.42	
2021-09	20.62	0.48	
2021-10	21.16	0.51	
2021-11	20.29	0.43	
2021-12	22.05	0.54	
2022-01	22.55	0.56	
2022-02	23.11	0.58	
2022-03	22.65	0.53	
2022-04	23.03	0.54	
2022-05	23.09	0.53	
2022-06	23.52	0.54	
2022-07	24.38	0.58	
2022-08	23.69	0.52	
2022-09	23.41	0.48	
2022-10	22.28	0.4	
2022-11	20.79	0.29	
2022-12	20.77	0.28	
2023-01	20.8	0.27	
2023-02	21.08	0.27	
2023-03	20.97	0.26	
2023-04	21.26	0.26	
2023-05	22.74	0.34	
2023-06	22.31	0.3	
2023-07	21.95	0.27	
2023-08	21.92	0.26	
2023-09	22.21	0.27	
2023-10	22.54	0.28	
2023-11	22.58	0.27	
2023-12	23.01	0.29	
2024-01	23.66	0.32	
2024-02	24.99	0.38	
2024-03	25.13	0.38	
2024-04	25.53	0.39	
2024-05	25.93	0.41	
2024-06	28.25	0.52	
2024-07	30.2	0.61	
2024-08	29.71	0.57	
2024-09	28.82	0.51	
2024-10	28.33	0.47	
2024-11	27.46	0.41	
2024-12	28.9	0.48	
2025-01	28.84	0.46	
