month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2000-07	10.83	96.42	
2000-08	10.74	88.32	
2000-09	9.49	54.46	
2000-10	10.35	64.65	
2000-11	11.42	86.97	
2000-12	11.77	92.56	
2001-01	10.77	71.07	
2001-02	10.36	45.14	
2001-03	10.58	37.54	
2001-04	11.3	68.75	
2001-05	11.82	85.17	
2001-06	12.47	90.18	
2001-07	12.03	80.48	
2001-08	11.01	30.86	
2001-09	10.19	-7.05	
2001-10	9.61	-32.09	
2001-11	10.08	-41.27	
2001-12	10.54	-27.28	
2002-01	9.55	-64.29	
2002-02	9.94	-67.95	
2002-03	10.12	-53.95	
2002-04	10.32	-28.61	
2002-05	9.83	-50.79	
2002-06	9.79	-77.21	
2002-07	10.57	-2.79	
2002-08	10.26	10.23	
2002-09	9.97	-21.74	
2002-10	9.66	-57.89	
2002-11	9.15	-70.71	
2002-12	8.4	-90.79	
2003-01	8.49	-87.41	
2003-02	9.07	-66.67	
2003-03	8.73	-75.81	
2003-04	9.32	-40.06	
2003-05	9.54	-14.23	
2003-06	9.46	3.48	
2003-07	8.9	-38.55	
2003-08	8.19	-67.65	
2003-09	7.89	-81.86	
2003-10	8.22	-73.51	
2003-11	8.56	-52.86	
2003-12	10.25	13.7	
2004-01	11.59	58.1	
2004-02	12.25	81.03	
2004-03	14.04	95.26	
2004-04	14.72	91.48	
2004-05	13.13	73.05	
2004-06	13.65	75.47	
2004-07	14.69	90.3	
2004-08	13.17	53.17	
2004-09	13.12	26.62	
2004-10	14.44	63	
2004-11	14.05	60.31	
2004-12	13.26	24.42	
2005-01	11.95	-31.21	
2005-02	13.21	-23.42	
2005-03	12.63	-39.32	
2005-04	12.07	-65.01	
2005-05	10.71	-81.04	
2005-06	10.14	-85.76	
2005-07	9.12	-89.37	
2005-08	6.69	-93.06	
2005-09	6.52	-95.01	
2005-10	6.5	-88.73	
2005-11	5.25	-97.69	
2005-12	5.71	-81.94	
2006-01	6.38	-61.74	
2006-02	7.36	-45.65	
2006-04	6.46	-48.48	
2006-05	7.53	-18.75	
2006-06	7.28	-8.12	
2006-07	7.14	1.4	
2006-08	6.03	-44.14	
2006-09	6.18	-51.45	
2006-10	6.27	-51.58	
2006-11	6.24	-54.42	
2006-12	6.86	0.04	
2007-01	7.79	41.7	
2007-02	8.35	60.24	
2007-03	9.12	76.95	
2007-04	10.65	88.9	
2007-05	15.02	94.39	
2007-06	14.54	90.8	
2007-07	16.68	96.91	
2007-08	19.59	96.27	
2007-09	21.77	97.77	
2007-10	23.76	94.89	
2007-11	19.74	71.02	
2007-12	20.75	70.54	
2008-01	22.24	81.29	
2008-02	19.75	46.85	
2008-03	20	32.57	
2008-04	17.45	-8.37	
2008-05	24.69	45.58	
2008-06	20.98	41.12	
2008-07	19.96	6.52	
2008-08	15.02	-44.22	
2008-09	11.94	-71.48	
2008-10	9.14	-87.77	
2008-11	8.86	-84.73	
2008-12	9.45	-76.71	
2009-01	9.34	-78.44	
2009-02	11.04	-54.82	
2009-03	11.4	-43.1	
2009-04	14.68	-3.1	
2009-05	15.26	18.45	
2009-06	15.27	30.15	
2009-07	18.26	51.94	
2009-08	18.95	61.66	
2009-09	17.23	60.71	
2009-10	19.01	77.86	
2009-11	21.3	91.12	
2009-12	23.52	89.32	
2010-01	22.49	82.68	
2010-02	20.03	57.53	
2010-03	19.86	40.8	
2010-04	21.97	65.77	
2010-05	20.27	41.03	
2010-06	18.26	-8.93	
2010-07	17.11	-31.86	
2010-08	18.09	-30.68	
2010-09	18.15	-35.1	
2010-10	27.58	20.26	
2010-11	28.65	61.85	
2010-12	28.03	80.47	
2011-01	26.62	71.56	
2011-02	27.14	71.81	
2011-03	31.87	89.56	
2011-04	35.93	93.09	
2011-05	32.28	78.53	
2011-06	33.63	84.23	
2011-07	34.56	86.01	
2011-08	31.1	43.87	
2011-09	28.39	3.7	
2011-10	27.39	-16.57	
2011-11	27.98	-24.8	
2011-12	23.13	-55.54	
2012-01	23.66	-60.3	
2012-02	24.93	-59.59	
2012-03	24.82	-65.5	
2012-04	23.15	-81.25	
2012-05	23.54	-80.52	
2012-06	21.04	-91.87	
2012-07	18.93	-97.28	
2012-08	18.55	-95.07	
2012-09	18	-93.08	
2012-10	18.53	-80.11	
2012-11	17.1	-94.93	
2012-12	17.07	-85.8	
2013-01	18.11	-59.29	
2013-02	18.45	-46.25	
2013-03	17.97	-49.83	
2013-04	16.23	-80.31	
2013-05	14.51	-92	
2013-06	11.96	-99.53	
2013-07	9.68	-95.73	
2013-08	10.44	-84.33	
2013-09	10.59	-76.36	
2013-10	10.61	-72.82	
2013-11	9.94	-86.18	
2013-12	9.53	-88.51	
2014-01	7.77	-97.79	
2014-02	7.32	-95.87	
2014-03	6.3	-96.85	
2014-04	6.34	-90.52	
2014-05	6.93	-76.47	
2014-06	6.76	-72.23	
2014-07	6.98	-53.77	
2014-08	7.7	-19.26	
2014-09	8.47	10.63	
2014-10	8.73	26.88	
2014-11	9.26	41.26	
2014-12	12.59	62.73	
2015-01	14.26	80.67	
2015-02	12.93	72.26	
2015-03	13.9	78.98	
2015-04	16.1	94.39	
2015-05	15.08	85.27	
2015-06	16.52	91.28	
2015-07	11.11	29.27	
2015-08	11.11	5.02	
2015-09	9.12	-37.77	
2015-10	9.64	-46.32	
2015-11	9.99	-44.05	
2015-12	9.65	-63.82	
2016-01	8.83	-81.34	
2016-02	8.7	-83.99	
2016-03	10.68	-30.52	
2016-04	10.85	-0.22	
2016-05	9.38	-33.67	
2016-06	9.8	-40.31	
2016-07	12.42	37.07	
2016-08	12.5	60.29	
2016-09	11.87	62.63	
2016-10	12.77	82.76	
2016-11	12.86	83.28	
2016-12	11.2	30.84	
2017-01	10.72	-12.4	
2017-02	11.01	-18.8	
2017-03	10.74	-41.62	
2017-04	11.63	-4.22	
2017-05	10.65	-29.78	
2017-06	11.56	-13.64	
2017-07	13.41	50.34	
2017-08	13.1	60.91	
2017-09	13.34	61.99	
2017-10	12.39	43.54	
2017-11	12.93	56.62	
2017-12	13.84	80.57	
2018-01	16.69	96.67	
2018-02	16.95	91.85	
2018-03	14.15	61.85	
2018-04	13.67	33.09	
2018-05	14.31	44.4	
2018-06	14.06	27.5	
2018-07	11.83	-32.39	
2018-08	11.48	-54.35	
2018-09	10.9	-64.43	
2018-10	11.04	-66.32	
2018-11	10.1	-87.74	
2018-12	9.46	-93.12	
2019-01	8.81	-93.42	
2019-02	9.64	-76.13	
2019-03	10.58	-48.39	
2019-04	11.76	-12.12	
2019-05	10.74	-17.01	
2019-06	10.5	-19.88	
2019-07	10.39	-23.64	
2019-08	9.48	-59.21	
2019-09	11.07	-12.46	
2019-10	10.77	16.12	
2019-11	10.02	-5.19	
2019-12	9.65	-54.83	
2020-01	10.32	-23.16	
2020-02	9.17	-71.56	
2020-03	8.92	-88.56	
2020-04	8.49	-94.43	
2020-05	8.38	-92.16	
2020-06	8.71	-73.04	
2020-07	9.54	-37	
2020-08	9.19	-32.4	
2020-09	9.41	-9.98	
2020-10	9.52	16.02	
2020-11	10.02	24.28	
2020-12	10.59	55.51	
2021-01	9.83	49.69	
2021-02	9.1	8.04	
2021-03	12.53	76.28	
2021-04	13.77	94.77	
2021-05	13.81	89.78	
2021-06	14.92	96.13	
2021-07	16.51	94.85	
2021-08	18.08	92.57	
2021-09	29.8	98.48	
2021-10	28.52	89.29	
2021-11	23.17	74.19	
2021-12	24.61	76.09	
2022-01	23.71	58.46	
2022-02	29.37	82.59	
2022-03	35.93	92.86	
2022-04	35.71	89.85	
2022-05	35.83	88.39	
2022-06	39.31	91.88	
2022-07	37.24	80.53	
2022-08	43.16	91.15	
2022-09	51.97	94.98	
2022-10	46.14	79.35	
2022-11	40.92	54.55	
2022-12	37.02	18.99	
2023-01	34.31	-3.07	
2023-02	34.04	-18.57	
2023-03	33.12	-32.69	
2023-04	34.09	-30.17	
2023-05	33.56	-24.86	
2023-06	28.42	-70.58	
2023-07	24.85	-77.04	
2023-08	17.17	-93.79	
2023-09	20.11	-79.55	
2023-10	19.95	-80.09	
2023-11	19.67	-77.84	
2023-12	20.21	-60.2	
2024-01	21.7	-35.1	
2024-02	24.9	-11.1	
2024-03	24.84	1.87	
2024-04	24.34	10.85	
2024-05	24.64	18.62	
2024-06	23.45	13.02	
2024-07	17.05	-34.01	
2024-08	14.28	-67.94	
2024-09	14.04	-67.81	
2024-10	15.89	-52.83	
2024-11	15.41	-67.22	
2024-12	14.52	-84.9	
2025-01	13.42	-90.97	
2025-02	13.32	-91.43	
