month	ct_avg_Tdx收盘价	人均持股
1999-12	7.43	4670330	
2001-12	10.54	7906977	
2002-06	9.79	7338129	
2002-12	8.4	6710526	
2003-03	8.73	7555556	
2003-06	9.46	7500000	
2003-09	7.89	9107143	
2003-12	10.25	11460674	
2004-03	14.04	12289157	
2004-06	13.65	11208791	
2004-12	13.26	15111111	
2005-06	10.14	9415385	
2005-12	5.71	13791549	
2006-12	6.86	12800000	
2007-06	14.54	16738462	
2007-12	20.75	18651429	
2008-06	20.98	17803636	
2008-12	9.45	12316981	
2009-06	15.27	10147150	
2009-12	23.52	10585946	
2010-06	18.26	12088889	
2010-12	28.03	12014724	
2011-06	33.63	11320231	
2011-12	23.13	10819890	
2012-06	21.04	9553171	
2012-12	17.07	8514783	
2013-06	11.96	6920141	
2013-12	9.53	6463366	
2014-06	6.76	6081988	
2015-12	9.65	6550389	
2016-06	9.8	6442297	
2024-09	14.04	52474	
