month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2016-06	38.41	-62.74	
2016-07	43.14	-8.55	
2016-08	40.57	-6.17	
2016-09	38.05	-32.05	
2016-10	40.12	-17.97	
2016-11	40.99	15.66	
2016-12	35.55	-46.67	
2017-01	31.84	-81.05	
2017-02	29.34	-86.41	
2017-03	29.55	-84.57	
2017-04	25.68	-96.53	
2017-05	21.68	-96.7	
2017-06	11.85	-98.29	
2017-07	10.17	-98.89	
2017-08	10.25	-87.38	
2017-09	11.01	-76.36	
2017-10	10.18	-87.61	
2017-11	10.23	-81.57	
2017-12	9.15	-93.96	
2018-01	9.43	-84.4	
2018-02	10.74	-60.94	
2018-03	12.68	-22.89	
2018-04	13.52	12.5	
2018-05	12.4	11.49	
2018-06	10.58	-12.1	
2018-07	10.27	-37.34	
2018-08	9.14	-50.54	
2018-09	9.57	-45.96	
2018-10	8.24	-65.38	
2018-11	8.94	-60.31	
2018-12	8.78	-68.97	
2019-01	9.07	-57.39	
2019-02	11.02	-22.74	
2019-03	12.86	26.62	
2019-04	13.78	50.55	
2019-05	12.7	49.55	
2019-06	12.59	54.75	
2019-07	14.43	85.83	
2019-08	15.88	96.14	
2019-09	17.86	98.03	
2019-10	18.16	92.95	
2019-11	18.65	92.09	
2019-12	18.29	83.77	
2020-01	19.29	92.58	
2020-02	23.91	96.52	
2020-03	21.76	81.9	
2020-04	19.85	58.72	
2020-05	20.03	56.85	
2020-06	20.82	51.03	
2020-07	23.25	80.71	
2020-08	20.96	55.02	
2020-09	20.89	42	
2020-10	20.01	1.51	
2020-11	17.14	-30.19	
2020-12	15.76	-62.62	
2021-01	14.13	-85.36	
2021-02	13.08	-88.69	
2021-03	16.18	-64.01	
2021-04	17.23	-36.56	
2021-05	16.5	-43.35	
2021-06	16.33	-36.61	
2021-07	19.24	-7.55	
2021-08	21.33	44.12	
2021-09	18.34	30.22	
2021-10	17.17	2.4	
2021-11	16.06	-23.66	
2021-12	16.69	-24.73	
2022-01	14.94	-54.14	
2022-02	14.08	-64.34	
2022-03	12.99	-70.77	
2022-04	10.37	-83.04	
2022-05	9.44	-89.9	
2022-06	10.38	-79.17	
2022-07	10.12	-80.91	
2022-08	10.29	-70.15	
2022-09	8.97	-93.41	
2022-10	9.81	-74.33	
2022-11	11.26	-34.46	
2022-12	10.33	-31.9	
2023-01	11.64	-0.72	
2023-02	12.23	30	
2023-03	13.08	49.03	
2023-04	15.28	66.82	
2023-05	11.68	33.26	
2023-06	13.51	57.63	
2023-07	12.6	32.48	
2023-08	11.71	-2.91	
2023-09	9.96	-45.89	
2023-10	9.47	-59.19	
2023-11	9.89	-57.59	
2023-12	9.69	-61.22	
2024-01	8.35	-87.86	
2024-02	6.51	-92.15	
2024-03	7.45	-84.06	
2024-04	6.42	-96.02	
2024-05	6.21	-93.97	
2024-06	5.37	-98.4	
2024-07	4.96	-97.24	
2024-08	5	-89.73	
2024-09	5.75	-64.05	
2024-10	8.79	-10.71	
2024-11	8.77	13.61	
2024-12	8.32	20.7	
2025-01	6.74	-2.08	
2025-02	7.48	8.93	
