month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2016-09	25.63	2.31	
2016-10	25.75	2.22	
2016-11	24.85	2.02	
2016-12	25.49	2.01	
2017-01	26.16	2	
2017-02	24.94	1.78	
2017-03	23.16	1.52	
2017-04	23.57	1.5	
2017-05	23.61	1.45	
2017-06	23.61	1.39	
2017-07	23.61	1.34	
2017-08	23.61	1.29	
2017-09	23.73	1.25	
2017-10	23.82	1.22	
2017-11	23.34	1.13	
2017-12	23.06	1.06	
2018-01	22.95	1.01	
2018-02	22.81	0.96	
2018-03	22.79	0.93	
2018-04	22.79	0.89	
2018-05	22.79	0.86	
2018-06	22.79	0.83	
2018-07	22.79	0.8	
2018-08	22.79	0.77	
2018-09	22.79	0.74	
2018-10	22.79	0.71	
2018-11	22.79	0.69	
2018-12	13.84	0.02	
2019-01	8.25	-0.4	
2019-02	9.52	-0.31	
2019-03	11.45	-0.17	
2019-04	11.4	-0.18	
2019-05	8.9	-0.36	
2019-06	8.15	-0.42	
2019-07	8.25	-0.41	
2019-08	9.19	-0.35	
2019-09	9.8	-0.31	
2019-10	9.26	-0.35	
2019-11	8.97	-0.37	
2019-12	8.5	-0.41	
2020-01	8.78	-0.39	
2020-02	10.79	-0.26	
2020-03	9.91	-0.32	
2020-04	9.57	-0.35	
2020-05	9.87	-0.33	
2020-06	9.85	-0.34	
2020-07	11.2	-0.25	
2020-08	11.21	-0.25	
2020-09	10.07	-0.33	
2020-10	10.41	-0.31	
2020-11	9.76	-0.36	
2020-12	9.12	-0.41	
2021-01	8.67	-0.44	
2021-02	8.96	-0.42	
2021-03	8.93	-0.43	
2021-04	8.87	-0.43	
2021-05	8.85	-0.44	
2021-06	8.62	-0.45	
2021-07	8.69	-0.45	
2021-08	8.54	-0.46	
2021-09	8.27	-0.48	
2021-10	7.77	-0.51	
2021-11	7.74	-0.52	
2021-12	7.65	-0.52	
2022-01	8.2	-0.49	
2022-02	7.93	-0.51	
2022-03	7.24	-0.55	
2022-04	6.57	-0.59	
2022-05	6.64	-0.59	
2022-06	6.81	-0.58	
2022-07	6.94	-0.57	
2022-08	6.74	-0.58	
2022-09	6.52	-0.59	
2022-10	6.4	-0.6	
2022-11	6.54	-0.59	
2022-12	6.8	-0.57	
2023-01	7.53	-0.53	
2023-02	7.31	-0.54	
2023-03	7.3	-0.54	
2023-04	7.6	-0.51	
2023-05	7.76	-0.5	
2023-06	8.54	-0.45	
2023-07	8.8	-0.43	
2023-08	8.5	-0.44	
2023-09	8.23	-0.46	
2023-10	8.05	-0.47	
2023-11	8.65	-0.42	
2023-12	9.63	-0.35	
2024-01	8.43	-0.42	
2024-02	8.09	-0.44	
2024-03	8.56	-0.4	
2024-04	8.27	-0.41	
2024-05	8.61	-0.38	
2024-06	8.92	-0.35	
2024-07	9.2	-0.32	
2024-08	8.94	-0.33	
2024-09	8.21	-0.38	
2024-10	8.77	-0.33	
2024-11	9.02	-0.3	
2024-12	8.81	-0.31	
2025-01	8.21	-0.35	
