month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2013-11	42.21	68.49	
2013-12	43.56	67.78	
2014-01	38.21	23.55	
2014-02	35.16	-3.68	
2014-03	32.05	-24.53	
2014-04	34.13	-26.66	
2014-05	28.64	-51.13	
2014-06	26.69	-70.18	
2014-07	28.18	-71.74	
2014-08	31.89	-42.56	
2014-09	31.39	-39.8	
2014-10	30.85	-43.45	
2014-11	32.74	-8.88	
2014-12	39.61	35.37	
2015-01	43.61	59.91	
2015-02	48.96	75.18	
2015-03	50.04	84.34	
2015-04	54.53	93.41	
2015-05	49.45	75.58	
2015-06	47.34	58.16	
2015-07	36.16	18.21	
2015-08	30.42	-18.96	
2015-09	28.17	-38.84	
2015-10	16.34	-56.56	
2015-11	12.5	-63.82	
2015-12	12.27	-83.5	
2016-01	9.7	-95.4	
2016-02	8.42	-95.36	
2016-03	8.91	-84.9	
2016-04	8.84	-82.9	
2016-05	8.47	-93.62	
2016-06	8.56	-85.18	
2016-07	9.69	-44.94	
2016-08	10.56	-11.41	
2016-09	10.36	-6.69	
2016-10	10.97	23.22	
2016-11	10.62	19.32	
2016-12	10.95	41.52	
2017-01	11.2	61.41	
2017-02	12.44	71.92	
2017-03	12.67	68.56	
2017-04	13.5	72.12	
2017-05	12.1	46.56	
2017-06	12.99	56.53	
2017-07	13.16	62.16	
2017-08	12.93	67.01	
2017-09	12.5	34.15	
2017-10	12.69	41.97	
2017-11	11.4	-13.92	
2017-12	11.67	-29.12	
2018-01	12.32	-12.62	
2018-02	12.32	-12.62	
2018-03	12.12	-5.93	
2018-04	11.07	-65.23	
2018-05	11.01	-73.26	
2018-06	10.39	-87.23	
2018-07	9.29	-95.66	
2018-08	7.4	-98.72	
2018-09	7.31	-91.68	
2018-10	6.41	-94.15	
2018-11	6.28	-90.99	
2018-12	5.85	-98.17	
2019-01	6.16	-81.05	
2019-02	7.56	-46.37	
2019-03	7.75	-24.15	
2019-04	9.65	12.8	
2019-05	8.44	15.76	
2019-06	8.57	25.75	
2019-07	8.69	31.21	
2019-08	8.13	13.15	
2019-09	8.16	7.59	
2019-10	8.03	-13.49	
2019-11	9.42	44.94	
2019-12	8.95	48.09	
2020-01	8.9	54.8	
2020-02	8.35	13.48	
2020-03	8.8	45.29	
2020-04	8.08	-18.11	
2020-05	8.22	-42.36	
2020-06	8.21	-47.19	
2020-07	10.89	29.81	
2020-08	14.13	93.92	
2020-09	17.34	98.54	
2020-10	23.54	99.11	
2020-11	26.48	96.77	
2020-12	29.21	94.06	
2021-01	42.27	97.37	
2021-02	38.68	85.66	
2021-03	29.97	62.69	
2021-04	33.22	66.67	
2021-05	33.61	63.19	
2021-06	41.8	86.69	
2021-07	48.53	91.64	
2021-08	60.08	95.41	
2021-09	58.38	88.48	
2021-10	62.35	88.67	
2021-11	61.26	84.86	
2021-12	53.14	52.68	
2022-01	44.47	10.9	
2022-02	38.66	-15.35	
2022-03	30.46	-35.24	
2022-04	24.98	-53.24	
2022-05	30.76	-47.98	
2022-06	38.13	-29.59	
2022-07	34.93	-44.86	
2022-08	32.96	-60.17	
2022-09	30.14	-75.64	
2022-10	27.29	-84.32	
2022-11	29.83	-75.73	
2022-12	30.6	-65.1	
2023-01	29.76	-72.49	
2023-02	32.84	-24.29	
2023-03	29.62	-25.85	
2023-04	27.42	-70.77	
2023-05	26.14	-89.2	
2023-06	24.25	-88.75	
2023-07	26.01	-78.66	
2023-08	27.33	-59.05	
2023-09	26.68	-57.01	
2023-10	28.92	-30.51	
2023-11	28.34	-5.24	
2023-12	25.62	-47.83	
2024-01	22.83	-74.35	
2024-02	21.82	-86.03	
2024-03	23.63	-73.94	
2024-04	25.2	-55.04	
2024-05	26.69	-10.49	
2024-06	25.34	-20.68	
2024-07	24.93	-26.71	
2024-08	22.41	-70.54	
2024-09	24.16	-57.89	
2024-10	27.91	4.12	
2024-11	27.16	34.91	
2024-12	26.93	47.32	
2025-01	25.11	18.85	
2025-02	24.57	-3.57	
