month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2020-06	0.73	-18.75	
2020-07	0.8	1.09	
2020-08	0.76	-10.63	
2020-09	0.71	-43.3	
2020-10	0.71	-61.05	
2020-11	0.73	-56.38	
2020-12	0.7	-74.88	
2021-01	0.76	-34.24	
2021-02	0.71	-47.8	
2021-03	0.71	-65.14	
2021-04	0.74	-21.17	
2021-05	0.68	-60.61	
2021-06	0.64	-81.76	
2021-07	0.61	-92.98	
2021-08	0.63	-80.52	
2021-09	0.63	-76.52	
2021-10	0.61	-79.91	
2021-11	0.61	-79.75	
2021-12	0.62	-64.94	
2022-01	0.61	-57.8	
2022-02	0.59	-81.42	
2022-03	0.55	-89.52	
2022-04	0.52	-92.86	
2022-05	0.49	-93.84	
2022-06	0.51	-82.95	
2022-07	0.52	-72.02	
2022-08	0.53	-55.08	
2022-09	0.5	-68.79	
2022-10	0.46	-87.28	
2022-11	0.49	-71.79	
2022-12	0.52	-32.67	
2023-01	0.53	-10.88	
2023-02	0.53	5	
2023-03	0.75	50.74	
2023-04	0.99	86.28	
2023-05	0.87	81.79	
2023-06	1.21	96.25	
2023-07	1.34	93.54	
2023-08	1.25	80.78	
2023-09	1.1	59.78	
2023-10	0.93	34.51	
2023-11	0.88	11.32	
2023-12	0.84	-14.29	
2024-01	0.78	-33.08	
2024-02	0.95	-13.07	
2024-03	1.35	42.18	
2024-04	1.27	55	
2024-05	1.4	71.12	
2024-06	1.5	70.49	
2024-07	1.48	69.95	
2024-08	1.2	39.85	
2024-09	1.16	10.57	
2024-10	1.48	60.52	
2024-11	1.4	61.01	
2024-12	1.3	22.36	
2025-01	1.23	-5.65	
