month	ct_avg_Tdx收盘价	人均持股
2010-09	39.22	513.5	
2010-12	39.35	2359	
2011-03	35.68	2861	
2011-06	28.18	3091	
2011-09	29.48	5559	
2011-12	26.84	5775	
2012-03	23.63	5758	
2012-06	25.67	5979	
2012-09	28.57	6803	
2012-12	32.99	7026	
2013-03	38.47	8495	
2013-06	40.26	11748	
2013-09	55.54	28107	
2013-12	46.87	28205	
2014-03	51.95	30358	
2014-06	24.28	53238	
2014-09	24.96	36733	
2014-12	20.98	22398	
2015-03	26.88	26435	
2015-06	39.33	38188	
2015-09	20.6	42278	
2015-12	36.57	46974	
2016-03	27.53	37244	
2016-06	14.66	70078	
2016-09	17.52	67662	
2016-12	17.54	85316	
2017-02	17.27	73540	
2017-03	17.8	83700	
2017-06	18.88	77253	
2017-09	25.49	51875	
2017-12	29.28	43940	
2018-03	31.99	44318	
2018-06	44.89	28639	
2018-09	44.06	27859	
2018-12	40.21	24949	
2019-03	48.01	29431	
2019-06	39.75	21692	
2019-09	50.66	26699	
2019-10	49.02	25045	
2019-11	46.96	24749	
2019-12	47.81	27622	
2020-02	61.75	19115.33	
2020-03	63.06	23269.67	
2020-05	81.91	26112	
2020-06	91.37	20423	
2020-09	130.71	9385	
2020-12	143.52	9492	
2021-03	171.35	12073	
2021-06	182.98	8335	
2021-09	160.51	10078	
2021-11	131.61	7838	
2021-12	127.03	8261	
2022-01	111.69	7755	
2022-03	129.53	9852	
2022-04	115.3	9831.5	
2022-05	93.5	8830.67	
2022-06	96.35	9002.33	
2022-07	108.32	10000.67	
2022-08	94.8	9813	
2022-09	88.03	9864.5	
2022-10	89.19	10490	
2022-11	94.59	10683.33	
2022-12	85.94	9845.67	
2023-01	100.73	12136.5	
2023-02	93.38	10855.33	
2023-03	87.38	10089	
2023-04	81.94	9570.5	
2023-05	74.56	9633	
2023-06	57.68	14325.5	
2023-07	45.71	14127	
2023-08	44.83	14316	
2023-09	46.69	14545	
2023-10	57.69	15207	
2023-11	64.41	16778	
2023-12	61.44	18255	
2024-01	51.31	17839.5	
2024-02	51.31	17806	
2024-03	50.06	14926.5	
2024-04	40.54	13888	
2024-05	34.63	12611	
2024-06	29.96	12963.33	
2024-07	26.97	12884	
2024-08	24.64	12355	
2024-09	22.61	12301.5	
2024-10	31.96	11608.5	
2024-11	29.89	10667	
2024-12	28.63	10982	
2025-01	24.79	11344	
