month	ct_avg_Tdx收盘价	股东人数
2010-09	39.22	45024.5	
2010-12	39.35	16955	
2011-03	35.68	13983	
2011-06	28.18	12941	
2011-09	29.48	12215	
2011-12	26.84	11758	
2012-03	23.63	11793	
2012-06	25.67	11494	
2012-09	28.57	10102	
2012-12	32.99	9781	
2013-03	38.47	8090	
2013-06	40.26	7071	
2013-09	55.54	5165	
2013-12	46.87	5147	
2014-03	51.95	4782	
2014-06	24.28	6038	
2014-09	24.96	8751	
2014-12	20.98	14352	
2015-03	26.88	12160	
2015-06	39.33	8724	
2015-09	20.6	7880	
2015-12	36.57	6438	
2016-03	27.53	8120	
2016-06	14.66	12321	
2016-09	17.52	12761	
2016-12	17.54	10098	
2017-02	17.27	11715	
2017-03	17.8	10293	
2017-06	18.88	11251	
2017-09	25.49	16755	
2017-12	29.28	19781	
2018-03	31.99	19612	
2018-06	44.89	30349	
2018-09	44.06	31199	
2018-12	40.21	34749	
2019-03	48.01	29458	
2019-06	39.75	40372	
2019-09	50.66	32801	
2019-10	49.02	34968	
2019-11	46.96	35386	
2019-12	47.81	31705	
2020-02	61.75	45864.67	
2020-03	63.06	37864	
2020-05	81.91	33539.5	
2020-06	91.37	45426.5	
2020-09	130.71	95940	
2020-12	143.52	94851	
2021-03	171.35	74574	
2021-06	182.98	110606	
2021-09	160.51	91481	
2021-11	131.61	117625	
2021-12	127.03	111593	
2022-01	111.69	118884	
2022-03	129.53	93837	
2022-04	115.3	94005	
2022-05	93.5	104510.33	
2022-06	96.35	102793.67	
2022-07	108.32	92544	
2022-08	94.8	94328	
2022-09	88.03	93840.5	
2022-10	89.19	88222	
2022-11	94.59	86680	
2022-12	85.94	94110.33	
2023-01	100.73	76302.5	
2023-02	93.38	85330.67	
2023-03	87.38	91734	
2023-04	81.94	96709.5	
2023-05	74.56	96065	
2023-06	57.68	99159	
2023-07	45.71	100660.5	
2023-08	44.83	99225	
2023-09	46.69	97691	
2023-10	57.69	93431.5	
2023-11	64.41	84667	
2023-12	61.44	77817.5	
2024-01	51.31	79640	
2024-02	51.31	79778	
2024-03	50.06	95200	
2024-04	40.54	101834	
2024-05	34.63	112146	
2024-06	29.96	109109.67	
2024-07	26.97	109801	
2024-08	24.64	114475.33	
2024-09	22.61	115045.5	
2024-10	31.96	121948.5	
2024-11	29.89	132598	
2024-12	28.63	128784	
2025-01	24.79	124674	
