month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2019-02	40.42	4.36	0.27	-13.81	1.46	-13.45	
2019-03	48.01	5.17	0.51	41.75	1.86	41.92	
2019-04	45.45	4.9	0.43	56.72	1.65	56.97	
2019-05	41.04	4.42	0.29	23.13	1.35	23.08	
2019-06	39.75	4.3	0.25	-14.85	1.24	-12.92	
2019-07	45.44	4.96	0.42	34.4	1.53	39.56	
2019-08	47.42	5.17	0.48	73.74	1.58	75.69	
2019-09	50.66	5.53	0.57	85.58	1.7	87.05	
2019-10	49.02	5.35	0.51	81.55	1.56	82.09	
2019-11	46.96	5.12	0.44	62.8	1.4	63.14	
2019-12	47.81	5.21	0.46	58.81	1.39	60.51	
2020-01	57.86	6.31	0.75	89.9	1.83	90.62	
2020-02	61.75	6.73	0.85	94.11	1.94	94.15	
2020-03	63.06	6.88	0.87	92.25	1.92	92.21	
2020-04	75.9	8.28	1.22	99.36	2.41	99.36	
2020-05	81.91	8.93	1.36	97.12	2.56	96.97	
2020-06	91.37	9.96	1.59	99.55	2.82	99.64	
2020-07	131.17	14.31	2.6	98.91	4.22	98.95	
2020-08	149.56	16.35	2.97	89.8	4.64	89.8	
2020-09	130.71	14.31	2.37	78.25	3.71	78.25	
2020-10	154.44	16.9	2.86	90.51	4.28	90.51	
2020-11	135.5	14.83	2.29	75	3.44	75.13	
2020-12	143.52	15.71	2.39	70.89	3.5	70.96	
2021-01	150.74	16.5	2.46	79.2	3.52	79.38	
2021-02	182.25	19.95	3.04	94.64	4.2	94.76	
2021-03	171.35	18.75	2.68	87.42	3.66	87.5	
2021-04	191.53	20.96	2.98	96.94	3.97	97.02	
2021-05	205.72	22.51	3.12	92.46	4.07	92.61	
2021-06	182.98	20.03	2.56	72.45	3.33	72.49	
2021-07	176.6	19.33	2.35	57.87	3.02	57.83	
2021-08	163.88	17.98	2.03	19.68	2.61	20.29	
2021-09	160.51	17.62	1.9	-0.67	2.43	0.04	
2021-10	145.72	15.99	1.59	-28.68	2.02	-28.52	
2021-11	131.61	14.45	1.3	-44.64	1.66	-44.4	
2021-12	127.03	13.94	1.19	-57.88	1.51	-57.45	
2022-01	111.69	12.26	0.9	-78.01	1.17	-77.77	
2022-02	121.6	13.35	1.04	-71.99	1.31	-71.93	
2022-03	129.53	14.3	1.15	-63.21	1.42	-59.67	
2022-04	115.3	12.66	0.9	-64.47	1.1	-61.56	
2022-05	93.5	10.26	0.53	-94.17	0.68	-93.94	
2022-06	96.35	10.58	0.56	-87.8	0.71	-87.29	
2022-07	108.32	11.92	0.74	-71.98	0.89	-72.79	
2022-08	94.8	10.46	0.51	-89.98	0.63	-89.67	
2022-09	88.03	9.72	0.4	-94.17	0.5	-93.88	
2022-10	89.19	9.85	0.41	-83.59	0.5	-83.43	
2022-11	94.59	10.44	0.48	-69.93	0.57	-69.03	
2022-12	85.94	9.49	0.33	-88.64	0.41	-88.6	
2023-01	100.73	11.12	0.54	-46.04	0.63	-45.76	
2023-02	93.38	10.31	0.42	-41.74	0.49	-41.12	
2023-03	87.38	9.65	0.31	-69.8	0.38	-69.45	
2023-04	81.94	9.05	0.22	-90.65	0.28	-90.32	
2023-05	74.56	8.23	0.1	-95.27	0.15	-94.91	
2023-06	57.68	7.5	-0.15	-99.28	0.04	-98.3	
2023-07	45.71	7.62	-0.33	-92.39	0.05	-88.22	
2023-08	44.83	7.48	-0.34	-94.14	0.02	-88.43	
2023-09	46.69	7.79	-0.32	-78.53	0.05	-72.41	
2023-10	57.69	9.62	-0.16	-56.2	0.29	-21.48	
2023-11	64.41	10.74	-0.07	-32.67	0.42	17.69	
2023-12	61.44	10.25	-0.12	-24.96	0.34	28.4	
2024-01	51.31	8.56	-0.27	-50.45	0.11	-5.64	
2024-02	51.31	8.56	-0.27	-58.99	0.1	-24.94	
2024-03	50.06	8.35	-0.29	-65.48	0.06	-35.54	
2024-04	40.54	6.76	-0.42	-81.34	-0.15	-60	
2024-05	34.63	5.78	-0.51	-89.55	-0.27	-70.85	
2024-06	29.96	5	-0.57	-90.56	-0.38	-76.36	
2024-07	26.97	4.5	-0.62	-89.56	-0.44	-81.29	
2024-08	24.64	4.2	-0.65	-95.86	-0.48	-92.53	
2024-09	22.61	3.89	-0.68	-96.15	-0.52	-96.1	
2024-10	31.96	5.5	-0.55	-60.72	-0.32	-57.99	
2024-11	29.89	5.14	-0.58	-50.93	-0.37	-48.98	
2024-12	28.63	4.93	-0.6	-49.8	-0.4	-46.23	
2025-01	24.79	4.29	-0.65	-75.84	-0.48	-70.78	
2025-02	25.07	4.34	-0.65	-77.32	-0.47	-71.61	
