month	ct_avg_Tdx收盘价	人均持股
1996-12	13.95	1119	
1997-12	15.35	1135	
1998-12	10.62	1910	
1999-06	11.92	4103	
1999-12	11.69	3390	
2000-12	8.92	1568	
2001-12	7.85	1734	
2002-06	7.36	2586	
2002-09	6.25	2570	
2002-12	5.43	2607	
2003-03	5.63	2596	
2003-06	5.44	2478	
2003-09	4.82	2489	
2003-12	4.56	2552	
2004-03	5.33	2710	
2004-06	4.84	2890	
2004-09	4.53	2866	
2004-12	4.41	2940	
2005-03	4.08	2984	
2005-06	3.68	3022	
2005-09	3.7	3032	
2005-12	3.26	3100	
2006-03	3.42	4036	
2006-06	3.04	4666	
2006-09	2.85	4980	
2006-12	3.5	5143	
2007-03	6.32	5356	
2007-06	11.97	5226	
2007-09	11.16	4339	
2007-12	9.05	4314	
2008-03	9.75	4333	
2008-06	6.5	5128	
2008-09	4.65	5557	
2008-12	3.52	5626	
2009-03	6.39	8737	
2009-06	8.26	8754	
2009-09	8.68	9599	
2009-12	10.91	6774	
2010-03	9.14	8762	
2010-06	8.4	10186	
2010-09	12.22	16380	
2010-12	11.16	12128	
2011-06	10.57	13513	
2011-09	10.14	13391	
2011-12	8.86	14587	
2012-03	10.3	27821	
2012-06	9.51	27882	
2012-09	8.77	29340	
2012-12	10.06	31856	
2013-03	9.39	27786	
2013-06	8.62	25510	
2013-09	9.27	29088	
2013-12	10.72	34062	
2014-03	9.41	30390	
2014-06	9.59	30357	
2014-09	12.26	37617	
2014-12	15.62	46553	
2015-03	18.26	55535	
2015-06	22.86	30671	
2015-09	13.91	37069	
2015-12	16.85	38632	
2016-03	14.13	37548	
2016-06	14.65	36661	
2016-09	15.7	40946	
2016-12	16.38	44388	
2017-02	16.64	47830	
2017-03	16.86	45588	
2017-06	22.64	48822	
2017-09	21.06	49476	
2017-12	26.81	58710	
2018-03	26.45	47080	
2018-06	24.93	52064	
2018-09	20.72	52099	
2018-12	18.02	50301	
2019-03	20.68	50107	
2019-06	21.01	60566	
2019-09	24.67	66972	
2019-12	24.87	70153	
2020-03	23.72	48050	
2020-06	20.88	41020	
2020-09	26.02	49339	
2020-12	29.59	48673	
2021-03	25.65	50945	
2021-06	25.44	45274	
2021-09	23.46	41946	
2021-12	27.65	49349	
2022-03	22.09	53012	
2022-06	23.46	51760	
2022-09	17.79	43150	
2022-12	17.9	44623	
2023-03	17.45	43473	
2023-06	18.02	48492	
2023-09	18.89	55055	
2023-12	16.4	48443	
2024-03	17.04	49864	
2024-06	16.15	46059	
2024-09	15.83	49254	
