month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2020-04	90.83	1.79	
2020-05	98.05	1.96	
2020-06	99.26	1.94	
2020-07	102.89	2	
2020-08	90.25	1.6	
2020-09	83.72	1.38	
2020-10	76.87	1.16	
2020-11	83.41	1.32	
2020-12	95.21	1.6	
2021-01	79.3	1.14	
2021-02	66.05	0.76	
2021-03	59.77	0.58	
2021-04	67.48	0.77	
2021-05	68.07	0.76	
2021-06	94.11	1.38	
2021-07	131.17	2.23	
2021-08	156.63	2.72	
2021-09	134.46	2.11	
2021-10	126.9	1.86	
2021-11	142.83	2.13	
2021-12	136.61	1.91	
2022-01	111.99	1.34	
2022-02	107.3	1.2	
2022-03	100.56	1.02	
2022-04	81.55	0.62	
2022-05	83.1	0.63	
2022-06	93.55	0.8	
2022-07	90.98	0.73	
2022-08	88.97	0.67	
2022-09	75.84	0.41	
2022-10	68.96	0.27	
2022-11	74.91	0.37	
2022-12	75.48	0.37	
2023-01	73.97	0.33	
2023-02	78.48	0.4	
2023-03	79.61	0.41	
2023-04	101.09	0.77	
2023-05	86.43	0.5	
2023-06	89.23	0.53	
2023-07	91.76	0.56	
2023-08	76.46	0.29	
2023-09	75.03	0.25	
2023-10	70.97	0.18	
2023-11	73.51	0.21	
2023-12	65.7	0.08	
2024-01	55.36	-0.09	
2024-02	55.97	-0.09	
2024-03	65.75	0.07	
2024-04	62.07	0.01	
2024-05	60.35	-0.02	
2024-06	58.48	-0.06	
2024-07	55.62	-0.11	
2024-08	48.42	-0.23	
2024-09	46.69	-0.26	
2024-10	71.34	0.13	
2024-11	72.66	0.14	
2024-12	71.23	0.11	
2025-01	63.56	-0.01	
