month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2005-01	12.84	0.1	
2005-02	12.55	0.08	
2005-03	14.71	0.26	
2005-04	16.21	0.39	
2005-05	15.47	0.32	
2005-06	14.57	0.24	
2005-07	12.63	0.07	
2005-08	12.63	0.07	
2005-09	13.04	0.11	
2005-10	11.72	-0.01	
2005-11	10.76	-0.09	
2005-12	10.93	-0.08	
2006-01	12.27	0.03	
2006-02	12.14	0.01	
2006-03	12.03	0	
2006-04	16.53	0.36	
2006-05	23.8	0.92	
2006-06	21.66	0.73	
2006-07	20.42	0.61	
2006-08	15.95	0.25	
2006-09	13.97	0.09	
2006-10	15.2	0.18	
2006-11	14.55	0.12	
2006-12	16.26	0.25	
2007-01	18.75	0.42	
2007-02	21.16	0.59	
2007-03	18.73	0.4	
2007-04	24.29	0.79	
2007-05	29.79	1.16	
2007-06	32.64	1.32	
2007-07	30.01	1.1	
2007-08	40.49	1.77	
2007-09	49.55	2.29	
2007-10	54.69	2.52	
2007-11	37.08	1.34	
2007-12	34.27	1.13	
2008-01	34.78	1.13	
2008-02	30.19	0.83	
2008-03	24.84	0.49	
2008-04	17.16	0.02	
2008-05	17.75	0.05	
2008-06	13.39	-0.21	
2008-07	12.42	-0.27	
2008-08	9.64	-0.43	
2008-09	7.98	-0.52	
2008-10	6.21	-0.63	
2008-11	6.97	-0.58	
2008-12	7.62	-0.54	
2009-01	7.98	-0.51	
2009-02	11.04	-0.32	
2009-03	10.61	-0.35	
2009-04	12.93	-0.2	
2009-05	16.83	0.04	
2009-06	16.56	0.02	
2009-07	17.63	0.08	
2009-08	13.46	-0.17	
2009-09	12.54	-0.23	
2009-10	13.39	-0.17	
2009-11	14.46	-0.1	
2009-12	14.99	-0.07	
2010-01	15.02	-0.07	
2010-02	13.13	-0.18	
2010-03	13.67	-0.15	
2010-04	13.88	-0.14	
2010-05	11.16	-0.31	
2010-06	10.41	-0.35	
2010-07	10.08	-0.37	
2010-08	11.91	-0.26	
2010-09	14.14	-0.12	
2010-10	17.1	0.06	
2010-11	19.96	0.24	
2010-12	20.14	0.24	
2011-01	20.52	0.26	
2011-02	23.35	0.43	
2011-03	23.76	0.44	
2011-04	20.25	0.22	
2011-05	17.32	0.04	
2011-06	17.82	0.07	
2011-07	18.12	0.08	
2011-08	15.29	-0.09	
2011-09	13.91	-0.17	
2011-10	12.17	-0.28	
2011-11	12.43	-0.26	
2011-12	10.1	-0.4	
2012-01	9.27	-0.45	
2012-02	10.26	-0.39	
2012-03	11.52	-0.32	
2012-04	10.8	-0.36	
2012-05	11.25	-0.33	
2012-06	10.85	-0.36	
2012-07	9.56	-0.43	
2012-08	8.89	-0.47	
2012-09	9.01	-0.46	
2012-10	8.84	-0.47	
2012-11	8.57	-0.48	
2012-12	7.69	-0.53	
2013-01	8.1	-0.51	
2013-02	8.16	-0.5	
2013-03	8.13	-0.5	
2013-04	6.4	-0.6	
2013-05	6.85	-0.58	
2013-06	7.46	-0.54	
2013-07	7.07	-0.56	
2013-08	7.33	-0.54	
2013-09	7.29	-0.54	
2013-10	7.31	-0.54	
2013-11	7.59	-0.52	
2013-12	7.15	-0.54	
2014-01	7.01	-0.55	
2014-02	7.45	-0.52	
2014-03	8.37	-0.46	
2014-04	7.98	-0.48	
2014-05	6.99	-0.55	
2014-06	7.27	-0.53	
2014-07	8.05	-0.48	
2014-08	9.38	-0.39	
2014-09	10.44	-0.31	
2014-10	10.96	-0.27	
2014-11	10.67	-0.29	
2014-12	10.26	-0.31	
2015-01	10.22	-0.31	
2015-02	10.41	-0.3	
2015-03	11.92	-0.19	
2015-04	14.52	-0.02	
2015-05	16.07	0.09	
2015-06	18.81	0.28	
2015-07	11.12	-0.24	
2015-08	11.85	-0.18	
2015-09	11.68	-0.18	
2015-10	13.51	-0.04	
2015-11	14.46	0.03	
2015-12	14.75	0.08	
2016-01	10.73	-0.2	
2016-02	10.02	-0.22	
2016-03	11.1	-0.12	
2016-04	12.34	-0.01	
2016-09	16.42	0.34	
2016-10	17.75	0.47	
2016-11	16.99	0.41	
2016-12	17.78	0.48	
2017-01	19.88	0.65	
2017-02	18.75	0.55	
2017-03	19.81	0.63	
2017-04	18.73	0.53	
2017-05	16.15	0.31	
2017-06	15.07	0.21	
2017-07	16.74	0.34	
2017-08	17.25	0.37	
2017-09	17.22	0.35	
2017-10	16.72	0.31	
2017-11	15.01	0.17	
2017-12	14.05	0.09	
2018-01	14.69	0.15	
2018-02	13.38	0.05	
2018-03	13.88	0.09	
2018-04	13.29	0.04	
2018-05	13.05	0.02	
2018-06	11.51	-0.1	
2018-07	10.88	-0.14	
2018-08	10.76	-0.15	
2018-09	11.01	-0.13	
2018-10	10.26	-0.18	
2018-11	11.2	-0.11	
2018-12	10.69	-0.15	
2019-01	10.17	-0.19	
2019-02	11.57	-0.08	
2019-03	13.84	0.1	
2019-04	14.05	0.12	
2019-05	12.08	-0.04	
2019-06	12.25	-0.02	
2019-07	11.95	-0.04	
2019-08	11.64	-0.06	
2019-09	12.85	0.05	
2019-10	12.36	0.02	
2019-11	11.84	-0.02	
2019-12	11.72	-0.02	
2020-01	11.77	-0.01	
2020-02	10.55	-0.11	
2020-03	10.2	-0.13	
2020-04	10.06	-0.14	
2020-05	9.85	-0.16	
2020-06	10.19	-0.12	
2020-07	8.68	-0.25	
2020-08	7.44	-0.36	
2020-09	7.03	-0.39	
2020-10	6.97	-0.39	
2020-11	6.87	-0.4	
2020-12	6.84	-0.4	
2021-01	6.63	-0.42	
2021-02	6.37	-0.44	
2021-03	6.48	-0.43	
2021-04	6.33	-0.44	
2021-05	6.05	-0.46	
2021-06	6.06	-0.46	
2021-07	5.56	-0.5	
2021-08	5.23	-0.53	
2021-09	5.5	-0.51	
2021-10	5.2	-0.53	
2021-11	5	-0.55	
2021-12	5.08	-0.54	
2022-01	5.2	-0.53	
2022-02	5.24	-0.53	
2022-03	5.27	-0.52	
2022-04	4.93	-0.55	
2022-05	4.72	-0.57	
2022-06	4.87	-0.55	
2022-07	4.55	-0.58	
2022-08	4.73	-0.57	
2022-09	4.85	-0.55	
2022-10	4.56	-0.58	
2022-11	5.14	-0.52	
2022-12	6.51	-0.4	
2023-01	5.78	-0.46	
2023-02	6.02	-0.44	
2023-03	6.64	-0.38	
2023-04	7.47	-0.3	
2023-05	8.27	-0.23	
2023-06	7.53	-0.29	
2023-07	7.11	-0.33	
2023-08	7.04	-0.34	
2023-09	6.49	-0.39	
2023-10	6.11	-0.42	
2023-11	5.91	-0.44	
2023-12	5.44	-0.48	
2024-01	5.46	-0.47	
2024-02	5.85	-0.42	
2024-03	5.85	-0.42	
2024-04	5.76	-0.43	
2024-05	5.9	-0.41	
2024-06	5.6	-0.43	
2024-07	5.41	-0.45	
2024-08	5.38	-0.45	
2024-09	5.42	-0.44	
2024-10	8.31	-0.14	
2024-11	8.06	-0.16	
2024-12	7.3	-0.24	
2025-01	6.57	-0.31	
