month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2002-08	9	-0.37	
2002-09	8.36	-0.41	
2002-10	8.08	-0.43	
2002-11	7.69	-0.46	
2002-12	7.69	-0.46	
2003-01	7.82	-0.44	
2003-02	7.77	-0.45	
2003-03	7.46	-0.47	
2003-04	8.24	-0.41	
2003-05	8.91	-0.36	
2003-06	8.82	-0.36	
2003-07	5.98	-0.57	
2003-08	4.53	-0.67	
2003-09	4.16	-0.69	
2003-10	4.19	-0.69	
2003-11	4.09	-0.7	
2003-12	4.24	-0.68	
2004-01	4.14	-0.69	
2004-02	4.7	-0.64	
2004-03	4.72	-0.63	
2004-04	5.16	-0.6	
2004-05	4.72	-0.63	
2004-06	4.2	-0.67	
2004-07	4.09	-0.67	
2004-08	3.87	-0.69	
2004-09	3.97	-0.68	
2004-10	3.75	-0.69	
2004-11	3.77	-0.68	
2004-12	3.74	-0.68	
2005-01	3.59	-0.69	
2005-02	3.65	-0.68	
2005-03	3.68	-0.68	
2005-04	3.82	-0.66	
2005-05	3.89	-0.65	
2005-06	3.5	-0.68	
2005-07	3.77	-0.65	
2005-08	4.28	-0.59	
2005-09	4.88	-0.52	
2005-10	5.22	-0.48	
2005-11	3.9	-0.6	
2005-12	4.17	-0.56	
2006-01	4.2	-0.55	
2006-02	4.88	-0.47	
2006-03	5.16	-0.43	
2006-04	7.02	-0.22	
2006-05	9.88	0.13	
2006-06	12.76	0.48	
2006-07	13.57	0.59	
2006-08	12.4	0.47	
2006-09	13.56	0.62	
2006-10	16.09	0.92	
2006-11	17.23	1.06	
2006-12	21.91	1.59	
2007-01	26.71	2.11	
2007-02	25.71	1.94	
2007-03	27.37	2.08	
2007-04	32.29	2.55	
2007-06	45.63	3.84	
2007-07	47.21	3.82	
2007-08	58.35	4.67	
2007-09	57.87	4.37	
2007-10	69.37	5.1	
2007-11	60.75	4.12	
2007-12	67.59	4.44	
2008-01	66.95	4.15	
2008-02	67.41	3.97	
2008-03	67.86	3.8	
2008-04	58.58	3.01	
2008-05	50.84	2.38	
2008-06	31.78	1.08	
2008-07	32.79	1.12	
2008-08	31.79	1.02	
2008-09	26.52	0.67	
2008-10	19.88	0.25	
2008-11	18.85	0.18	
2008-12	20.44	0.27	
2009-01	18.44	0.14	
2009-02	21.47	0.32	
2009-03	19.72	0.2	
2009-04	22.15	0.34	
2009-05	22.27	0.34	
2009-06	26.07	0.56	
2009-07	30.55	0.8	
2009-08	29.73	0.74	
2009-09	30.01	0.74	
2009-10	29.23	0.68	
2009-11	33.34	0.89	
2009-12	38.36	1.14	
2010-01	36.95	1.03	
2010-02	34.3	0.86	
2010-03	32.16	0.72	
2010-04	32.38	0.71	
2010-05	29.28	0.53	
2010-06	29.41	0.52	
2010-07	30.28	0.55	
2010-08	34.35	0.73	
2010-09	36.32	0.81	
2010-10	37.18	0.82	
2010-11	43.5	1.1	
2010-12	41.1	0.95	
2011-01	40.17	0.88	
2011-02	42.92	0.98	
2011-03	44.84	1.03	
2011-04	44.28	0.97	
2011-05	46.67	1.04	
2011-06	44.81	0.93	
2011-07	47.35	1.01	
2011-08	47.18	0.97	
2011-09	41.98	0.72	
2011-10	39.68	0.61	
2011-11	41.92	0.68	
2011-12	39.77	0.57	
