month	ct_avg_Tdx收盘价	人均持股
2018-10	91.5	887.5	
2018-12	109.91	2438	
2019-03	130.22	3046	
2019-06	154.84	3793	
2019-09	184.48	3865	
2019-12	179.74	11978	
2020-03	251.07	10060	
2020-06	284.22	9191	
2020-09	331.97	8648	
2020-12	374.5	7153	
2021-03	380.08	6551	
2021-06	471.91	7679	
2021-09	351.55	6362	
2021-12	365.26	18488	
2022-03	305.77	18866	
2022-06	308.63	17674	
2022-07	311.72	16028	
2022-08	295.86	16680.5	
2022-09	288.03	18152	
2022-12	314.99	18477	
2023-03	308.36	19215	
2023-06	300.17	20080	
2023-09	270.31	16796	
2023-12	290.53	19893	
2024-03	292.5	19731	
2024-06	296.56	21707	
2024-09	241.75	16628	
