month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2005-09	2.84	-0.7	
2005-10	2.77	-0.71	
2005-11	2.61	-0.72	
2005-12	2.45	-0.74	
2006-01	2.68	-0.71	
2006-02	2.74	-0.7	
2006-03	2.62	-0.71	
2006-04	3.04	-0.67	
2006-05	5.18	-0.43	
2006-06	7.7	-0.15	
2006-10	10.3	0.13	
2010-02	53.65	4.64	
2010-03	55.14	4.54	
2010-04	51.13	3.94	
2010-05	36.04	2.41	
2010-06	34.33	2.19	
2010-07	30.43	1.79	
2010-08	31.36	1.84	
2010-09	31.78	1.85	
2010-10	48.82	3.27	
2010-11	52.26	3.44	
2010-12	51.3	3.24	
2011-01	47.5	2.83	
2011-02	46.11	2.63	
2011-03	42.38	2.26	
2011-04	38.55	1.92	
2011-05	33.28	1.49	
2011-06	34.92	1.58	
2011-07	36.65	1.67	
2011-08	32.27	1.32	
2011-09	30.83	1.19	
2011-10	31.96	1.24	
2011-11	30.65	1.13	
2011-12	23.7	0.64	
2012-01	22.72	0.56	
2012-02	24.85	0.7	
2012-03	28.55	0.93	
2012-04	30.6	1.05	
2012-05	31.95	1.11	
2012-06	30.84	1.01	
2012-07	16.74	0.09	
2012-08	12.63	-0.18	
2012-09	12.04	-0.22	
2012-10	13.37	-0.14	
2012-11	12.36	-0.2	
2012-12	13.34	-0.14	
2013-01	15.01	-0.04	
2013-02	15.77	0.01	
2013-03	14.6	-0.07	
2013-04	13.23	-0.16	
2013-05	13.67	-0.13	
2013-06	12.25	-0.22	
2013-07	11.69	-0.26	
2013-08	12.04	-0.24	
2013-09	12.21	-0.23	
2013-10	11.77	-0.26	
2013-11	11.89	-0.25	
2013-12	12.77	-0.2	
2014-01	11.73	-0.27	
2014-02	11.35	-0.29	
2014-03	10.06	-0.37	
2014-04	10.34	-0.36	
2014-05	10.31	-0.36	
2014-06	9.92	-0.38	
2014-07	9.87	-0.39	
2014-08	10.5	-0.35	
2014-09	10.63	-0.34	
2014-10	11.09	-0.31	
2014-11	13.97	-0.14	
2014-12	24.3	0.49	
2015-01	24.56	0.49	
