month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2023-04	4.35	0.34	-0.31	33.88	-0.17	28.43	
2023-05	4.74	0.37	-0.24	61.96	-0.1	62.19	
2023-06	4.57	0.35	-0.25	67.23	-0.12	66.38	
2023-07	4.71	0.36	-0.21	80.23	-0.1	69.39	
2023-08	4.83	0.38	-0.17	80.82	-0.03	74.96	
2023-09	4.35	0.34	-0.24	27.9	-0.13	24.02	
2023-10	4.36	0.34	-0.22	5.15	-0.11	14.65	
2023-11	4.53	0.35	-0.17	24.39	-0.08	21.39	
2023-12	4.48	0.35	-0.17	17.86	-0.05	26.44	
2024-01	4.29	0.33	-0.2	-29.42	-0.11	-18.26	
2024-02	4.47	0.35	-0.16	-14.22	-0.05	-4.21	
2024-03	4.51	0.35	-0.14	20.66	-0.05	17.69	
2024-04	4.54	0.35	-0.12	12.86	-0.05	14.87	
2024-05	4.62	0.36	-0.1	44.06	-0.03	41.34	
2024-06	4.46	0.35	-0.12	19.78	-0.05	11.18	
2024-07	4.33	0.34	-0.14	-36.02	-0.08	-29.11	
2024-08	4.56	0.36	-0.09	11.69	0	17.9	
2024-09	4.46	0.35	-0.1	-26.69	-0.03	-8.55	
2024-10	5.35	0.42	0.08	80.16	0.17	70.83	
2024-11	5.53	0.44	0.12	92.9	0.22	79	
2024-12	5.45	0.43	0.11	87.3	0.19	81.17	
2025-01	5.03	0.4	0.02	64.88	0.11	61.36	
