month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2009-11	12.18	0.68	
2009-12	13.08	0.78	
2010-01	12.7	0.71	
2010-02	11.11	0.48	
2010-03	11.44	0.51	
2010-04	11.03	0.44	
2010-05	9.05	0.17	
2010-06	8.3	0.07	
2010-07	8.22	0.05	
2010-08	8.45	0.07	
2010-09	8.21	0.04	
2010-10	9.06	0.13	
2010-11	8.7	0.08	
2010-12	8.17	0.01	
2011-01	8.5	0.05	
2011-02	8.92	0.09	
2011-03	8.61	0.04	
2011-04	8.76	0.06	
2011-05	8.28	-0.01	
2011-06	8.06	-0.04	
2011-07	8	-0.05	
2011-08	7.27	-0.14	
2011-09	7.08	-0.17	
2011-10	7.03	-0.18	
2011-11	7.35	-0.14	
2011-12	7.2	-0.16	
2012-01	7.63	-0.12	
2012-02	7.68	-0.12	
2012-03	7.48	-0.14	
2012-04	7.24	-0.17	
2012-05	7.03	-0.2	
2012-06	6.44	-0.27	
2012-07	6.03	-0.31	
2012-08	6.09	-0.31	
2012-09	6.02	-0.32	
2012-10	6.22	-0.29	
2012-11	6.17	-0.3	
2012-12	6.52	-0.26	
2013-01	6.94	-0.22	
2013-02	7.08	-0.2	
2013-03	7.39	-0.17	
2013-04	6.99	-0.22	
2013-05	6.76	-0.25	
2013-06	5.49	-0.39	
2013-07	4.39	-0.51	
2013-08	4.44	-0.51	
2013-09	4.51	-0.5	
2013-10	4.4	-0.51	
2013-11	4.78	-0.47	
2013-12	4.71	-0.48	
2014-01	4.52	-0.5	
2014-02	4.79	-0.47	
2014-03	5.13	-0.43	
2014-04	5.18	-0.43	
2014-05	5.05	-0.44	
2014-06	5.12	-0.43	
2014-07	5.06	-0.44	
2014-08	5.32	-0.41	
2014-09	5.49	-0.39	
2014-10	5.17	-0.43	
2014-11	5.21	-0.42	
2014-12	6.02	-0.33	
2015-01	6.62	-0.27	
2015-02	5.89	-0.35	
2015-03	6.25	-0.31	
2015-04	7.23	-0.2	
2015-05	7.6	-0.15	
2015-06	7.45	-0.17	
2015-07	6.89	-0.23	
2015-08	5.57	-0.37	
2015-09	4.93	-0.44	
2015-10	5.1	-0.42	
2015-11	5.15	-0.4	
2015-12	4.98	-0.42	
2016-01	4.55	-0.46	
2016-02	4.38	-0.47	
2016-03	4.62	-0.42	
2016-04	4.92	-0.37	
2016-05	4.72	-0.39	
2016-06	4.73	-0.37	
2016-07	4.82	-0.35	
2016-08	4.92	-0.34	
2016-09	4.89	-0.33	
2016-10	4.98	-0.31	
2016-11	5.02	-0.3	
2016-12	5.47	-0.23	
2017-01	5.87	-0.17	
2017-02	5.85	-0.17	
2017-03	5.66	-0.2	
2017-04	5.85	-0.17	
2017-05	5.87	-0.17	
2017-06	6.03	-0.14	
2017-07	6.13	-0.12	
2017-08	6.03	-0.13	
2017-09	5.93	-0.14	
2017-10	5.88	-0.14	
2017-11	6.11	-0.1	
2017-12	6.03	-0.1	
2018-01	7.06	0.06	
2018-02	6.77	0.02	
2018-03	6.53	0	
2018-04	6.74	0.04	
2018-05	7.09	0.1	
2018-06	6.47	0.01	
2018-07	6.4	0.01	
2018-08	6.63	0.05	
2018-09	6.84	0.09	
2018-10	6.39	0.02	
2018-11	6.06	-0.03	
2018-12	5.76	-0.07	
2019-01	5.36	-0.13	
2019-02	5.88	-0.04	
2019-03	5.94	-0.03	
2019-04	5.84	-0.04	
2019-05	5.42	-0.11	
2019-06	5.37	-0.11	
2019-07	5.3	-0.12	
2019-08	5.01	-0.16	
2019-09	5.11	-0.14	
2019-10	5	-0.15	
2019-11	4.93	-0.16	
2019-12	5	-0.15	
2020-01	5.14	-0.12	
2020-02	4.7	-0.19	
2020-03	4.61	-0.2	
2020-04	4.5	-0.22	
2020-05	4.33	-0.24	
2020-06	4.08	-0.28	
2020-07	4.07	-0.28	
2020-08	4.03	-0.28	
2020-09	3.94	-0.3	
2020-10	3.92	-0.29	
2020-11	4.09	-0.26	
2020-12	4.07	-0.26	
2021-01	4.11	-0.25	
2021-02	4.27	-0.22	
2021-03	4.41	-0.19	
2021-04	4.32	-0.21	
2021-05	4.43	-0.18	
2021-06	4.48	-0.17	
2021-07	4.14	-0.23	
2021-08	4.04	-0.24	
2021-09	4.54	-0.15	
2021-10	4.43	-0.16	
2021-11	4.11	-0.22	
2021-12	4.21	-0.2	
2022-01	4.29	-0.19	
2022-02	4.38	-0.17	
2022-03	4.27	-0.19	
2022-04	4.32	-0.18	
2022-05	4.33	-0.18	
2022-06	4.22	-0.2	
2022-07	4.09	-0.22	
2022-08	4.15	-0.21	
2022-09	4.33	-0.18	
2022-10	4.28	-0.18	
2022-11	4.31	-0.18	
2022-12	4.44	-0.15	
2023-01	4.44	-0.15	
2023-02	4.55	-0.12	
2023-03	5.4	0.04	
2023-04	6.17	0.18	
2023-05	6.43	0.23	
2023-06	6.46	0.24	
2023-07	6.44	0.24	
2023-08	6.12	0.18	
2023-09	6.2	0.19	
2023-10	5.72	0.11	
2023-11	5.45	0.06	
2023-12	5.38	0.04	
2024-01	5.57	0.08	
2024-02	6.14	0.19	
2024-03	6.26	0.21	
2024-04	6.48	0.25	
2024-05	6.42	0.23	
2024-06	6.19	0.18	
2024-07	6.49	0.24	
2024-08	6.7	0.27	
2024-09	6.55	0.24	
2024-10	6.56	0.24	
2024-11	6.31	0.19	
2024-12	6.5	0.22	
2025-01	6.28	0.17	
