month	ct_avg_Tdx收盘价	人均持股
2011-03	34.95	528	
2011-06	21.23	2630	
2011-09	14.21	2696	
2011-12	12.02	2728	
2012-03	11.92	2682	
2012-06	10.44	2920	
2012-09	10.08	3037	
2012-12	10.73	2718	
2013-03	10.94	2915	
2013-06	10.28	3256	
2013-12	25.6	4757	
2014-03	42.19	9238	
2014-06	42.98	11444	
2014-09	44.98	11597	
2014-12	45.55	11610	
2015-06	51.6	3171	
2015-09	29.78	3771	
2015-12	50.76	2532	
2016-03	35.03	2865	
2016-09	19.06	4908	
2016-12	17.11	10415	
2017-02	18.42	10698	
2017-03	20.95	14124	
2017-06	25.37	14675	
2017-09	22.19	15518	
2017-12	20.91	30424	
2018-03	20.02	23528	
2018-06	12.34	20941	
2018-09	10.55	23695	
2018-12	11.29	24362	
2019-03	14.41	27011	
2019-06	12.9	29878	
2019-09	18.05	33747	
2019-12	24.96	31842	
2020-03	33.2	24148	
2020-06	39.01	25030	
2020-09	41.61	15915	
2020-12	28.8	7792	
2021-03	25.78	6843	
2021-06	25.22	8904	
2021-09	21.25	11490	
2021-12	24.92	13935	
2022-03	21.65	15600	
2022-06	21.9	12556	
2022-09	18.63	10994	
2022-12	17.36	11285	
2023-03	24.54	18594	
2023-06	33.49	20414	
2023-09	21.89	13092	
2023-12	22.13	11995	
2024-03	18.67	10178	
2024-06	13.58	8713	
2024-09	14.14	8943	
