month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2019-06	4.05	0.19	
2019-07	4.33	0.26	
2019-08	4.77	0.37	
2019-09	5.76	0.64	
2019-10	5.63	0.58	
2019-11	6.49	0.79	
2019-12	8	1.16	
2020-01	9.62	1.54	
2020-02	11.56	1.96	
2020-03	10.64	1.66	
2020-04	11.21	1.73	
2020-05	11.53	1.74	
2020-06	12.61	1.91	
2020-07	14.89	2.33	
2020-08	14.17	2.07	
2020-09	13.46	1.84	
2020-10	10.9	1.25	
2020-11	8.84	0.8	
2020-12	9.38	0.87	
2021-01	10.66	1.09	
2021-02	9.65	0.86	
2021-03	8.39	0.59	
2021-04	7.22	0.35	
2021-05	7.68	0.42	
2021-06	8.21	0.49	
2021-07	7.07	0.27	
2021-08	5.87	0.05	
2021-09	7	0.23	
2021-10	7.47	0.3	
2021-11	8.42	0.45	
2021-12	8.25	0.4	
2022-01	9.06	0.51	
2022-02	7.91	0.31	
2022-03	7.08	0.16	
2022-04	7.45	0.21	
2022-05	7.27	0.17	
2022-06	7.39	0.18	
2022-07	6.84	0.08	
2022-08	6.69	0.05	
2022-09	6.31	-0.02	
2022-10	5.14	-0.2	
2022-11	5.71	-0.12	
2022-12	5.97	-0.08	
2023-01	6.93	0.06	
2023-02	7.69	0.17	
2023-03	8.44	0.27	
2023-04	9.95	0.48	
2023-05	10.38	0.52	
2023-06	11.68	0.7	
2023-07	10.07	0.45	
2023-08	9.07	0.29	
2023-09	7.64	0.09	
2023-10	7.3	0.04	
2023-11	8.24	0.17	
2023-12	7.88	0.11	
2024-01	6.49	-0.08	
2024-02	6.41	-0.1	
2024-03	6.65	-0.06	
2024-04	6.02	-0.15	
2024-05	5.8	-0.18	
2024-06	5.02	-0.29	
2024-07	4.71	-0.33	
2024-08	4.89	-0.31	
2024-09	5.3	-0.25	
2024-10	6.26	-0.11	
2024-11	6.3	-0.11	
2024-12	6.29	-0.11	
2025-01	5.59	-0.21	
2025-02	6.02	-0.15	
