month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2013-03	0.6	34.6	
2013-04	0.57	-10.76	
2013-05	0.58	-28.9	
2013-06	0.58	-7.88	
2013-07	0.58	-28.38	
2013-08	0.6	22	
2013-09	0.6	36.23	
2013-10	1.05	76.98	
2013-11	1.47	97.87	
2013-12	1.44	88.8	
2014-01	1.94	99.06	
2014-02	2.64	98.44	
2014-03	2.42	89.63	
2014-04	1.93	67.26	
2014-05	2.12	71.65	
2014-06	2.44	85.94	
2014-07	2.63	85.99	
2014-08	2.49	78.4	
2014-09	2.55	80.44	
2014-10	2.58	81.89	
2014-11	2.09	22.14	
2014-12	2.53	35.29	
2015-01	2.57	50.54	
2015-02	3.06	81.07	
2015-03	3.34	93.87	
2015-04	3.34	91.03	
2015-05	7.27	98.93	
2015-06	7.9	89.12	
2015-07	4.96	65.41	
2015-08	5.44	63.18	
2015-09	4.56	34.6	
2015-10	6.2	65.02	
2015-11	7.31	80.78	
2015-12	7.77	84.16	
2016-01	5.6	45.49	
2016-02	5.69	21.55	
2016-03	5.5	1.9	
2016-04	5.56	-3.7	
2016-05	5.56	-24.75	
2016-06	5.56	-23.35	
2016-07	5.56	-19.39	
2016-08	5.98	-0.35	
2016-09	5.84	25.13	
2016-10	5.88	18.92	
2016-11	5.81	20.66	
2016-12	5.25	-32.79	
2017-01	5.15	-48.46	
2017-02	5.63	-38.34	
2017-03	6.43	26.05	
2017-04	6.25	51.49	
2017-05	7.05	82.81	
2017-06	7.82	92.82	
2017-07	7.26	80.61	
2017-08	7.05	69.84	
2017-09	6.83	45.37	
2017-10	7.24	63.34	
2017-11	6.64	27.68	
2017-12	6.45	-13.14	
2018-01	6.08	-37.66	
2018-02	6.09	-44.29	
2018-03	6.17	-44.6	
2018-04	4.78	-83.18	
2018-05	4.41	-88.76	
2018-06	3.8	-95.85	
2018-07	3.67	-91.84	
2018-08	3.27	-96.23	
2018-09	3.29	-89.15	
2018-10	3.21	-91.86	
2018-11	3.84	-51.74	
2018-12	3.55	-51.21	
2019-01	3.2	-73.86	
2019-02	3.87	-35.6	
2019-03	4.53	14.16	
2019-04	4.23	24.96	
2019-05	4.18	29.42	
2019-06	4.05	27.07	
2019-07	4.33	52.6	
2019-08	4.77	68.87	
2019-09	5.76	85.36	
2019-10	5.63	81.8	
2019-11	6.49	93.28	
2019-12	8	98.38	
2020-01	9.62	98.66	
2020-02	11.56	97.59	
2020-03	10.64	84.82	
2020-04	11.21	87.29	
2020-05	11.53	90.08	
2020-06	12.61	89.33	
2020-07	14.89	94.95	
2020-08	14.17	85.63	
2020-09	13.46	71.15	
2020-10	10.9	31.98	
2020-11	8.84	-4.85	
2020-12	9.38	-16.34	
2021-01	10.66	-13.35	
2021-02	9.65	-29.76	
2021-03	8.39	-48.37	
2021-04	7.22	-75.77	
2021-05	7.68	-77.33	
2021-06	8.21	-65.82	
2021-07	7.07	-84.98	
2021-08	5.87	-95.86	
2021-09	7	-76.43	
2021-10	7.47	-51.51	
2021-11	8.42	-16.52	
2021-12	8.25	-0.85	
2022-01	9.06	31.81	
2022-02	7.91	16.4	
2022-03	7.08	-29.54	
2022-04	7.45	-33.65	
2022-05	7.27	-45.87	
2022-06	7.39	-45.58	
2022-07	6.84	-65.73	
2022-08	6.69	-69.6	
2022-09	6.31	-82.91	
2022-10	5.14	-94.09	
2022-11	5.71	-83.08	
2022-12	5.97	-76.54	
2023-01	6.93	-33.71	
2023-02	7.69	7.59	
2023-03	8.44	34.32	
2023-04	9.95	59.73	
2023-05	10.38	74.82	
2023-06	11.68	94.2	
2023-07	10.07	74.49	
2023-08	9.07	46.78	
2023-09	7.64	3.79	
2023-10	7.3	-22.58	
2023-11	8.24	-16.68	
2023-12	7.88	-17.35	
2024-01	6.49	-62.42	
2024-02	6.41	-68.24	
2024-03	6.65	-71.3	
2024-04	6.02	-88.66	
2024-05	5.8	-91.52	
2024-06	5.02	-97.04	
2024-07	4.71	-96.85	
2024-08	4.89	-84.86	
2024-09	5.3	-64.94	
2024-10	6.26	-23.86	
2024-11	6.3	-3.02	
2024-12	6.29	14.89	
2025-01	5.59	-16.96	
2025-02	6.02	-3.03	
