month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2008-11	5.59	-81.73	
2008-12	8.22	-51.36	
2009-01	9.84	-29.94	
2009-02	11.3	-4.2	
2009-03	11.01	6.53	
2009-04	11.08	20.54	
2009-05	10.9	9.28	
2009-06	11.94	47.52	
2009-07	11.75	56.17	
2009-08	10.97	41.63	
2009-09	11.57	26.99	
2009-10	13.68	73.49	
2009-11	14.01	81.8	
2009-12	12.89	60.64	
2010-01	14.07	81.88	
2010-02	12.8	61.37	
2010-03	13.89	82.07	
2010-04	14.14	84.31	
2010-05	11.52	19.22	
2010-06	11.15	-19.88	
2010-07	10.9	-36.57	
2010-08	13.2	-4.89	
2010-09	14.9	34.63	
2010-10	14.55	44.64	
2010-11	18.39	73.94	
2010-12	17.85	85.27	
2011-01	18.33	85.85	
2011-02	21.27	95.59	
2011-03	20.75	89.4	
2011-04	19.57	78.34	
2011-05	17.32	39.96	
2011-06	13.39	3.7	
2011-07	11.34	-34.52	
2011-08	9.97	-60.33	
2011-09	8.71	-74.49	
2011-10	8.15	-83.87	
2011-11	8.97	-72	
2011-12	8.59	-81.51	
2012-01	7.36	-85	
2012-02	6.83	-90.45	
2012-03	7.11	-85.38	
2012-04	6.66	-91.35	
2012-05	6.82	-88.22	
2012-06	6.58	-91.03	
2012-07	6.17	-96.63	
2012-08	6.12	-89.87	
2012-09	6.16	-84.96	
2012-10	5.96	-91.41	
2012-11	5.58	-99.11	
2012-12	5.24	-95.01	
2013-03	6.19	-67.68	
2013-04	5.58	-82.74	
2013-05	5.61	-80.2	
2013-06	5.1	-86.55	
2013-07	4.85	-90.92	
2013-08	5.25	-73.3	
2013-09	5.89	-34.63	
2013-10	6.51	2.88	
2013-11	6.57	26.06	
2013-12	5.86	14.61	
2014-01	5.52	-22.11	
2014-02	6.2	28.57	
2014-03	6.82	63.82	
2014-09	14.11	90.25	
2014-10	17.1	93.65	
2014-11	17.2	92.81	
2014-12	14.98	75.85	
2015-01	16.72	81.65	
2015-02	22.16	93.45	
2015-03	25.85	95.44	
2015-04	29.17	96.33	
2015-05	31.32	94.24	
2015-06	32.09	91.62	
2015-07	22.77	55.22	
2015-08	29.96	72.41	
2015-09	27.98	57.95	
2015-10	33.3	85.45	
2015-11	37.69	88.99	
2015-12	36.7	84.86	
2016-01	28.42	45.4	
2016-02	29.15	21.91	
2016-03	34.43	53.22	
2016-04	35.89	73.39	
2016-05	33.12	49.32	
2016-06	39.06	71.92	
2016-07	39.85	84.31	
2016-08	37.01	67.97	
2016-09	34.79	38.08	
2016-10	34.9	15.07	
2016-11	33.64	-1.64	
2016-12	31.56	-28.53	
2017-01	31.14	-41.47	
2017-02	30.64	-57.89	
2017-03	32.56	-38.12	
2017-04	33.26	-23.96	
2017-05	28.18	-73.75	
2017-06	29.86	-75.69	
2017-07	33.13	-28.02	
2017-08	32.43	-14.44	
2017-09	32.72	-11.39	
2017-10	30.82	-25.52	
2017-11	28.51	-60.55	
2017-12	21.92	-88.01	
2018-01	21.81	-90.1	
2018-02	19.55	-94.82	
2018-03	21.5	-79.91	
2018-04	19.5	-88.19	
2018-05	17.38	-96.35	
2018-06	14.91	-97.95	
2018-07	13.61	-94.15	
2018-08	13.08	-95.23	
2018-09	13.53	-82.75	
2018-10	12.14	-93.05	
2018-11	12.67	-86.73	
2018-12	12.04	-96.03	
2019-01	12.18	-84.29	
2019-02	15.16	-37.68	
2019-03	17.97	13.14	
2019-04	16.14	22.66	
2019-05	13.31	-14.46	
2019-06	13.5	-23.36	
2019-07	13.08	-43.4	
2019-08	12.28	-50.98	
2019-09	13.46	-32.37	
2019-10	12.38	-55.8	
2019-11	12.18	-68.03	
2019-12	13.19	-49.55	
2020-01	17.67	18.08	
2020-02	25	63.39	
2020-03	19.72	67.33	
2020-04	20.57	75.08	
2020-05	25.29	92.21	
2020-06	28.99	91.65	
2020-07	27.58	84.94	
2020-08	25.78	72.66	
2020-09	23.26	44.64	
2020-10	25.66	53.63	
2020-11	28.64	79	
2020-12	33.44	88.82	
2021-01	40.25	94.64	
2021-02	38.84	89.23	
2021-03	36.65	77.79	
2021-04	35.13	61.95	
2021-05	33.15	41.57	
2021-06	36.98	57.87	
2021-07	51.3	88.51	
2021-08	55.41	91.76	
2021-09	52.89	85.76	
2021-10	52.17	76.9	
2021-11	60.6	94.36	
2021-12	57.11	81.06	
2022-01	44.21	27.68	
2022-02	41.01	-4.24	
2022-03	36.61	-24.05	
2022-04	28.58	-49.25	
2022-05	31.87	-50.14	
2022-06	44.7	-19.56	
2022-07	43.86	-11.05	
2022-08	39.24	-35.56	
2022-09	33.04	-69.17	
2022-10	32.51	-72.99	
2022-11	33.16	-75.08	
2022-12	31.15	-87.3	
2023-01	30.8	-83.65	
2023-02	31.23	-75.09	
2023-03	29.12	-87	
2023-04	28.31	-91.64	
2023-05	27.89	-91.34	
2023-06	26.7	-92.86	
2023-07	26.97	-89.29	
2023-08	25.62	-89.79	
2023-09	23.66	-97.86	
2023-10	22.88	-96.22	
2023-11	23.05	-88.8	
2023-12	21.16	-97.62	
2024-01	20.08	-96.63	
2024-02	18.52	-95.15	
2024-03	20.17	-78.7	
2024-04	19.3	-81.83	
2024-05	20.1	-74.51	
2024-06	19.73	-66.35	
2024-07	18.77	-84.01	
2024-08	18.62	-90.22	
2024-09	18.95	-84.45	
2024-10	22.4	-7.99	
2024-11	23.78	33.72	
2024-12	22.14	35.11	
2025-01	20.65	21.31	
