month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2016-08	15.56	15.38	-0.65	-69.8	1.03	51.94	
2016-09	15.07	14.9	-0.65	-71.47	0.93	60.71	
2016-10	15.01	14.83	-0.65	-62.22	0.89	59.54	
2016-11	14.24	14.08	-0.67	-81.78	0.76	39.65	
2016-12	13.58	13.42	-0.68	-84.13	0.65	5.28	
2017-01	13.5	13.34	-0.68	-83.68	0.62	-24.75	
2017-02	14.46	14.29	-0.66	-56.85	0.71	1.39	
2017-03	15.97	15.79	-0.62	-12.93	0.85	54.43	
2017-04	16.83	16.64	-0.6	8.58	0.92	76.79	
2017-05	18.03	17.83	-0.57	40.67	1.01	89.87	
2017-06	21.67	21.5	-0.48	58.12	1.37	97.32	
2017-07	23.83	23.67	-0.43	76.96	1.55	97.75	
2017-08	24.37	24.21	-0.41	79.89	1.54	92.86	
2017-09	24.77	24.6	-0.4	79.51	1.52	88.1	
2017-10	26.06	25.88	-0.37	86.29	1.59	93.33	
2017-11	27.74	27.54	-0.32	89.08	1.68	94.36	
2017-12	23.97	23.8	-0.41	57.48	1.27	60.04	
2018-01	24.7	24.53	-0.39	50.04	1.29	50.16	
2018-02	26.71	26.52	-0.34	74.11	1.42	74.17	
2018-03	27.66	27.47	-0.31	82.43	1.44	82.39	
2018-04	23.88	23.72	-0.4	32	1.07	32.29	
2018-05	24.5	24.47	-0.37	11.08	1.09	13.43	
2018-06	22.92	22.95	-0.41	-16.43	0.93	-12.99	
2018-07	19.92	19.95	-0.48	-47.73	0.65	-46.23	
2018-08	15.97	15.99	-0.57	-79	0.31	-78.34	
2018-09	14.91	14.93	-0.6	-86.94	0.21	-86.51	
2018-10	12.32	12.34	-0.66	-93.16	-0.01	-93.06	
2018-11	13.13	13.15	-0.64	-82.83	0.05	-82.75	
2018-12	12.58	12.6	-0.65	-89.42	0	-89.2	
2019-01	12.09	12.11	-0.66	-89.77	-0.05	-89.77	
2019-02	15.36	15.38	-0.55	-53.51	0.2	-53.45	
2019-03	16.87	16.89	-0.5	-20.58	0.3	-20.58	
2019-04	16.87	16.92	-0.49	-3.32	0.29	-2.55	
2019-05	13.44	13.54	-0.59	-36.03	0.02	-34.6	
2019-06	13.4	13.49	-0.58	-49.44	0.01	-48.4	
2019-07	14.98	15.09	-0.52	-20.3	0.12	-18.83	
2019-08	15.96	16.07	-0.48	16.11	0.19	17.94	
2019-09	17.62	17.74	-0.41	48.88	0.3	50.45	
2019-10	16	16.25	-0.46	45.31	0.18	46.63	
2019-11	17.41	17.53	-0.41	61.1	0.26	62.2	
2019-12	18.42	18.55	-0.37	67.9	0.32	68.06	
2020-01	21.33	21.48	-0.26	83.76	0.51	84.65	
2020-02	20.47	20.62	-0.29	82.68	0.43	83.3	
2020-03	17.93	18.05	-0.37	52.56	0.24	52.92	
2020-04	16.65	16.77	-0.41	7.82	0.14	8.84	
2020-05	16.4	16.56	-0.41	-1.98	0.12	-0.99	
2020-06	17.98	18.25	-0.35	8.48	0.22	12.1	
2020-07	20.71	21.03	-0.24	59.94	0.39	61.92	
2020-08	22.67	23.02	-0.16	80.1	0.51	81.25	
2020-09	21.45	21.78	-0.2	74.8	0.41	75.65	
2020-10	21.36	21.69	-0.2	71.26	0.39	71.6	
2020-11	22.3	22.64	-0.16	78.4	0.44	78.53	
2020-12	20.25	20.56	-0.23	41.54	0.29	42.2	
2021-01	23.89	24.26	-0.09	66.25	0.51	66.43	
2021-02	22.86	23.21	-0.12	81.79	0.43	81.91	
2021-03	22.59	22.93	-0.12	71.2	0.4	71.82	
2021-04	24.71	25.09	-0.04	89.97	0.52	89.92	
2021-05	23	23.56	-0.09	71.87	0.41	75.25	
2021-06	21.71	22.3	-0.13	29.85	0.33	35.25	
2021-07	21.17	21.74	-0.14	0.97	0.29	4.67	
2021-08	21.34	21.91	-0.12	-15.99	0.29	-12.17	
2021-09	23.5	24.13	-0.03	26.25	0.42	32.95	
2021-10	23.03	23.66	-0.04	39.9	0.38	45.26	
2021-11	24.36	25.02	0.02	60.03	0.45	64.98	
2021-12	24.66	25.33	0.04	78.69	0.46	81.95	
2022-01	21.17	21.74	-0.1	19.41	0.25	23.59	
2022-02	19.15	19.67	-0.17	-32.7	0.13	-28.91	
2022-03	17.41	17.63	-0.24	-67.38	0.01	-70.11	
2022-04	16.28	16.73	-0.28	-81.95	-0.04	-83.55	
2022-05	15.49	15.91	-0.31	-91.78	-0.09	-93.61	
2022-06	16.07	16.79	-0.28	-82.27	-0.04	-77.64	
2022-07	15.3	15.99	-0.31	-89.46	-0.09	-87.76	
2022-08	14.82	15.49	-0.33	-94.84	-0.12	-94.6	
2022-09	13.9	14.52	-0.36	-99.62	-0.17	-99.32	
2022-10	12.05	12.59	-0.45	-97.82	-0.28	-97.94	
2022-11	12.11	12.65	-0.44	-92.9	-0.28	-92.94	
2022-12	11.99	12.52	-0.44	-90.75	-0.29	-90.79	
2023-01	12	12.53	-0.44	-88.62	-0.29	-88.62	
2023-02	13.45	14.05	-0.37	-50.72	-0.21	-50.58	
2023-03	18.52	19.34	-0.12	2.99	0.09	3.88	
2023-04	24.69	25.8	0.17	44.17	0.44	45.11	
2023-05	21.58	22.55	0.02	49.73	0.25	50.8	
2023-06	20.5	21.64	-0.03	61.16	0.19	64.46	
2023-07	21.26	22.49	0.02	70.54	0.23	73.68	
2023-08	20.79	21.98	0	56.75	0.2	58.5	
2023-09	21.01	22.22	0.02	47.41	0.21	50.58	
2023-10	21.36	22.59	0.05	62.45	0.22	65.49	
2023-11	20.49	21.82	0.01	37.38	0.17	42.53	
2023-12	18.78	20.15	-0.06	-14.24	0.08	-9.18	
2024-01	16.91	18.14	-0.15	-42.09	-0.03	-37.42	
2024-02	17.42	18.69	-0.11	-45.22	0	-42.03	
2024-03	19.47	20.89	0	-19.22	0.11	-13.26	
2024-04	17.84	19.14	-0.08	-48.39	0.02	-44.33	
2024-05	17.29	18.71	-0.1	-65.89	-0.01	-63.04	
2024-06	16.08	17.63	-0.15	-81.16	-0.07	-78.06	
2024-07	14.83	16.26	-0.21	-87.11	-0.14	-84.63	
2024-08	13.73	15.05	-0.26	-93.22	-0.21	-92.01	
2024-09	14.14	15.58	-0.24	-84.44	-0.18	-82.75	
2024-10	16.53	18.36	-0.11	-48.11	-0.04	-41.52	
2024-11	16.93	18.81	-0.09	-21.94	-0.02	-12.59	
2024-12	16.6	18.44	-0.11	-10.63	-0.04	-5.27	
2025-01	14.92	16.57	-0.2	-43.93	-0.14	-37.8	
