month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2022-05	7.74	0.59	
2022-06	8.46	0.71	
2022-07	8.88	0.76	
2022-08	8.24	0.61	
2022-09	8.24	0.59	
2022-10	7.27	0.39	
2022-11	7.28	0.37	
2022-12	8.19	0.52	
2023-01	8.31	0.52	
2023-02	8.19	0.48	
2023-03	7.9	0.41	
2023-04	7.59	0.34	
2023-05	6.8	0.19	
2023-06	6.2	0.08	
2023-07	5.71	-0.01	
2023-08	5.37	-0.08	
2023-09	4.89	-0.17	
2023-10	4.63	-0.21	
2023-11	4.77	-0.19	
2023-12	4.52	-0.24	
2024-01	4.4	-0.26	
2024-02	4.79	-0.2	
2024-03	5.07	-0.16	
2024-04	4.76	-0.21	
2024-05	4.73	-0.22	
2024-06	4.47	-0.27	
2024-07	4.4	-0.28	
2024-08	4.46	-0.28	
2024-09	4.79	-0.23	
2024-10	5.74	-0.08	
2024-11	5.83	-0.07	
2024-12	5.99	-0.05	
2025-01	5.46	-0.14	
