month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2011-03	7.48	0.32	
2011-04	7.51	0.34	
2011-05	7.48	0.35	
2011-06	7.05	0.29	
2011-07	7.23	0.33	
2011-08	6.67	0.24	
2011-09	6.78	0.26	
2011-10	6.32	0.19	
2011-11	6.59	0.25	
2011-12	5.42	0.04	
2012-01	4.14	-0.2	
2012-02	5.17	0.01	
2012-03	5.03	-0.02	
2012-04	5.01	-0.02	
2012-05	4.98	-0.03	
2012-06	4.99	-0.02	
2012-07	4.85	-0.05	
2012-08	4.58	-0.1	
2012-09	5.39	0.05	
2012-10	5.49	0.07	
2012-11	5.75	0.12	
2012-12	5.88	0.15	
2013-01	6.27	0.22	
2013-02	6.26	0.22	
2013-03	6.81	0.32	
2013-04	9.61	0.84	
2013-05	9.07	0.72	
2013-06	8	0.51	
2013-07	7.13	0.33	
2013-08	7.86	0.46	
2013-09	8.97	0.65	
2013-10	8.13	0.48	
2013-11	8.6	0.55	
2013-12	8.16	0.45	
2014-01	7.06	0.25	
2014-02	8.14	0.42	
2014-03	9.59	0.65	
2014-04	7.98	0.35	
2014-05	7.34	0.24	
2014-06	7.33	0.22	
2014-07	7.76	0.28	
2014-08	8.15	0.33	
2014-09	9	0.45	
2014-10	9.01	0.43	
2014-11	9.39	0.48	
2014-12	8.73	0.36	
2015-01	8.32	0.28	
2015-02	8.52	0.3	
2015-03	11.05	0.66	
2015-04	12.71	0.88	
2015-05	13.83	1.01	
2015-06	16.29	1.32	
2015-12	17.79	1.48	
2016-01	12.25	0.69	
2016-02	14.14	0.92	
2016-03	13.61	0.84	
2016-04	13.49	0.81	
2016-05	12.07	0.61	
2016-06	13.06	0.73	
2016-07	13.74	0.81	
2016-08	13.23	0.73	
2016-09	12.63	0.65	
2016-10	12.84	0.67	
2016-11	12.88	0.66	
2016-12	11.91	0.53	
2017-01	11.41	0.46	
2017-02	11.81	0.5	
2017-03	12.09	0.53	
2017-04	11.99	0.5	
2017-05	10.72	0.33	
2017-06	10.08	0.24	
2017-07	10.33	0.26	
2017-08	12.2	0.47	
2017-09	13.76	0.63	
2017-10	14.06	0.65	
2017-11	13.71	0.58	
2017-12	13.26	0.51	
2018-01	12.29	0.39	
2018-08	6.8	-0.23	
2018-09	5.9	-0.34	
2018-10	5.32	-0.4	
2018-11	5.53	-0.38	
2018-12	5.13	-0.42	
2019-01	4.87	-0.45	
2019-02	5.07	-0.43	
2019-03	6.12	-0.31	
2019-04	6.39	-0.27	
2019-05	5.14	-0.41	
2019-06	4.9	-0.44	
2019-07	4.88	-0.44	
2019-08	4.36	-0.49	
2019-09	4.37	-0.49	
2019-10	4.12	-0.52	
2019-11	3.91	-0.54	
2019-12	4.09	-0.52	
2020-01	4.69	-0.45	
2020-02	4.75	-0.44	
2020-03	5.49	-0.35	
2020-04	4.87	-0.42	
2020-05	5.07	-0.39	
2020-06	5.14	-0.39	
2020-07	7.1	-0.15	
2020-08	7.4	-0.11	
2020-09	8.84	0.06	
2020-10	7.61	-0.09	
2020-11	7.04	-0.16	
2020-12	6.62	-0.21	
2021-01	6.43	-0.23	
2021-02	7.3	-0.13	
2021-03	8.66	0.03	
2021-04	9.48	0.12	
2021-05	10.85	0.27	
2021-06	11.24	0.31	
2021-07	10.43	0.21	
2021-08	11.26	0.29	
2021-09	11.61	0.32	
2021-10	9.93	0.13	
2021-11	8.54	-0.04	
2021-12	7.32	-0.18	
2022-01	4.07	-0.54	
2022-02	3.97	-0.55	
2022-03	3.73	-0.58	
2022-04	3.74	-0.57	
2022-05	3.43	-0.61	
2022-06	3.3	-0.62	
2022-07	3.19	-0.63	
2022-08	3.37	-0.61	
2022-09	3.68	-0.57	
2022-10	4.07	-0.52	
2022-11	4.22	-0.5	
2022-12	4.9	-0.42	
2023-01	4.79	-0.43	
2023-02	4.46	-0.47	
2023-03	4.26	-0.49	
2023-04	4.7	-0.44	
2023-05	4.33	-0.48	
2023-06	4.19	-0.49	
2023-07	4.12	-0.5	
2023-08	4.12	-0.5	
2023-09	4.01	-0.51	
2023-10	3.74	-0.54	
2023-11	3.83	-0.52	
2023-12	3.85	-0.52	
2024-01	3.56	-0.55	
2024-02	3.69	-0.53	
2024-03	3.64	-0.54	
2024-04	3.45	-0.56	
2024-05	3.51	-0.55	
2024-06	3.31	-0.57	
2024-07	3.27	-0.57	
2024-08	3.33	-0.55	
2024-09	3.16	-0.57	
2024-10	3.45	-0.52	
2024-11	3.87	-0.45	
2024-12	3.91	-0.44	
2025-01	3.62	-0.48	
