month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2004-08	0.52	-83.92	
2004-09	0.55	-70.9	
2004-10	0.48	-80.58	
2004-11	0.46	-83.73	
2004-12	0.42	-90.84	
2005-01	0.39	-90.94	
2005-02	0.36	-94.37	
2005-03	0.35	-94.53	
2005-04	0.29	-96.73	
2005-05	0.19	-99.05	
2005-06	0.18	-92.82	
2005-07	0.14	-97.87	
2005-08	0.17	-80.32	
2005-09	0.23	-51.58	
2005-10	0.19	-57.64	
2005-11	0.21	-41.07	
2005-12	0.19	-48.62	
2006-01	0.19	-53.52	
2006-02	0.18	-62.97	
2006-03	0.18	-67.63	
2006-04	0.17	-74.69	
2006-05	0.21	-32.84	
2006-06	0.27	36.2	
2006-07	0.26	52.81	
2006-08	0.23	39.75	
2006-09	0.26	57.61	
2006-10	0.27	65.08	
2006-11	0.29	80.36	
2006-12	0.33	82.53	
2007-01	0.42	96.38	
2007-02	0.44	95	
2007-03	0.44	90.14	
2007-04	1.18	92.94	
2007-05	1.76	97.57	
2007-06	1.42	82.01	
2007-07	1.06	66.36	
2007-08	1.5	84.71	
2007-09	1.53	84.6	
2007-10	1.78	89.44	
2007-11	1.41	59.58	
2007-12	1.48	57.9	
2008-01	1.58	71.63	
2008-02	1.48	38.27	
2008-03	1.35	15.9	
2008-04	1.02	-34.95	
2008-05	1.01	-44.51	
2008-06	0.79	-65.22	
2008-07	0.64	-81.56	
2008-08	0.53	-90.01	
2008-09	0.43	-93.19	
2008-10	0.41	-89.6	
2008-11	0.33	-95.36	
2008-12	0.38	-79	
2009-01	0.4	-69.82	
2009-02	0.49	-42.41	
2009-03	0.54	-20.5	
2009-04	0.81	18.54	
2009-05	0.99	41.62	
2009-06	1.01	54.51	
2009-07	1.12	74.81	
2009-08	1.06	71.68	
2009-09	1.01	59.86	
2009-10	1.05	55.75	
2009-11	1.35	89.37	
2009-12	1.38	90.26	
2010-01	1.51	96.92	
2010-02	1.83	98.57	
2010-03	2.1	97.36	
2010-04	1.62	68.71	
2010-05	1.17	22.63	
2010-06	1.15	2.91	
2010-07	1.22	-5.64	
2010-08	1.43	7.18	
2010-09	1.34	-3.43	
2010-10	1.24	-27.57	
2010-11	1.32	-15.34	
2010-12	1.3	-22.86	
2011-01	1.25	-44.24	
2011-02	1.23	-53.39	
2011-03	1.29	-27.52	
2011-04	1.29	-20.53	
2011-05	1.29	-15.6	
2011-06	1.21	-71.26	
2011-07	1.24	-61.86	
2011-08	1.14	-87.34	
2011-09	1.17	-83.21	
2011-10	1.09	-94.31	
2011-11	1.14	-83.85	
2011-12	0.93	-94.4	
2012-01	0.7	-94.35	
2012-02	0.89	-80.76	
2012-03	0.87	-80.16	
2012-04	0.86	-77.73	
2012-05	0.86	-71.14	
2012-06	0.86	-62.28	
2012-07	0.83	-74.31	
2012-08	0.81	-80.2	
2012-09	0.93	-16.52	
2012-10	0.94	7.44	
2012-11	0.99	30.03	
2012-12	1.01	46.26	
2013-01	1.08	69.29	
2013-02	1.08	77.08	
2013-03	1.17	88.18	
2013-04	1.65	92.01	
2013-05	1.56	88.03	
2013-06	1.38	74.37	
2013-07	1.23	47.4	
2013-08	1.35	54.95	
2013-09	1.54	78.99	
2013-10	1.4	62.5	
2013-11	1.48	64.75	
2013-12	1.4	53.98	
2014-01	1.21	-5.53	
2014-02	1.4	-1.4	
2014-03	1.65	54.25	
2014-04	1.37	35.54	
2014-05	1.26	-18.17	
2014-06	1.26	-39.55	
2014-07	1.34	-26.55	
2014-08	1.4	6.38	
2014-09	1.55	42.26	
2014-10	1.54	56.25	
2014-11	1.6	75.98	
2014-12	1.48	59.32	
2015-01	1.41	15.36	
2015-02	1.45	18.87	
2015-03	1.88	75.08	
2015-04	2.16	94.64	
2015-05	2.35	95.58	
2015-06	2.77	97.53	
2015-07	2.77	91.85	
2015-08	2.77	86.82	
2015-09	2.77	83.75	
2015-10	2.77	78.26	
2015-11	2.77	72.45	
2015-12	2.87	78.03	
2016-01	2.08	13.35	
2016-02	2.4	-8.21	
2016-03	2.31	-26.01	
2016-04	2.3	-34.15	
2016-05	2.04	-62.63	
2016-06	2.15	-59.2	
2016-07	2.34	-26.57	
2016-08	2.25	-27.56	
2016-09	2.15	-55.89	
2016-10	2.18	-63.45	
2016-11	2.19	-59.5	
2016-12	2.02	-87.05	
2017-01	1.94	-91.22	
2017-02	2.01	-80.31	
2017-03	2.06	-64.79	
2017-04	2.04	-56.89	
2017-05	1.82	-88.97	
2017-06	1.71	-91.15	
2017-07	1.76	-87.54	
2017-08	2.07	-35.29	
2017-09	2.34	13.39	
2017-10	2.39	37.81	
2017-11	2.33	49.35	
2017-12	2.26	53.7	
2018-01	2.03	14.94	
2018-02	1.9	-20.72	
2018-03	1.9	-36.53	
2018-04	1.9	-48.56	
2018-05	1.9	-52.31	
2018-06	1.9	-53.44	
2018-07	1.9	-52.96	
2018-08	1.41	-80.16	
2018-09	1	-96.19	
2018-10	0.9	-96.87	
2018-11	0.94	-86.12	
2018-12	0.87	-96.07	
2019-01	0.83	-92.94	
2019-02	0.86	-85.3	
2019-03	1.04	-48.51	
2019-04	1.09	-25.47	
2019-05	0.87	-53.48	
2019-06	0.83	-60.95	
2019-07	0.83	-70.96	
2019-08	0.74	-85.43	
2019-09	0.74	-85.58	
2019-10	0.7	-92.21	
2019-11	0.66	-94.77	
2019-12	0.7	-81.78	
2020-01	0.8	-42.63	
2020-02	0.81	-23.03	
2020-03	0.93	17.05	
2020-04	0.83	11.61	
2020-05	0.86	12.85	
2020-06	0.87	34.64	
2020-07	1.21	71.2	
2020-08	1.26	86.99	
2020-09	1.5	94.68	
2020-10	1.29	79.41	
2020-11	1.2	61.27	
2020-12	1.13	38.16	
2021-01	1.09	16.16	
2021-02	1.24	38.27	
2021-03	1.47	68.75	
2021-04	1.61	82.4	
2021-05	1.84	93.55	
2021-06	1.91	90.01	
2021-07	1.77	77.52	
2021-08	1.91	91.64	
2021-09	1.97	87.1	
2021-10	1.69	51.56	
2021-11	1.45	4.26	
2021-12	1.81	6.02	
2022-01	2.02	53.9	
2022-02	1.97	62.5	
2022-03	1.83	39.83	
2022-04	1.86	42.29	
2022-05	1.71	-9.49	
2022-06	1.64	-39.5	
2022-07	1.59	-60.08	
2022-08	1.68	-48.56	
2022-09	1.83	14.16	
2022-10	2.02	42.46	
2022-11	2.1	61.97	
2022-12	2.44	82.87	
2023-01	2.38	80.02	
2023-02	2.22	70.89	
2023-03	2.12	48.91	
2023-04	2.34	76.27	
2023-05	2.16	42.95	
2023-06	2.08	10.09	
2023-07	2.05	-12.07	
2023-08	2.05	-15.92	
2023-09	1.99	-43.62	
2023-10	1.86	-64.65	
2023-11	1.9	-69.07	
