month	ct_avg_前复权价格	人均持股
2020-02	1.78	995	
2020-03	1.88	1929	
2020-06	1.98	1903	
2020-09	1.86	2230	
2020-12	2.36	2654	
2021-03	2.14	2378	
2021-06	2.34	2566	
2021-09	2.02	2276	
2021-12	1.97	2550	
2022-03	1.62	2547	
2022-06	1.8	2871	
2022-09	1.8	3302	
2022-12	1.75	3389	
2023-03	1.98	31843	
2023-06	1.87	39809	
2023-09	1.94	44573	
2023-12	1.75	41131	
2024-03	1.9	43853	
2024-06	2.23	57284	
2024-09	1.83	51062	
