month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2019-12	6.4	61.61	
2020-01	7.12	81.03	
2020-02	8.82	97.19	
2020-03	9.73	92.69	
2020-04	9.78	92.05	
2020-05	10.41	90.72	
2020-06	9.79	79.55	
2020-07	10.35	83.54	
2020-08	9.01	43.58	
2020-09	7.58	-0.37	
2020-10	7.26	-22.99	
2020-11	6.88	-37.25	
2020-12	6.74	-47.87	
2021-01	7.72	-27.46	
2021-02	6.85	-53.45	
2021-03	6.16	-75.08	
2021-04	5.16	-91.71	
2021-05	4.99	-87.6	
2021-06	5.94	-68.07	
2021-07	6.99	-25.97	
2021-08	6.38	-25.85	
2021-09	5.81	-59.24	
2021-10	5.65	-69.31	
2021-11	6.8	-7.99	
2021-12	6.87	23.99	
2022-01	7.19	43.56	
2022-02	7.07	50	
2022-03	6.2	14.28	
2022-04	5.75	-27.87	
2022-05	5.86	-34.87	
2022-06	5.89	-47.66	
2022-07	5.67	-71.9	
2022-08	5.69	-68.05	
2022-09	5.08	-95.02	
2022-10	4.72	-97.04	
2022-11	4.86	-85.59	
2022-12	4.69	-93.75	
2023-01	4.72	-86.38	
2023-02	5.16	-50.85	
2023-03	5.38	-28.03	
2023-04	5.68	13.16	
2023-05	4.75	-32.86	
2023-06	4.9	-43.93	
2023-07	4.94	-48.85	
2023-08	4.51	-67.31	
2023-09	4.27	-76.83	
2023-10	4.27	-76.68	
2023-11	4.71	-50	
2023-12	4.48	-62.12	
2024-01	3.9	-87.38	
2024-02	3.7	-88.58	
2024-03	5.45	-21.17	
2024-04	5.79	31.16	
2024-05	5.76	52.32	
2024-06	6.57	75.89	
2024-07	7.37	89.56	
2024-08	6.82	80.44	
2024-09	6.08	54.37	
2024-10	7.05	76.79	
2024-11	6.71	68.62	
2024-12	7.09	54.02	
2025-01	8.1	89.23	
