month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2010-03	11.63	-24.84	
2010-04	11.57	-39.5	
2010-05	9.97	-67.82	
2010-06	9.22	-83.09	
2010-07	8.93	-82.75	
2010-08	9.82	-67.78	
2010-09	9.7	-64.68	
2010-10	12.28	-10.66	
2010-11	11.84	14.41	
2010-12	10.85	2.15	
2011-01	10.51	-17.55	
2011-02	10.49	-31.49	
2011-03	11.07	8.04	
2011-04	10.96	21.47	
2011-05	10.14	-27.95	
2011-06	9.72	-55.48	
2011-07	10.53	-31.33	
2011-08	10.02	-48.56	
2011-09	9.28	-86.1	
2011-10	9.08	-91.24	
2011-11	9.75	-68.02	
2011-12	8.85	-92.09	
2012-01	9.3	-76.37	
2012-02	9.72	-45.31	
2012-03	9.36	-45.37	
2012-04	9.19	-74.05	
2012-05	9.32	-56.34	
2012-06	8.33	-86.61	
2012-07	7.62	-95.05	
2012-08	7.42	-94.84	
2012-09	6.9	-96.52	
2012-10	7.11	-85.52	
2012-11	6.96	-88.6	
2012-12	7.34	-69.05	
2013-01	7.84	-27.32	
2013-02	7.93	-10.24	
2013-03	7.32	-40.35	
2013-04	6.94	-62.1	
2013-05	6.72	-71.87	
2013-06	5.79	-85.24	
2013-07	4.9	-94.6	
2013-08	5.26	-82.02	
2013-09	5.45	-72.79	
2013-10	5.31	-78.42	
2013-11	5.23	-79.12	
2013-12	5.04	-74.55	
2014-01	4.44	-95.37	
2014-02	4.44	-88.9	
2014-03	4.28	-92.98	
2014-04	4.24	-91.88	
2014-05	4.17	-93.48	
2014-06	3.99	-97.28	
2014-07	4.09	-83.07	
2014-08	4.38	-45.66	
2014-09	4.54	-15.94	
2014-10	4.65	11.26	
2014-11	4.87	34.24	
2014-12	6.36	61.3	
2015-01	6.86	76.7	
2015-02	6.12	69.7	
2015-03	6.6	80.68	
2015-04	8.03	95.88	
2015-05	8.37	90.85	
2015-06	11.01	98.6	
2015-07	8.24	73.14	
2015-08	8.47	68.24	
2015-09	6.47	12.01	
2015-10	6.63	-2.63	
2015-11	6.58	-16.5	
2015-12	6.18	-38.08	
2016-01	5.36	-58.66	
2016-02	4.8	-67.98	
2016-03	5.17	-73.1	
2016-04	5.26	-68.35	
2016-05	4.81	-86.73	
2016-06	4.84	-83.79	
2016-07	5.53	-43.11	
2016-08	5.71	-9.16	
2016-09	5.59	-2.54	
2016-10	6.17	28.52	
2016-11	6.62	51.54	
2016-12	5.92	30.6	
2017-01	5.84	22.82	
2017-02	6.1	43.3	
2017-03	5.97	26.28	
2017-04	5.95	22.17	
2017-05	5.39	-38.26	
2017-06	5.61	-41.03	
2017-07	6.14	5.74	
2017-08	6.4	45.54	
2017-09	6.42	62.54	
2017-10	6.07	42.38	
2017-11	5.79	-9.5	
2017-12	5.74	-28.95	
2018-01	6.09	2.15	
2018-02	5.74	-3.99	
2018-03	5.46	-49.76	
2018-04	5.02	-70.98	
2018-05	5.13	-71.02	
2018-06	4.9	-91.12	
2018-07	4.74	-91.96	
2018-08	4.98	-71.27	
2018-09	5.1	-49.62	
2018-10	5.12	-40.43	
2018-11	5.14	-22.69	
2018-12	4.82	-58.3	
2019-01	4.74	-69.28	
2019-02	4.87	-67.38	
2019-03	5.21	-13.99	
2019-04	5.25	16.96	
2019-05	4.81	-26.92	
2019-06	4.77	-41.54	
2019-07	4.72	-61.14	
2019-08	4.42	-86	
2019-09	5.02	-38.57	
2019-10	4.85	-35.66	
2019-11	4.81	-43.2	
2019-12	4.84	-29.87	
2020-01	4.94	12.05	
2020-02	4.4	-62.81	
2020-03	4.23	-88.15	
2020-04	3.91	-96.68	
2020-05	3.78	-96.08	
2020-06	3.83	-86.7	
2020-07	4.17	-59.98	
2020-08	4.11	-52	
2020-09	4.05	-51.99	
2020-10	4.04	-48.66	
2020-11	4.24	-16.62	
2020-12	4.39	22.4	
2021-01	4.48	41.47	
2021-02	4.25	9.58	
2021-03	5.4	76.4	
2021-04	6.73	92.86	
2021-05	7.6	93	
2021-06	7.48	90.9	
2021-07	7.37	80.32	
2021-08	7.23	71.19	
2021-09	9.02	94.06	
2021-10	8.18	82.81	
2021-11	6.35	36.28	
2021-12	6.58	16.65	
2022-01	6.43	-4.18	
2022-02	6.81	-6.03	
2022-03	7.65	28.04	
2022-04	8.94	61.28	
2022-05	9.58	80.12	
2022-06	10.43	88.73	
2022-07	9.63	74.49	
2022-08	9.36	64.25	
2022-09	10.64	86.05	
2022-10	9.85	72.54	
2022-11	9.15	35.79	
2022-12	9.07	13.27	
2023-01	8.62	-12.22	
2023-02	8.6	-27.01	
2023-03	8.58	-32.14	
2023-04	8.33	-53.62	
2023-05	9.01	-18.04	
2023-06	8.33	-61.43	
2023-07	8.72	-34.31	
2023-08	8.2	-73.68	
2023-09	8.68	-42.99	
2023-10	8.67	-17.86	
2023-11	8.74	-4.3	
2023-12	9.62	53.57	
2024-01	10.94	85.67	
2024-02	12.48	95.02	
2024-03	11.9	86.27	
2024-04	11.81	82.23	
2024-05	12.43	90.8	
2024-06	12.75	91.12	
2024-07	12.18	69.33	
2024-08	12.84	75.28	
2024-09	13.38	89.99	
2024-10	13.65	90.87	
2024-11	12.84	65.9	
2024-12	12.52	42.49	
2025-01	11.46	-3.37	
