month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2010-03	1.77	0.16	
2010-04	1.71	0.11	
2010-05	1.52	-0.02	
2010-06	1.46	-0.06	
2010-07	1.55	-0.01	
2010-08	1.56	0	
2010-09	1.53	-0.03	
2010-10	1.63	0.03	
2010-11	1.54	-0.03	
2010-12	1.5	-0.06	
2011-01	1.35	-0.15	
2011-02	1.37	-0.14	
2011-03	1.39	-0.13	
2011-04	1.45	-0.1	
2011-05	1.54	-0.05	
2011-06	1.38	-0.15	
2011-07	1.36	-0.16	
2011-08	1.19	-0.27	
2011-09	1.13	-0.3	
2011-10	1.11	-0.31	
2011-11	1.27	-0.22	
2011-12	1.26	-0.23	
2012-01	1.39	-0.15	
2012-02	1.41	-0.13	
2012-03	1.37	-0.16	
2012-04	1.36	-0.17	
2012-05	1.43	-0.12	
2012-06	1.61	-0.02	
2012-07	1.76	0.07	
2012-08	1.75	0.07	
2012-09	1.62	-0.01	
2012-10	1.61	-0.02	
2012-11	1.69	0.03	
2012-12	1.78	0.09	
2013-01	1.72	0.04	
2013-02	1.74	0.05	
2013-03	1.79	0.08	
2013-04	1.71	0.03	
2013-05	1.76	0.05	
2013-06	1.48	-0.11	
2013-07	1.44	-0.14	
2013-08	1.53	-0.09	
2013-09	1.5	-0.11	
2013-10	1.52	-0.1	
2013-11	1.52	-0.11	
2013-12	1.44	-0.15	
2014-01	1.32	-0.22	
2014-02	1.32	-0.23	
2014-03	1.31	-0.23	
2014-04	1.44	-0.16	
2014-05	1.49	-0.13	
2014-06	1.5	-0.13	
2014-07	1.67	-0.03	
2014-08	1.72	-0.01	
2014-09	1.8	0.03	
2014-10	1.78	0.02	
2014-11	1.88	0.07	
2014-12	2.3	0.29	
2015-01	2.46	0.37	
2015-02	2.21	0.23	
2015-03	2.31	0.28	
2015-04	2.78	0.52	
2015-05	3.24	0.76	
2015-06	3.66	0.97	
2015-07	3.25	0.74	
2015-08	3.03	0.61	
2015-09	2.73	0.45	
2015-10	2.78	0.48	
2015-11	2.82	0.5	
2015-12	2.68	0.43	
2016-01	2.23	0.2	
2016-02	2.07	0.12	
2016-03	2.28	0.25	
2016-04	2.34	0.29	
2016-05	2.2	0.21	
2016-06	2.22	0.23	
2016-07	2.31	0.28	
2016-08	2.32	0.28	
2016-09	2.3	0.27	
2016-10	2.28	0.25	
2016-11	2.31	0.27	
2016-12	2.32	0.27	
2017-01	2.3	0.25	
2017-02	2.4	0.3	
2017-03	2.42	0.31	
2017-04	2.42	0.3	
2017-05	2.48	0.33	
2017-06	2.53	0.35	
2017-07	2.41	0.28	
2017-08	2.37	0.26	
2017-09	2.32	0.23	
2017-10	2.28	0.21	
2017-11	2.19	0.16	
2017-12	2.14	0.13	
2018-01	2.09	0.1	
2018-02	2.01	0.06	
2018-03	2.26	0.19	
2018-04	2.08	0.09	
2018-05	2.2	0.15	
2018-06	2.18	0.14	
2018-07	2.43	0.27	
2018-08	2.44	0.26	
2018-09	2.51	0.29	
2018-10	2.23	0.15	
2018-11	2.28	0.17	
2018-12	2.47	0.26	
2019-01	2.34	0.19	
2019-02	2.32	0.17	
2019-03	2.29	0.16	
2019-04	2.23	0.12	
2019-05	2.17	0.09	
2019-06	2.22	0.1	
2019-07	2.17	0.08	
2019-08	2.29	0.13	
2019-09	2.13	0.05	
2019-10	2	-0.02	
2019-11	1.97	-0.03	
2019-12	1.98	-0.03	
2020-01	1.91	-0.07	
2020-02	1.68	-0.18	
2020-03	1.6	-0.23	
2020-04	1.47	-0.29	
2020-05	1.49	-0.28	
2020-06	1.46	-0.29	
2020-07	1.65	-0.2	
2020-08	1.82	-0.12	
2020-09	1.98	-0.05	
2020-10	1.83	-0.12	
2020-11	1.79	-0.14	
2020-12	1.66	-0.2	
2021-01	1.55	-0.25	
2021-02	1.41	-0.32	
2021-03	1.54	-0.26	
2021-04	1.48	-0.29	
2021-05	1.49	-0.28	
2021-06	1.46	-0.29	
2021-07	1.45	-0.3	
2021-08	1.65	-0.2	
2021-09	2.65	0.27	
2021-10	2.63	0.26	
2021-11	2.31	0.1	
2021-12	3.2	0.52	
2022-01	2.96	0.39	
2022-02	3.02	0.41	
2022-03	2.97	0.38	
2022-04	2.48	0.14	
2022-05	2.63	0.21	
2022-06	2.54	0.16	
2022-07	2.74	0.24	
2022-08	2.7	0.22	
2022-09	3.09	0.38	
2022-10	2.93	0.3	
2022-11	2.71	0.2	
2022-12	2.63	0.16	
2023-01	2.72	0.19	
2023-02	2.92	0.28	
2023-03	3.17	0.38	
2023-04	3.29	0.42	
2023-05	3.57	0.54	
2023-06	3.39	0.45	
2023-07	3.38	0.44	
2023-08	3.24	0.38	
2023-09	3	0.28	
2023-10	2.78	0.19	
2023-11	2.79	0.19	
2023-12	2.86	0.23	
2024-01	3.13	0.34	
2024-02	3.23	0.38	
2024-03	3.37	0.43	
2024-04	3.56	0.51	
2024-05	3.35	0.41	
2024-06	3.4	0.43	
2024-07	3.33	0.39	
2024-08	2.75	0.15	
2024-09	2.54	0.06	
2024-10	2.75	0.15	
2024-11	2.7	0.12	
2024-12	2.65	0.1	
2025-01	2.42	0	
