month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2005-09	3	-0.58	
2005-10	2.77	-0.6	
2005-11	2.77	-0.6	
2005-12	2.97	-0.57	
2006-01	3.33	-0.51	
2006-02	3.62	-0.45	
2006-03	3.54	-0.46	
2006-04	2.86	-0.56	
2006-05	3.22	-0.5	
2006-06	3.46	-0.45	
2006-07	3.54	-0.43	
2006-08	3.19	-0.48	
2006-09	3.12	-0.49	
2006-10	3.2	-0.47	
2006-11	3.37	-0.44	
2006-12	3.85	-0.35	
2007-01	5.21	-0.12	
2007-02	6.01	0.02	
2007-03	7.64	0.3	
2007-04	10.18	0.72	
2007-05	12.65	1.12	
2007-06	11.3	0.88	
2007-07	10.93	0.81	
2007-08	16.27	1.65	
2007-09	20.82	2.32	
2007-10	21.41	2.33	
2007-11	18.81	1.88	
2007-12	17.9	1.69	
2008-01	22.25	2.27	
2008-02	21.99	2.16	
2008-03	17.3	1.44	
2008-04	12.97	0.81	
2008-05	15.31	1.11	
2008-06	10.89	0.49	
2008-07	8.64	0.17	
2008-08	6.96	-0.06	
2008-09	6.06	-0.18	
2008-10	5.67	-0.23	
2008-11	5.83	-0.21	
2008-12	7.49	0.02	
2009-01	8.24	0.12	
2009-02	10.19	0.37	
2009-03	11.65	0.56	
2009-04	13.53	0.79	
2009-05	16.11	1.11	
2009-06	15.09	0.95	
2009-07	18.24	1.33	
2009-08	17.56	1.21	
2009-09	17.69	1.2	
2009-10	18.85	1.31	
2009-11	23.17	1.78	
2009-12	25.42	1.98	
2010-01	22.24	1.55	
2010-02	21.51	1.43	
2010-03	22.51	1.49	
2010-04	20.02	1.18	
2010-05	17.25	0.85	
2010-06	16.34	0.73	
2010-07	16.49	0.73	
2010-08	16.73	0.73	
2010-09	18.73	0.91	
2010-10	20.96	1.1	
2010-11	19.17	0.9	
2010-12	17.21	0.69	
2011-01	16.37	0.59	
2011-02	17.82	0.71	
2011-03	17.62	0.67	
2011-04	16.08	0.51	
2011-05	14	0.31	
2011-06	13.59	0.26	
2011-07	14.41	0.33	
2011-08	12.73	0.17	
2011-09	11.65	0.07	
2011-10	10.5	-0.04	
2011-11	9.72	-0.11	
2011-12	8.25	-0.24	
2012-01	9.13	-0.16	
2012-02	9.54	-0.12	
2012-03	10.98	0.01	
2012-04	11.01	0.01	
2012-05	11.65	0.07	
2012-06	11.62	0.06	
2012-07	9.59	-0.12	
2012-08	8.73	-0.2	
2012-09	7.04	-0.36	
2012-10	6.86	-0.37	
2012-11	6.22	-0.43	
2012-12	7.37	-0.33	
2013-01	7.96	-0.27	
2013-02	8.83	-0.2	
2013-03	8.25	-0.25	
2013-04	8.9	-0.2	
2013-05	13.78	0.23	
2013-06	13.75	0.22	
2013-07	12.9	0.13	
2013-08	14.16	0.23	
2013-09	14.5	0.25	
2013-10	14.26	0.22	
2013-11	12.88	0.09	
2013-12	12.26	0.03	
2014-01	10.34	-0.14	
2014-02	10.93	-0.1	
2014-03	10.15	-0.16	
2014-04	10.36	-0.15	
2014-05	9.96	-0.19	
2014-06	9.64	-0.22	
2014-07	10.26	-0.17	
2014-08	11.36	-0.09	
2014-09	11.17	-0.11	
2014-10	12.12	-0.04	
2014-11	12.14	-0.05	
2014-12	14.42	0.12	
2015-01	16.88	0.3	
2015-02	17.6	0.34	
2015-03	18.89	0.42	
2015-04	20.67	0.53	
2015-05	24.89	0.82	
2015-06	26.16	0.89	
2015-07	16.99	0.22	
2015-08	19.22	0.37	
2015-09	14.88	0.06	
2015-10	16.38	0.16	
2015-11	16.69	0.18	
2015-12	15.46	0.09	
2016-01	12.92	-0.08	
2016-02	12.58	-0.1	
2016-03	13.16	-0.06	
2016-04	13.16	-0.05	
2016-05	12.56	-0.09	
2016-06	11.36	-0.17	
2016-07	10.89	-0.2	
2016-08	10.51	-0.23	
2016-09	10.54	-0.22	
2016-10	11.34	-0.16	
2016-11	11.66	-0.14	
2016-12	11.07	-0.19	
2017-01	11.02	-0.2	
2017-02	11.53	-0.16	
2017-03	11.93	-0.14	
2017-04	11.25	-0.19	
2017-05	10.35	-0.25	
2017-06	9.91	-0.29	
2017-07	9.91	-0.28	
2017-08	10.12	-0.27	
2017-09	11.58	-0.16	
2017-10	13.18	-0.04	
2017-11	11.42	-0.17	
2017-12	10.49	-0.23	
2018-01	11.5	-0.15	
2018-02	10.58	-0.21	
2018-03	10.6	-0.21	
2018-04	9.9	-0.25	
2018-05	9.16	-0.3	
2018-06	8.02	-0.38	
2018-07	7.35	-0.42	
2018-08	7	-0.45	
2018-09	6.4	-0.49	
2018-10	5.91	-0.52	
2018-11	7.12	-0.42	
2018-12	7.13	-0.42	
2019-01	7.01	-0.42	
2019-02	7.65	-0.36	
2019-03	8.5	-0.28	
2019-04	11.26	-0.05	
2019-05	9.34	-0.21	
2019-06	9.39	-0.2	
2019-07	9.42	-0.19	
2019-08	9.02	-0.22	
2019-09	8.71	-0.24	
2019-10	8.06	-0.29	
2019-11	9.35	-0.18	
2019-12	10.28	-0.09	
2020-01	10.16	-0.1	
2020-02	9.47	-0.16	
2020-03	8.98	-0.21	
2020-04	9.79	-0.13	
2020-05	10.28	-0.09	
2020-06	11.1	-0.02	
2020-07	13.53	0.19	
2020-08	13.88	0.22	
2020-09	13.79	0.21	
2020-10	12.2	0.07	
2020-11	12.75	0.11	
2020-12	12.03	0.05	
2021-01	11.21	-0.03	
2021-02	11.25	-0.03	
2021-03	11.15	-0.04	
2021-04	11.01	-0.06	
2021-05	11.1	-0.05	
2021-06	10.93	-0.07	
2021-07	10.83	-0.08	
2021-08	11.35	-0.03	
2021-09	11.39	-0.03	
2021-10	10.85	-0.07	
2021-11	10.53	-0.1	
2021-12	10.43	-0.1	
2022-01	10.02	-0.14	
2022-02	9.61	-0.17	
2022-03	8.67	-0.25	
2022-04	8.34	-0.27	
2022-05	8.29	-0.28	
2022-06	9.65	-0.16	
2022-07	8.89	-0.22	
2022-08	8.54	-0.25	
2022-09	7.76	-0.32	
2022-10	7.27	-0.36	
2022-11	7.36	-0.35	
2022-12	8.28	-0.27	
