month	ct_avg_Tdx收盘价	股东人数
1997-12	11.67	237677	
1998-12	7.5	278535	
1999-12	4.99	297404	
2000-12	6.22	318214	
2001-06	6.83	255193	
2001-12	5.37	260137	
2002-06	5.24	242810	
2002-09	6.07	222543	
2002-12	6.05	212898	
2003-03	7.25	168430	
2003-06	10.71	82767	
2003-09	9.19	84821	
2003-12	9.56	82530	
2004-03	10.4	102258	
2004-06	6.92	112412	
2004-09	5.66	123159	
2004-12	4.04	127657	
2005-03	3.59	129961	
2005-06	2.86	127302	
2005-09	3	120616	
2005-12	2.97	110634	
2006-03	3.54	107906	
2006-06	3.46	123078	
2006-09	3.12	116374	
2006-12	3.85	118953	
2007-03	7.64	113273	
2007-06	11.3	110545	
2007-09	20.82	93167	
2007-12	17.9	127182	
2008-03	17.3	100757	
2008-06	10.89	105787	
2008-09	6.06	113499	
2008-12	7.49	99938	
2009-03	11.65	86235	
2009-06	15.09	108761	
2009-09	17.69	73574	
2009-12	25.42	52712	
2010-03	22.51	84510	
2010-06	16.34	120838	
2010-09	18.73	106364	
2010-12	17.21	131930	
2011-03	17.62	113510	
2011-06	13.59	129919	
2011-09	11.65	127529	
2011-12	8.25	131922	
2012-03	10.98	122555	
2012-06	11.62	110273	
2012-09	7.04	117119	
2012-12	7.37	113795	
2013-03	8.25	126693	
2013-06	13.75	116033	
2013-09	14.5	104925	
2013-12	12.26	110028	
2014-03	10.15	129743	
2014-06	9.64	128583	
2014-09	11.17	113253	
2014-12	14.42	88138	
2015-03	18.89	80009	
2015-06	26.16	84424	
2015-09	14.88	94261	
2015-12	15.46	82275	
2016-03	13.16	79712	
2016-06	11.36	104054	
2016-09	10.54	92541	
2016-12	11.07	83370	
2017-03	11.93	76282	
2017-04	11.25	76321	
2017-06	9.91	77787	
2017-08	10.12	80552	
2017-09	11.58	81592	
2017-10	13.18	82427	
2017-12	10.49	89952	
2018-03	10.6	87516.5	
2018-04	9.9	87984	
2018-05	9.16	88792.5	
2018-06	8.02	87447	
2018-07	7.35	87209	
2018-08	7	86524	
2018-09	6.4	86455.25	
2018-10	5.91	87703.67	
2018-11	7.12	87215	
2018-12	7.13	85198.25	
2019-01	7.01	84399.67	
2019-02	7.65	82565.67	
2019-03	8.5	79969.75	
2019-04	11.26	89087.5	
2019-05	9.34	83508.67	
2019-06	9.39	82026.5	
2019-07	9.42	80535	
2019-08	9.02	79006.67	
2019-09	8.71	83240.67	
2019-10	8.06	83102	
2019-11	9.35	76464.67	
2019-12	10.28	75449	
2020-01	10.16	73051.5	
2020-02	9.47	76321.33	
2020-03	8.98	78335.5	
2020-04	9.79	71431	
2020-05	10.28	68829.33	
2020-06	11.1	65045.33	
2020-07	13.53	66912.33	
2020-08	13.88	69823.33	
2020-09	13.79	67141.33	
2020-10	12.2	78010.5	
2020-11	12.75	81978.5	
2020-12	12.03	85676.33	
2021-01	11.21	85115.67	
2021-02	11.25	84306	
2021-03	11.15	84199.67	
2021-04	11.01	83361.5	
2021-05	11.1	83176.33	
2021-06	10.93	84213	
2021-07	10.83	83962.5	
2021-08	11.35	79770.5	
2021-09	11.39	82404.33	
2021-10	10.85	83911	
2021-11	10.53	83011.67	
2021-12	10.43	83097	
2022-01	10.02	83827	
2022-02	9.61	82276	
2022-03	8.67	81751	
2022-04	8.34	81677	
2022-05	8.29	82362.67	
2022-06	9.65	90826.67	
2022-07	8.89	89866.33	
2022-08	8.54	88240.5	
2022-09	7.76	86614	
2022-12	8.28	88229	
2023-03	8.44	77762	
2023-06	8.16	73409	
2023-09	8.76	66777	
2023-12	8.95	85973	
2024-03	8.9	78176	
2024-06	8.12	75824	
2024-09	7.94	70601	
