month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2008-12	14.17	0.94	0.25	-71.05	0.84	-37.58	
2009-01	15.06	1.04	0.33	-65.95	1.04	5.72	
2009-02	15.97	1.1	0.42	-53.84	1.12	27.05	
2009-03	15.36	1.06	0.37	-66.15	1.04	39.45	
2009-04	15.82	1.09	0.42	-47.32	1.1	57.86	
2009-05	15.51	1.08	0.4	-52.93	1.08	60.62	
2009-06	15.47	1.08	0.41	-60.92	1.04	59.86	
2009-07	16.18	1.13	0.47	-19.29	1.13	82.45	
2009-08	17.16	1.2	0.57	22.41	1.22	90.26	
2009-09	18.36	1.28	0.68	48.78	1.37	95.29	
2009-10	19.15	1.34	0.76	65.89	1.44	96.09	
2009-11	20.72	1.45	0.9	82.77	1.64	97.87	
2009-12	20.8	1.46	0.9	80.01	1.61	88.51	
2010-01	20.82	1.46	0.9	79.64	1.56	84.91	
2010-02	23.05	1.61	1.1	93.09	1.78	97.62	
2010-03	24.34	1.7	1.2	94.28	1.83	94.99	
2010-04	26.85	1.88	1.41	95.83	2.08	95.83	
2010-05	27.57	1.95	1.46	92.41	2.1	92.77	
2010-06	26.41	1.86	1.33	84.52	1.91	84.16	
2010-07	23.64	1.67	1.06	48.66	1.57	49.43	
2010-08	24.54	1.73	1.12	47.4	1.58	48.62	
2010-09	26.06	1.84	1.22	56.67	1.71	57.28	
2010-10	24.37	1.72	1.05	38.23	1.49	39.79	
2010-11	26.79	1.89	1.23	55.14	1.66	57.26	
2010-12	25.08	1.77	1.06	40.65	1.46	42.47	
2011-01	22.83	1.61	0.85	-6.87	1.21	-7.28	
2011-02	23.11	1.63	0.86	-31.31	1.17	-32.38	
2011-03	22.7	1.6	0.81	-48.06	1.11	-46.43	
2011-04	21.2	1.5	0.67	-73.92	0.95	-72.88	
2011-05	20.06	1.42	0.57	-85.58	0.82	-85.03	
2011-06	18.32	1.31	0.43	-90.85	0.66	-90.14	
2011-07	19.08	1.37	0.48	-78.53	0.71	-77.42	
2011-08	20	1.44	0.54	-67.74	0.78	-65.3	
2011-09	19.97	1.43	0.52	-57.31	0.74	-53.02	
2011-10	18.73	1.35	0.42	-79.7	0.63	-76.84	
2011-11	20.14	1.45	0.51	-46.56	0.73	-39.77	
2011-12	19.23	1.38	0.43	-42.41	0.62	-35.67	
2012-01	15.94	1.15	0.18	-86.73	0.34	-84.58	
2012-02	16.5	1.18	0.22	-85.15	0.36	-83.84	
2012-03	17.37	1.25	0.27	-76.26	0.42	-74.63	
2012-04	17.74	1.27	0.29	-66.6	0.43	-65.23	
2012-05	19.62	1.41	0.41	-19.09	0.57	-14.94	
2012-06	21.1	1.52	0.5	16.92	0.67	21.03	
2012-07	21.49	1.54	0.51	36.08	0.67	39.73	
2012-08	22.51	1.63	0.57	57.42	0.73	62.07	
2012-09	22.94	1.66	0.58	68.39	0.75	71.7	
2012-10	23.08	1.68	0.57	79.71	0.75	78.47	
2012-11	21.43	1.56	0.44	53.08	0.59	52.84	
2012-12	21.7	1.57	0.44	37.2	0.59	40.39	
2013-01	26.93	1.95	0.77	85.85	0.95	86.34	
2013-02	28.89	2.1	0.87	97.56	1.06	97.2	
2013-03	30.65	2.22	0.96	97.36	1.13	97.11	
2013-04	29.33	2.13	0.84	83.48	1.01	83.83	
2013-05	29.06	2.11	0.8	75.65	0.95	75.93	
2013-08	26	2.04	0.59	49.46	0.79	51.95	
2013-09	25.66	1.88	0.55	31.62	0.62	0.75	
2013-10	25.08	1.84	0.5	7.49	0.57	-22.47	
2013-11	23.9	1.75	0.41	-18.37	0.47	-37.92	
2013-12	24.41	1.79	0.42	-23.58	0.49	-38.35	
2014-01	24.95	1.83	0.44	-17.77	0.5	-31.8	
2014-02	25.23	1.85	0.44	-9.82	0.49	-26.17	
2014-03	23.37	1.71	0.31	-44.64	0.37	-63.73	
2014-04	21.83	1.62	0.22	-72.32	0.28	-86.44	
2014-05	19.46	1.44	0.07	-80.78	0.12	-93.13	
2014-06	18.71	1.37	0.02	-90	0.06	-95.71	
2014-07	19.19	1.42	0.04	-82.38	0.09	-83.62	
2014-08	20.34	1.51	0.09	-67.39	0.14	-63.18	
2014-09	20.88	1.55	0.11	-51.23	0.17	-45.07	
2014-10	22.3	1.66	0.18	-20.93	0.24	-11.81	
2014-11	21.14	1.57	0.1	-31.43	0.15	-18.66	
2014-12	22.42	1.67	0.16	6.99	0.22	15.26	
2015-01	23.99	1.78	0.23	40.18	0.28	42.59	
2015-02	24.02	1.79	0.22	50.3	0.28	48.57	
2015-03	25.22	1.87	0.26	63.88	0.32	65.46	
2015-04	29.2	2.17	0.45	83.67	0.52	86.27	
2015-05	32.71	2.43	0.6	90.89	0.68	92.68	
2015-06	36.53	2.72	0.76	91.84	0.85	93.32	
2015-07	28.03	2.11	0.33	61.14	0.42	63.86	
2015-08	29.5	2.23	0.39	62.37	0.49	65.52	
2015-09	24.47	1.85	0.14	4.78	0.23	9.78	
2015-10	25.62	1.93	0.19	-5.2	0.27	-0.79	
2015-11	27.13	2.05	0.25	1.49	0.34	6.72	
2015-12	26.64	2.01	0.22	-13.39	0.31	-9.59	
2016-01	22.74	1.72	0.04	-47.68	0.11	-45.45	
2016-02	21.39	1.61	-0.03	-60.48	0.04	-59.52	
2016-03	21.85	1.65	-0.01	-69.41	0.06	-67.59	
2016-04	22.68	1.71	0.03	-68.48	0.1	-66.79	
2016-05	22.43	1.69	0.01	-68.33	0.08	-68.32	
2016-06	23.48	1.77	0.06	-43.93	0.12	-42.14	
2016-07	25.74	1.95	0.16	-1.23	0.23	1.19	
2016-08	25.87	1.96	0.16	23.18	0.23	25.66	
2016-09	26.15	1.98	0.17	45.05	0.23	46.12	
2016-10	26.48	2.01	0.19	57.25	0.24	57.26	
2016-11	26.75	2.03	0.19	64.73	0.25	64.49	
2016-12	25.34	1.92	0.13	39.69	0.17	40.26	
2017-01	24.63	1.87	0.09	-2.08	0.13	2.13	
2017-02	25.75	1.95	0.14	13.14	0.17	19.64	
2017-03	26.37	2	0.16	34.01	0.2	37.54	
2017-04	27.23	2.07	0.2	60.02	0.23	61.36	
2017-05	29.13	2.21	0.27	80.31	0.3	81.03	
