month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2012-02	2.34	-0.03	
2012-03	2.4	-0.01	
2012-04	2.34	-0.04	
2012-05	2.43	-0.01	
2012-06	2.47	0	
2012-07	2.49	0.01	
2012-08	2.45	-0.01	
2012-09	2.38	-0.04	
2012-10	2.42	-0.03	
2012-11	2.4	-0.04	
2012-12	2.5	-0.01	
2013-01	2.68	0.06	
2013-02	2.8	0.1	
2013-03	2.74	0.07	
2013-04	2.69	0.05	
2013-05	2.81	0.08	
2013-06	2.67	0.03	
2013-07	2.74	0.05	
2013-08	2.68	0.02	
2013-09	2.68	0.02	
2013-10	2.58	-0.03	
2013-11	2.54	-0.05	
2013-12	2.53	-0.05	
2014-01	2.38	-0.11	
2014-02	2.36	-0.12	
2014-03	2.26	-0.16	
2014-04	2.32	-0.14	
2014-05	2.33	-0.14	
2014-06	2.44	-0.11	
2014-07	2.61	-0.05	
2014-08	2.88	0.05	
2014-09	3.15	0.14	
2014-10	3.21	0.15	
2014-11	3.56	0.27	
2014-12	4.06	0.43	
2015-01	4.36	0.52	
2015-02	4.05	0.4	
2015-03	4.31	0.48	
2015-04	4.97	0.68	
2015-05	5.28	0.77	
2015-06	6.01	0.99	
2015-07	6.07	0.99	
2015-08	6.07	0.97	
2015-09	6.07	0.95	
2015-10	6.07	0.93	
2015-11	5.85	0.85	
2015-12	5.85	0.84	
2016-01	5.35	0.68	
2016-02	5.14	0.61	
2016-03	5.11	0.59	
2016-04	5.23	0.62	
2016-05	5.24	0.62	
2016-06	5.28	0.62	
2016-07	5.59	0.71	
2016-08	6.03	0.83	
2016-09	5.97	0.79	
2016-10	5.94	0.77	
2016-11	5.82	0.72	
2016-12	5.71	0.67	
2017-01	5.67	0.65	
2017-02	5.79	0.67	
2017-03	5.8	0.66	
2017-04	5.99	0.71	
2017-05	6.31	0.78	
2017-06	6.55	0.83	
2017-07	7.05	0.95	
2017-08	7.34	1.01	
2017-09	7.28	0.97	
2017-10	7.61	1.03	
2017-11	7.97	1.1	
2017-12	7.9	1.06	
2018-01	7.75	0.99	
2018-02	7.8	0.98	
2018-03	8.01	1.01	
2018-04	7.74	0.92	
2018-05	7.96	0.95	
2018-06	8.28	1	
2018-07	8.21	0.96	
2018-08	8.21	0.94	
2018-09	8	0.86	
2018-10	7.89	0.82	
2018-11	7.39	0.68	
2018-12	7.52	0.69	
2019-01	7.88	0.76	
2019-02	8.18	0.8	
2019-03	8.36	0.82	
2019-04	8.42	0.81	
2019-05	8.45	0.79	
2019-06	8.91	0.87	
2019-07	9.3	0.92	
2019-08	9.81	1	
2019-09	9.71	0.95	
2019-10	9.34	0.85	
2019-11	9.41	0.84	
2019-12	9.5	0.83	
2020-01	9.39	0.79	
2020-02	9.1	0.71	
2020-03	8.93	0.66	
2020-04	9	0.65	
2020-05	8.93	0.62	
2020-06	9.43	0.69	
2020-07	10.04	0.77	
2020-08	9.98	0.74	
2020-09	10.79	0.85	
2020-10	10.28	0.74	
2020-11	10.85	0.81	
2020-12	10.62	0.75	
2021-01	10.38	0.69	
2021-02	10.6	0.7	
2021-03	11.14	0.76	
2021-04	11.16	0.74	
2021-05	10.64	0.64	
2021-06	10.95	0.67	
2021-07	10.79	0.62	
2021-08	10.92	0.62	
2021-09	11.56	0.7	
2021-10	11.86	0.72	
2021-11	11.33	0.62	
2021-12	11.87	0.67	
2022-01	12.64	0.76	
2022-02	12.95	0.78	
2022-03	12.56	0.7	
2022-04	12.91	0.72	
2022-05	12.94	0.7	
2022-06	13.18	0.71	
2022-07	13.81	0.76	
2022-08	13.73	0.73	
2022-09	13.56	0.68	
2022-10	12.9	0.58	
2022-11	12.04	0.46	
2022-12	12.04	0.44	
2023-01	12.05	0.43	
2023-02	12.22	0.43	
2023-03	12.15	0.41	
2023-04	12.32	0.42	
2023-05	13.18	0.5	
2023-06	12.93	0.46	
2023-07	12.88	0.44	
2023-08	13.2	0.46	
2023-09	13.38	0.47	
2023-10	13.57	0.48	
2023-11	13.6	0.47	
2023-12	13.86	0.48	
2024-01	14.25	0.51	
2024-02	15.05	0.58	
2024-03	15.13	0.57	
2024-04	15.38	0.58	
2024-05	15.62	0.59	
2024-06	17.01	0.71	
2024-07	18.38	0.83	
2024-08	18.38	0.8	
2024-09	17.82	0.73	
2024-10	17.52	0.68	
2024-11	16.98	0.61	
2024-12	17.87	0.67	
2025-01	17.85	0.65	
2025-02	17.66	0.62	
