month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2005-02	5.54	-87.95	
2005-03	5.04	-94.06	
2005-04	5.02	-88.1	
2005-05	5.3	-74.61	
2005-06	5.53	-66.83	
2005-07	5.85	-38.45	
2005-08	4.97	-62.29	
2005-09	5.13	-68.49	
2005-10	4.86	-79.63	
2005-11	4.59	-85.59	
2005-12	5.07	-62.16	
2006-01	6.05	-12.67	
2006-02	6.55	25.22	
2006-03	6.55	48.29	
2006-04	9.29	85.13	
2006-05	15.04	92.26	
2006-06	14.75	90.83	
2006-07	15.08	88.21	
2006-08	12.9	68.83	
2006-09	13.8	73.3	
2006-10	15	85.04	
2006-11	16.23	86.97	
2006-12	23.46	97.53	
2007-01	34.04	99.37	
2007-02	36.8	95.24	
2007-03	40.45	96.91	
2007-04	50.42	99.11	
2007-05	58.63	98.51	
2007-06	58.58	93.04	
2007-07	57.07	81.38	
2007-08	79.65	98.31	
2007-09	87.22	95.71	
2007-10	104.31	99.64	
2007-11	95.81	87.46	
2007-12	86.29	73.26	
2008-01	82.95	63.76	
2008-02	67.35	22.74	
2008-03	58.17	-8.12	
2008-04	49.52	-29.11	
2008-05	35.8	-52.41	
2008-06	28.51	-65.04	
2008-07	23.71	-77.02	
2008-08	19.65	-89.8	
2008-09	19.31	-86.94	
2008-10	19.7	-83.93	
2008-11	19	-83.26	
2008-12	20.55	-63.16	
2009-01	20.03	-68.39	
2009-02	23.66	-24.6	
2009-03	22.86	-11.77	
2009-04	25.54	15.05	
2009-05	25.4	22.9	
2009-06	27.86	43.5	
2009-07	33.31	62.65	
2009-08	31.28	56.55	
2009-09	26.39	27.19	
2009-10	27.39	19.48	
2009-11	29.24	37.75	
2009-12	29.91	43.21	
2010-01	30.83	49.55	
2010-02	26.98	-2.32	
2010-03	27.71	-11.26	
2010-04	28.53	1.79	
2010-05	21.16	-51.92	
2010-06	18	-78.27	
2010-07	11.99	-86.41	
2010-08	12.44	-86	
2010-09	11.28	-96.99	
2010-10	14.78	-71.65	
2010-11	14.37	-60.43	
2010-12	13.09	-66.96	
2011-01	12.28	-83.53	
2011-02	13.55	-58.51	
2011-03	14.44	-19.55	
2011-04	14.29	-3.1	
2011-05	12.76	-42.86	
2011-06	12.52	-66.34	
2011-07	12.86	-50.04	
2011-08	12.05	-78.7	
2011-09	11.95	-80.27	
2011-10	11.69	-87.61	
2011-11	11.75	-80.15	
2011-12	10.39	-98.72	
2012-01	10.14	-91.67	
2012-02	11.14	-71.56	
2012-03	11.97	-34.17	
2012-04	12.93	-4.04	
2012-05	13.26	19.36	
2012-06	13.06	39.66	
2012-07	12.46	26.06	
2012-08	11.15	-14.32	
2012-09	11.05	-44.51	
2012-10	11.45	-38.24	
2012-11	10.7	-61.57	
2012-12	11.49	-44.94	
2013-01	13.73	24.02	
2013-02	14.67	55.48	
2013-03	13.33	55.49	
2013-04	12.2	18.95	
2013-05	12.76	39.98	
2013-06	11.27	4.62	
2013-07	10.43	-43.56	
2013-08	10.98	-46.59	
2013-09	12.23	-10.29	
2013-10	12.05	3.77	
2013-11	12.03	-8.29	
2013-12	12.74	40.67	
2014-01	11.8	3.15	
2014-02	11.3	-35.6	
2014-03	10.43	-72.07	
2014-04	11.45	-50.55	
2014-05	11.44	-52.1	
2014-06	11.37	-43.88	
2014-07	11.98	-8.39	
2014-08	13.09	56.38	
2014-09	13.23	66.03	
2014-10	13.06	61.51	
2014-11	14.97	78.04	
2014-12	27.55	98.14	
2015-01	31.23	91.61	
2015-02	28.83	86.79	
2015-03	30.03	83.08	
2015-04	35.18	96.51	
2015-05	32.94	83.08	
2015-06	30.49	62.12	
2015-07	24.43	21	
2015-08	19.31	-14.84	
2015-09	14.23	-47.01	
2015-10	15.43	-49.53	
2015-11	19.45	-37.75	
2015-12	19.04	-41.69	
2016-01	15.74	-68.08	
2016-02	14.72	-78.81	
2016-03	16.71	-61.49	
2016-04	17.27	-43.17	
2016-05	15.83	-73.04	
2016-06	16.07	-72.77	
2016-07	16.61	-46.22	
2016-08	16.77	-27.41	
2016-09	16.39	-23.35	
2016-10	16.59	-25.73	
2016-11	17.3	27.68	
2016-12	16.41	9.7	
2017-01	16.25	-31.25	
2017-02	16.61	-15.58	
2017-03	16.3	-34.67	
2017-04	16.21	-53.97	
2017-05	15.86	-73.04	
2017-06	16.64	-38.35	
2017-07	17.22	22.02	
2017-08	17.3	48.95	
2017-09	18.06	82.14	
2017-10	17.86	79.62	
2017-11	18.31	83.32	
2017-12	18.4	85.97	
2018-01	20.46	97.12	
2018-02	19.02	77.14	
2018-03	18.41	56.53	
2018-04	18.96	62	
2018-05	19.42	79.51	
2018-06	17.7	24.06	
2018-07	16.56	-31.05	
2018-08	16.13	-55.59	
2018-09	16.03	-67.15	
2018-10	16.09	-72.17	
2018-11	17.2	-42.61	
2018-12	16.87	-44.98	
2019-01	17.66	-18.25	
2019-02	20.87	30.12	
2019-03	24.36	61.05	
2019-04	24.45	69.94	
2019-05	20.24	56.25	
2019-06	21.7	63.39	
2019-07	23.34	80.12	
2019-08	21.84	56.29	
2019-09	23.49	76.65	
2019-10	22.25	53.57	
2019-11	21.93	22.32	
2019-12	23.07	28.12	
2020-01	25.32	88.45	
2020-02	23.51	67.59	
2020-03	23.48	63.72	
2020-04	22.91	32.61	
2020-05	23.06	41.22	
2020-06	23.23	13.04	
2020-07	30.07	87.89	
2020-08	31.62	95.88	
2020-09	30.49	81.21	
2020-10	30.29	79.02	
2020-11	29.3	61.78	
2020-12	29.15	51.32	
2021-01	29.91	54.29	
2021-02	27.74	14.76	
2021-03	24.18	-27.25	
2021-04	23.62	-49.7	
2021-05	24.88	-44.74	
2021-06	25.13	-46.89	
2021-07	23.6	-75.53	
2021-08	24.11	-69.08	
2021-09	26.36	-16.3	
2021-10	25.16	-21.76	
2021-11	24.76	-26.18	
2021-12	25.99	0.78	
2022-01	25.61	20.26	
2022-02	24.55	-17.52	
2022-03	21.41	-55.36	
2022-04	20.16	-84.4	
2022-05	19.33	-89.61	
2022-06	20.86	-74.7	
2022-07	20.23	-82.1	
2022-08	19.6	-86.06	
2022-09	18.75	-93.62	
2022-10	17.74	-92.3	
2022-11	18.88	-77.88	
2022-12	20.17	-38.64	
2023-01	20.9	-12	
2023-02	20.93	1.96	
2023-03	20.37	4	
2023-04	21.12	33.04	
2023-05	21.3	42.95	
2023-06	19.92	2.99	
2023-07	20.81	7.91	
2023-08	23.83	73.72	
2023-09	22.17	68.3	
2023-10	21.65	57.77	
2023-11	22.19	72.04	
2023-12	20.63	14.41	
2024-01	19.87	-28.57	
2024-02	21.05	-20.79	
2024-03	20.62	-23.09	
2024-04	18.54	-62.59	
2024-05	18.91	-66.92	
2024-06	18.43	-85.62	
2024-07	18.67	-81.29	
2024-08	18.96	-64.81	
2024-09	20.17	-39.85	
2024-10	27.7	37.35	
2024-11	31.4	71.13	
2024-12	30.59	86.2	
2025-01	27.17	70.19	
2025-02	26.95	60.71	
