month	ct_avg_Tdx收盘价	股东人数
2016-08	53.37	24628	
2016-09	134.27	13254	
2017-03	218.79	16317	
2017-06	82.91	13364	
2017-09	117.89	15369	
2018-03	186.6	21412	
2018-06	101.97	31081	
2018-09	94.51	35091	
2018-12	71.06	39276	
2019-03	102.5	30793	
2019-06	79.91	30995	
2019-09	151.45	29214	
2019-12	197.53	25321	
2020-03	286.63	52285	
2020-06	223.96	90654	
2020-09	182.91	119805	
2020-12	202.11	117506	
2021-03	175.47	113638	
2021-06	153.56	108839	
2021-09	151.38	146900	
2021-12	171.69	115055	
2022-03	151.03	122676	
2022-06	135.7	123983	
2022-09	106.46	150130	
2022-12	101.88	146206	
2023-03	108.08	149497	
2023-06	107.51	162065	
2023-09	98.89	150805	
2023-12	92.29	153546	
2024-03	75.36	167319	
2024-06	90.11	141466	
2024-09	69.61	162815	
