month	ct_avg_Tdx收盘价	人均持股
2016-08	53.37	0	
2016-09	134.27	1886	
2017-03	218.79	1532	
2017-06	82.91	3741	
2017-09	117.89	9587	
2018-03	186.6	6881	
2018-06	101.97	6673	
2018-09	94.51	5910	
2018-12	71.06	5281	
2019-03	102.5	6735	
2019-06	79.91	6727	
2019-09	151.45	9689	
2019-12	197.53	11179	
2020-03	286.63	5414	
2020-06	223.96	4397	
2020-09	182.91	3488	
2020-12	202.11	3737	
2021-03	175.47	3865	
2021-06	153.56	5653	
2021-09	151.38	4193	
2021-12	171.69	5366	
2022-03	151.03	5033	
2022-06	135.7	5347	
2022-09	106.46	4418	
2022-12	101.88	4537	
2023-03	108.08	4437	
2023-06	107.51	4098	
2023-09	98.89	4404	
2023-12	92.29	4327	
2024-03	75.36	3971	
2024-06	90.11	4702	
2024-09	69.61	4083	
