month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2018-09	28.29	6.25	0.01	83.32	1.03	83.51	
2018-10	23.95	5.29	-0.13	35.62	0.7	36.26	
2018-11	25.21	5.57	-0.08	23.01	0.76	24.31	
2018-12	23.14	5.11	-0.14	-15.49	0.6	-14.69	
2019-01	23.03	5.09	-0.14	-27.4	0.57	-26.5	
2019-02	26.53	5.86	0.01	8.93	0.79	10.18	
2019-03	28.56	6.31	0.1	42.35	0.89	43.5	
2019-04	28	6.19	0.09	48.85	0.84	51.02	
2019-05	27.95	6.21	0.1	50.94	0.82	52.1	
2019-06	29.73	6.61	0.19	67.9	0.92	69.55	
2019-07	33.34	7.42	0.35	78.42	1.11	78.92	
2019-08	34.98	7.78	0.43	91.56	1.18	92.17	
2019-09	36.98	8.23	0.51	94.29	1.26	94.2	
2019-10	34.16	7.6	0.39	74.75	1.05	74.75	
2019-11	33.68	7.49	0.37	62.03	1	61.95	
2019-12	33.77	7.51	0.38	55.72	0.97	55.6	
2020-01	37.5	8.34	0.53	75.84	1.15	75.78	
2020-02	42.64	9.49	0.73	93.3	1.4	93.39	
2020-03	42.63	9.49	0.73	89.21	1.35	89.29	
2020-04	46.21	10.28	0.87	97.53	1.5	97.58	
2020-05	52.88	11.78	1.12	97.72	1.79	97.82	
2020-06	61.78	13.77	1.44	99.82	2.17	99.82	
2020-07	72.11	16.08	1.8	97.59	2.58	97.59	
2020-08	69.93	15.59	1.68	87.29	2.37	87.29	
2020-09	70.32	15.68	1.65	81.86	2.29	81.74	
2020-10	77.64	17.31	1.87	92.41	2.51	92.3	
2020-11	69.54	15.5	1.53	70.19	2.06	70.15	
2020-12	70.72	15.76	1.52	59.98	2.02	60.02	
2021-01	83.35	18.58	1.91	90.94	2.45	90.85	
2021-02	79.08	17.63	1.7	85.12	2.18	85.06	
2021-03	62.83	14	1.11	30.09	1.47	30.01	
2021-04	70.03	15.61	1.31	20.24	1.68	20.24	
2021-05	70.69	15.81	1.29	21.28	1.65	22.42	
2021-06	70.29	15.73	1.24	12.54	1.58	16.11	
2021-07	68.27	15.27	1.14	-17.13	1.45	-14.73	
2021-08	62.52	13.99	0.94	-49.88	1.2	-48.86	
2021-09	62.43	13.97	0.91	-62.37	1.16	-61.7	
2021-10	68.45	15.31	1.07	-35.27	1.31	-35.27	
2021-11	66.27	14.83	0.98	-30.2	1.2	-29.71	
2021-12	65.45	14.64	0.93	-39.75	1.13	-39.17	
2022-01	62.08	13.89	0.81	-67.86	0.99	-67.25	
2022-02	57.04	12.76	0.65	-84.54	0.8	-83.98	
2022-03	50.17	11.06	0.44	-92.08	0.54	-92.47	
2022-04	47.81	10.7	0.36	-96.99	0.48	-93.94	
2022-05	47.32	10.64	0.34	-93.56	0.46	-92.72	
2022-06	53.82	12.12	0.52	-68.28	0.64	-63.27	
2022-07	49.72	11.19	0.4	-74.23	0.5	-69.09	
2022-08	48.56	10.93	0.37	-80.08	0.45	-75.54	
2022-09	47.24	10.64	0.32	-88.01	0.4	-85.8	
2022-10	46.51	10.47	0.3	-83.54	0.36	-82.25	
2022-11	50.99	11.48	0.41	-52.96	0.48	-49.72	
2022-12	57.14	12.87	0.57	7.18	0.64	12.42	
2023-01	63.53	14.3	0.73	43.36	0.8	47.1	
2023-02	62.36	14.04	0.68	50.76	0.74	55.98	
2023-03	64.44	14.51	0.72	67.47	0.78	71.82	
2023-04	66.26	14.92	0.75	77.58	0.8	78.71	
2023-05	42.57	11.76	0.12	13.26	0.41	21.16	
2023-06	35.97	11.43	-0.06	-33.3	0.36	-12.68	
2023-07	30.05	9.54	-0.21	-62.12	0.12	-44.34	
2023-08	28.6	9.08	-0.25	-70.69	0.07	-58.81	
2023-09	24.71	7.85	-0.35	-90.27	-0.08	-74.69	
2023-10	20.72	6.58	-0.45	-99.42	-0.23	-86.4	
2023-11	20.07	6.38	-0.47	-90.5	-0.25	-87.66	
2023-12	17.84	5.67	-0.53	-98.55	-0.34	-98	
2024-01	14.62	4.64	-0.61	-99.51	-0.46	-99.55	
2024-02	12.45	3.95	-0.67	-95.53	-0.54	-95.53	
2024-03	13.03	4.14	-0.65	-88.86	-0.52	-88.9	
2024-04	10.72	3.4	-0.71	-97.81	-0.6	-97.72	
2024-05	12.24	3.89	-0.67	-81.34	-0.55	-81.2	
2024-06	10.58	3.38	-0.72	-93.66	-0.61	-93.28	
2024-07	9.82	3.14	-0.74	-91.5	-0.63	-91.42	
2024-08	10.04	3.21	-0.73	-88.72	-0.63	-88.84	
2024-09	9.96	3.18	-0.73	-88.82	-0.63	-88.82	
2024-10	14.51	4.63	-0.61	-22.52	-0.46	-22.37	
2024-11	13.56	4.33	-0.64	-4.97	-0.5	-4.42	
2024-12	12.7	4.06	-0.66	1.18	-0.53	2.43	
2025-01	10.84	3.46	-0.71	-31.43	-0.6	-30.36	
